,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
6640,1713795804.3254664,0.4192177403214514,0.0029140151757745337,-0.02441351962719327,-0.8677773755588646,-0.012283240483668816,-0.4899086270804745,0.3432163077153245,1.0939575375245436
6641,1713795804.329,0.4193949767002261,0.005895518001111312,-0.02441341807314129,-0.8678448042902263,-0.008935954770399079,-0.4899069444706684,0.36754964491756614,1.125427240821508
6642,1713795804.3456006,0.4194124658432585,0.005593809270100937,-0.031191353194068044,-0.8683767911184743,-0.010790723482144902,-0.4947511294470396,0.3667118126870304,1.0871275019304654
6643,1713795804.35,0.41939949146962685,-7.012316107951003e-05,-0.031191579584259155,-0.8685518193562642,-0.008234469403529421,-0.4947495786290424,0.38853176845264037,1.116835944153331
6644,1713795804.3655376,0.4194328224400773,0.001172916008208796,-0.026542796395266254,-0.8631439446224914,-0.009544659406711044,-0.4558169551473248,0.3901347831226954,1.080951913383175
6645,1713795804.373,0.4196394052355749,0.0047978522491568185,-0.026542633565646075,-0.8631992270327915,-0.005291423833840377,-0.4558154290921144,0.40476139205991585,1.0733065945236429
6646,1713795804.3818114,0.419713351263496,0.00592965120941183,-0.00785614950300466,-0.8558355409182411,-0.007468312492527758,-0.4137358674701814,0.40878980886981736,1.041236152207259
6647,1713795804.3855488,0.41943957320444997,-0.0030609335978074824,-0.007856521736004004,-0.8559826892272031,-0.007669503629926199,-0.41373513731582484,0.4261752053716833,1.0753484522004257
6648,1713795804.4055948,0.4198418288593509,0.004936081710756745,-0.00785615610520416,-0.8560759845423017,-0.00991593136419415,-0.41373417295469944,0.45094970654183847,1.099451167955201
6649,1713795804.409,0.41981585704388846,0.004405930787751686,-0.010614443303072516,-0.8518956495918842,-0.009634081629102936,-0.3952909270154656,0.4449148160717862,1.0471189648829615
6650,1713795804.4254527,0.4196741502052251,-0.0011311045092802959,-0.010614729538767216,-0.8521118310066579,-0.00921385902545921,-0.3952896768036324,0.46875082456601996,1.0728780437573877
6651,1713795804.431,0.41968148018847823,-0.0010295863824094711,-0.002252693138915623,-0.855188541425097,-0.01086730394183286,-0.4070168650339954,0.4660811435647558,1.0221246896856033
6652,1713795804.445542,0.4198216079768972,0.0021521383209371523,-0.0022525361626634056,-0.8553403864213568,-0.011185619105673873,-0.4070159856415613,0.48602264416868,1.0456946942275802
