time,x_filter,v_x_filter,y_filter,v_y_filter,yaw_filter,w_filter,x_ref,y_ref,yaw_ref,v_x_ref,v_y_ref,w_ref
1713795736.3329995,-0.5234369493150681,-0.0009475683222662989,-0.03646396666996061,-0.002371589482866104,-0.0001600848495882858,-0.00037058096953872255,-0.007519900945524496,-0.0035468059185371987,-0.032808171686132565,0.0005138284370231887,0.0007265367790653986,0.008713222033976375
1713795736.3529994,-0.5233424238498788,0.0019112246481139405,-0.03734597361421902,-0.0028223264602721685,-0.00015970113791619015,-0.0003113133941007506,-0.0075191055586625215,-0.003542463688822048,-0.03283131234613116,0.00040841998945609294,0.0006132645889987046,0.006518541089979712
1713795736.3729994,-0.5206540426626619,-0.001234227264465737,-0.03822358664489486,-0.0018004206919499891,-0.0001773712474684583,-0.00042813499424238844,-0.007518310171800547,-0.0035381214591068974,-0.03285445300612976,0.0003030115418889972,0.0004999923989320106,0.004323860145983049
1713795736.3929994,-0.48558089841686647,0.0028455941794270495,-0.020019957612092045,-0.000831796820139629,-0.00016990761606384738,-0.00032008570925065767,-0.007517514784938573,-0.0035337792293917464,-0.03287759366612836,0.00019760309432190155,0.00038672020886531655,0.002129179201986386
1713795736.4129994,-0.48558124586521445,-0.00016967731976102045,-0.02051570439994779,-0.00037242287579373627,-0.00018912511944598048,-0.000401536746772944,-0.007516719398076598,-0.003529436999676596,-0.03290073432612696,9.219464675480583e-05,0.0002734480187986225,-6.550174201027867e-05
1713795736.4329994,-0.4855720635728216,0.0003894595220400546,-0.0213953539076963,-0.0006210571437551557,-0.00021907373808490943,-0.0005647486631798158,-0.007515924011214624,-0.003525094769961445,-0.032923874986125555,-0.00010591662429446845,5.437693068557472e-05,0.0007488196786062931
1713795736.4529994,-0.4856035885827785,-0.0007174170729217731,-0.022686499465765866,-0.0012304509367056856,-0.00025835054310916893,-0.0007433314507511515,-0.00751512862435265,-0.0035207525402462946,-0.03294701564612416,-0.00039575455248829324,-0.00026937898667903076,0.004540458486962191
1713795736.4729993,-0.4855461828090799,0.0008907897885371851,-0.02350021099116848,-0.0021477364990287267,-0.0002596194312599014,-0.0006138355488897348,-0.007514333237490675,-0.003516410310531144,-0.03297015630612275,-0.000685592480682118,-0.0005931349040436363,0.00833209729531809
1713795736.4929993,-0.4857272314304416,-0.002341115430631254,-0.023752858149245822,-0.0038425679374243142,-0.00026563174635281295,-0.0005701632739441122,-0.007513537850628701,-0.0035120680808159934,-0.032993296966121355,-0.0009754304088759428,-0.0009168908214082418,0.012123736103673987
1713795736.5129993,-0.4855053817356767,0.0020347580116963923,-0.023801841548993573,-0.002961570693930559,-0.0002553301758960382,-0.0004084643659771699,-0.007512742463766727,-0.0035077258511008427,-0.03301643762611995,-0.0012652683370697674,-0.0012406467387728473,0.015915374912029885
1713795736.5329993,-0.48561216971678456,-0.0007593333748932929,-0.023854338037172705,-0.0029691573274974138,-0.0002873287758376124,-0.0005909989118859886,-0.007536765592200102,-0.0035311064982263677,-0.032714904264516065,-0.0012338934527856477,-0.0017529943977902412,0.014494205815652732
1713795736.5529993,-0.4855333587197902,0.0021534519009010467,-0.023309872779525998,-0.0009693081848337133,-0.0003089897676807467,-0.0007218226789579296,-0.007555238782142187,-0.003575492717989671,-0.03253620690774176,-0.0001151167548188221,-0.0013291420563840716,0.00391137671728561
1713795736.5729992,-0.48175781037653453,-0.0010212013512342288,-0.02387660208981067,-0.0015820104615727041,-0.0003487963137858643,-0.0009357281357141279,-0.007533812641416971,-0.003573206383609261,-0.03259306400631447,0.001285588647149496,0.0014757324242135983,-0.0051098634290951935
1713795736.5929992,-0.4331991320770144,0.0005432248823664492,-0.025185844215290677,-0.0030421345412481866,-0.0003280653946042363,-0.0006432952118100321,-0.007521942443367412,-0.003513821246871762,-0.03266089874579648,0.00011529281530865565,0.0026249401460255828,0.00021655447526791887
1713795736.6129992,-0.4332068648118211,-0.0002540974279949199,-0.025308790728374445,-4.7582577946800667e-05,-0.00032597067368155366,-0.0005218763013131258,-0.007509216546945026,-0.003561917555058412,-0.032545036180989896,0.00036447431507966217,-0.0039257199693504595,0.007483933838046165
1713795736.6329992,-0.4331967331991131,0.000395645331046443,-0.025898796436895643,-0.00028054788931258356,-0.00031725105027773055,-0.0003958417805816422,-0.007522017154793946,-0.003621340431014553,-0.032416332746271787,-0.000719321229739956,-0.0017544351293417577,0.003270330317227248
1713795736.6529992,-0.4332609462890279,-0.0017119050146536844,-0.02732535422247668,-0.0012739231462456629,-0.0003008544868100892,-0.00020410112883122893,-0.007511680716905697,-0.0036235027229184025,-0.03247746811983322,0.0009628018054606575,0.0014171679617314475,-0.008604367001499707
1713795736.6729991,-0.4330969662465244,0.0025638881973157105,-0.028471180942963772,-0.002725426952506281,-0.0003429758183537473,-0.0004899228011762612,-0.007521784831333572,-0.003583290531469937,-0.03267796570705812,-0.0010475990265368508,0.001773715487646307,-0.008264204374087291
1713795736.6929991,-0.4333114434743567,-0.0021336049412737793,-0.029245754041688665,-0.0036290061933878124,-0.00037075736831011883,-0.0006344266285928438,-0.007541042774887921,-0.003569826608916526,-0.03273476116120029,-0.005017611178783207,0.0031778168937801245,0.031803119732665364
1713795736.712999,-0.4331303000649789,0.0027661072773909378,-0.029643248267410043,-0.0030518278697209155,-0.0004136722626762814,-0.0008869102775211935,-0.007964038032027302,-0.0032416838195542977,-0.029725021973591812,-0.03061022749997949,0.024520562445233773,0.22051954858076728
1713795736.732999,-0.43326172411713004,-0.0019262450908846698,-0.029184617543940507,-0.0029708501657625414,-0.00040868624126525106,-0.0007231695202068841,-0.008205874165823171,-0.0030211232068176985,-0.027998215651460878,0.0004742022901332411,0.0017944924198904145,-0.004581651839512874
1713795736.752999,-0.43312651079147074,0.0027373546876745293,-0.027946287124863446,-0.0033677550829381768,-0.0003941170880751667,-0.0004951315291359919,-0.008002388261638035,-0.003180047225089647,-0.02940788199752047,0.020630981948226778,-0.01844665034316677,-0.14152522413995433
1713795736.772999,-0.43326814457094476,-0.0027717393372445865,-0.02716338793859395,-0.0018047278469845334,-0.00041984601168295824,-0.0006687149894742877,-0.007536676495757951,-0.0036122519262212047,-0.032565778205314956,-0.006220212624506068,0.003166431611064835,0.05879963392316906
1713795736.792999,-0.5120498567747133,0.0012761707581375875,-0.009922564944531524,-0.0018137703628080364,-0.0004052027665921354,-0.0004549129208983741,-0.008130335787874065,-0.0031548794987127536,-0.027943515856660803,-0.007591186820134606,0.005879580406124983,0.058935256801559616
1713795736.812999,-0.5121007548050868,-0.0011847441474606337,-0.00981473780657673,-0.0008303453639897011,-0.0004317735797712074,-0.0005880210683213915,-0.007737396170361267,-0.0034562223497071162,-0.031010561765309544,0.018937838478952716,-0.012999910568391433,-0.14401486963614657
1713795736.832999,-0.512056221857074,0.002252083214846374,-0.01010015044757084,-0.0008416299649012537,-0.0004520479676474146,-0.0006148731943634184,-0.007537877285481798,-0.0035295005915547957,-0.0323715304381168,0.0029574463413621173,0.0022740460123771063,-0.011650982317915969
1713795736.852999,-0.5122080164144681,-0.0034939927219046394,-0.011069079682169851,-0.0020886390680110423,-0.0004584436784966808,-0.0005636981328551458,-0.0075055549599543515,-0.0035402278936049005,-0.03256681614365308,0.0004945912530408118,-0.002522203425380605,-0.006655054887085504
1713795736.872999,-0.5120543001305169,0.0019090584355863627,-0.012479311101429283,-0.002746622063050653,-0.00045064934698845144,-0.00039035630046997476,-0.007506729845091346,-0.003584939555291089,-0.032562667282506445,-0.0003563042810412962,-0.001435951858247892,0.004287495159103485
1713795736.892999,-0.5121779138146797,-0.001755004664626867,-0.013361328209759514,-0.004460623248414756,-0.00044619725965446813,-0.0002971861050362726,-0.007499622102241006,-0.0035711090074366254,-0.032623307391346015,-0.0066559048773131785,0.006986997340897163,0.04047989881840386
1713795736.912999,-0.5121295011757858,0.00115585440423232,-0.01892381020338752,-0.010308404926057047,-0.0002057049423040054,0.0015984789230383185,-0.008031566832394074,-0.0031647545154790064,-0.029242601532294646,-0.030833586722524613,0.022711706014803785,0.19162567736878838
1713795736.932999,-0.5119472547405636,0.006800668507672909,-0.02374163012474611,-0.017972321773183936,0.0011304828736469626,0.011615165073106616,-0.00828081466248248,-0.0029774259973747064,-0.028008104992473682,0.0034907904298104447,-0.0023965081064337155,-0.0385328150326549
1713795736.9529989,-0.5115898715273287,0.015031596253487559,-0.013671687435898054,-0.019302252584616476,0.0019239967825169103,0.016745533060193912,-0.007865127587486179,-0.0032863534766982513,-0.030522163908023987,0.02591013789333519,-0.019303970766714564,-0.14270499472816028
1713795736.9729989,-0.4950836452841697,0.038408555155362345,-0.003931814778741444,-0.012083579089475079,0.0016539404337037385,0.012105605818741184,-0.007956588587412324,-0.0032111996391793536,-0.029300519051740005,-0.04563237294809447,0.03461593905049157,0.3322661085263441
1713795736.9929988,-0.49462020263718065,0.03533292055424758,-0.003701977728715034,-0.016253013289703654,0.0009701491476069443,0.005567129098742497,-0.008194699149281896,-0.003052171542662928,-0.027535984692601035,0.007291492484828849,-0.006567499450442358,-0.05029818628005469
1713795737.0129988,-0.49388320084032583,0.035156205662863815,-0.003630138448044848,-0.016520930226940667,-0.0003216699013540819,-0.004630741062336129,-0.0076895187694767265,-0.003439495432400179,-0.03112587944722888,0.03446064941637837,-0.025631852296151166,-0.24805141491328703
1713795737.0329988,-0.4932806209457249,0.038061060656658055,-0.00383240969774063,-0.022283494968823623,-0.0014153880575144672,-0.012078194511657921,-0.007519254502814563,-0.0035658278613166054,-0.03249318992233798,-0.001296768971010661,0.00018721199077501396,-0.0013926198991968232
1713795737.0529988,-0.49227646933586466,0.035726682819559034,-0.008594473857110678,-0.03405349027912278,-0.002823878909741501,-0.019636519062132145,-0.007547584582554682,-0.003591956250345997,-0.032542553319172725,-0.0012718660245310742,-0.001499664411949448,-0.0028792188208077193
1713795737.0729988,-0.4915439831097839,0.03388699494517171,-0.009650313677010972,-0.038921723256680384,-0.0029810645596061096,-0.017574336603187073,-0.007563169155187834,-0.0035933374170984437,-0.032592369186073174,-1.5610554860760414e-05,0.001279376188561072,-0.003629805972287203
1713795737.0929987,-0.49099541373953637,0.029989731386222098,-0.010213656118058525,-0.043254138603162996,-0.003237529150727078,-0.016884686215213864,-0.007535586739317106,-0.0035423097178325187,-0.03275428702194076,0.002320618546931848,0.0029949445612233653,-0.009873016819539431
1713795737.1129987,-0.49034370918228026,0.0261871451976025,-0.015588898191004123,-0.045006308089649796,-0.0035804684522757787,-0.016790051883997095,-0.007484689831831733,-0.003523484699976957,-0.032831446198115455,-0.0010055932744730237,0.0006496425464597802,0.028836636257328234
1713795737.1329987,-0.4897800997744131,0.022204652715188473,-0.02033135117486832,-0.04515667103241147,-0.003020865444182728,-0.009905457566443397,-0.007998368853754595,-0.0032054874625068483,-0.029057044221923695,-0.025832026837520526,0.015489624048194442,0.182821646910531
1713795737.1529987,-0.4886713249346495,0.025561997189412274,-0.011711556885013795,-0.03815238016966224,-0.0017602240252397568,0.001432552967082384,-0.007775256080124621,-0.003380817159392867,-0.03057574123818244,0.018009276095938262,-0.012166780791728872,-0.12137789885511449
1713795737.1729987,-0.48644319391815444,0.023726181431554853,-0.018660886066999283,-0.03599324408032589,-0.0009363325319346437,0.008130645352645866,-0.00794108297946772,-0.0032145754745869374,-0.0291756080211979,-0.036881949747918266,0.03289900152533605,0.3026230377829572
1713795737.1929986,-0.4612860193030208,0.028061690423018912,-0.04544333517144567,-0.03022616333172088,-0.0014384710892916968,0.0031011120482406242,-0.007834049994727123,-0.0029974710801142514,-0.026978463501027956,0.03297976994050822,0.003042769200973107,0.04205687484207322
1713795737.2129986,-0.46070148154983587,0.037838140166389055,-0.04608037578812085,-0.03402717755902285,-0.0007006796636277984,0.008092689607685822,-0.006698640328029142,-0.0029126196425828923,-0.02590618017709043,0.10628680468982017,-0.021457427990075127,-0.043198031454560366
1713795737.2329986,-0.459203671482893,0.06290473473731518,-0.046385874148510774,-0.035464879991761726,5.3906474419325136e-05,0.011914399750431329,-0.0031965135238991873,-0.004498751956322879,-0.031358435932626896,0.1645580573711666,-0.06874315604482992,-0.25790641490908767
1713795737.2529986,-0.4567927769909622,0.10017211959378113,-0.040857793247399694,-0.03185637984668822,-0.000305725699311265,0.00633768005578132,-0.00104313544965356,-0.004862932133956452,-0.03337811545605994,0.0763491887877932,0.007679256347646761,-0.018897431835703957
1713795737.2729986,-0.45367033033377485,0.1363217235512298,-0.04008721598903096,-0.026937261783305792,-0.0019135669805458485,-0.007449379877093683,7.998255323264257e-05,-0.004420303317938566,-0.032797325086990146,0.05237021250288581,0.023805065748449886,-0.004272166627400209
1713795737.2929986,-0.44949258444304685,0.17399233617633897,-0.04895959276504396,-0.02999664960288672,-0.0031887931427531588,-0.016352874551796168,0.0012212534897995389,-0.004049620282928528,-0.034667033282086465,0.05721936227658451,0.01242289175379166,-0.12348291865046027
1713795737.3129985,-0.44645574338679367,0.1668415282921243,-0.05257893683115267,-0.03788861896566097,-0.002840602539927505,-0.011463192855428603,0.0021102174992025805,-0.0038688708689555385,-0.03389636284027413,0.05293499695817512,-0.004770793338126787,0.05383246913689946
1713795737.3329985,-0.44286310901418185,0.20348805408967047,-0.05853516075414202,-0.06634248871604234,-0.0019161057275593597,-0.00254887472950584,0.0038413695088470954,-0.004558596154143428,-0.0354346730498471,0.11058295020460568,-0.05629555567415442,-0.17410881797578628
1713795737.3529985,-0.4392063643594326,0.24000330213673962,-0.05974037513625706,-0.09665812153093609,-0.001835237126976895,-0.0015759018138494704,0.004876323649057168,-0.004853119231279577,-0.035705176229755956,0.08829463143320665,-0.04054797832635218,-0.11327550955059781
1713795737.3729985,-0.4668648197039903,0.27255144303134005,-0.049653450966047945,-0.11283866843162556,-0.0018149788457398005,-0.0012481363650440154,0.0052595940691869385,-0.00468720202606311,-0.03419698640253717,0.06600631266180762,-0.024800400978549936,-0.05244220112540937
1713795737.3929985,-0.4620851535304821,0.30818825069089373,-0.0516650196946385,-0.13053545943691092,-0.002000103099698742,-0.002421559285352268,0.00564286448931671,-0.004521284820846644,-0.03268879657531838,0.04371799389040859,-0.009052823630747692,0.0083911072997791
1713795737.4129984,-0.4558429877965462,0.3376690508752963,-0.054245678368231603,-0.15105527411581227,-0.001843481179276499,-0.0007452220153228843,0.006026134909446481,-0.004355367615630177,-0.031180606748099596,0.02142967511900956,0.006694753717054545,0.06922441572496754
1713795737.4329984,-0.45073221350463916,0.3253032335234336,-0.05614197788627352,-0.14462895058519995,-0.0014811290547315657,0.0020536725249966424,0.006409405329576252,-0.00418945041041371,-0.02967241692088081,0.08584494299799875,0.00032058350966504556,0.005623794276050045
1713795737.4529984,-0.4403194934082202,0.34125424333653454,-0.06020061751762512,-0.15618639501600926,-0.0015613694780676683,0.0006769421937245623,0.006792675749706023,-0.004023533205197243,-0.028164227093662023,0.1600734318191852,-0.008557353897828373,-0.07206041579630325
1713795737.4729984,-0.4328101201974657,0.36876709484144937,-0.06705251279254545,-0.13954996323340796,-0.0019513822880322493,-0.0025076038089264386,0.007175946169835794,-0.003857615999980776,-0.026656037266443236,0.23430192064037167,-0.017435291305321794,-0.14974462586865656
1713795737.4929984,-0.42523878202619714,0.3895186043218379,-0.07059244695106064,-0.1459400074335538,-0.0015844459257277506,0.0007550729767053844,0.0084632643362906,-0.003799825464628136,-0.026093983298330157,0.3085304094615582,-0.026313228712815218,-0.22742883594100988
1713795737.5129983,-0.4134960109641179,0.4545569627369681,-0.0769186561617564,-0.16618126352100648,-0.0011632692081734197,0.0036200670215127064,0.0152340511864747,-0.004397111503651986,-0.031269211334472496,0.24517599321518968,-0.016376546842127266,-0.15657049743217932
1713795737.5329983,-0.40431941227647783,0.47266180334488916,-0.08035203622025383,-0.1757397050470873,-0.001486080179499274,0.0006068946213646889,0.01931126001308745,-0.004568853879580872,-0.032984437057263484,0.3117084641595543,-0.01734121153823249,-0.10787905242915471
1713795737.5529983,-0.3982855803809509,0.4843233606988442,-0.08033390804838345,-0.18427542239221603,-0.0014235964210424154,0.0010524374082036476,0.027396189408976188,-0.005245223294921256,-0.03577575438987008,0.4410970778530361,-0.049725895556979434,-0.16543182628056957
1713795737.5729983,-0.38977630105936995,0.4984602586206949,-0.07789895851322307,-0.1922259284952134,-0.0011472328112548066,0.0031372582027111217,0.03611183832900913,-0.006278806362904928,-0.03904095355826961,0.3471246190048273,-0.026098969091683313,-0.10568607692618377
1713795737.5929983,-0.4256876802356162,0.47292311100034,-0.04745815553480607,-0.14382056321132175,-0.0012077016369081157,0.002318300872453395,0.04132827658486592,-0.006302775168719819,-0.040033790010826374,0.3291827066905837,-0.0014731699321155788,0.01726008244516667
1713795737.6129982,-0.4136276064026548,0.48498141107532383,-0.05163374643445376,-0.12535506109117972,-0.001713714076906919,-0.0017772298830194097,0.04910729833475193,-0.0063370425277986175,-0.03851872020575527,0.3298938764168405,0.0038357127649210924,0.29299629507765546
1713795737.6329982,-0.40228528776608924,0.5653569081325837,-0.05385796277670315,-0.09052694761369078,-0.0020829730272708623,-0.0041009927027618655,0.05395158101531819,-0.006190452866702329,-0.02949643435044179,0.32884847678791085,-0.00950876538934019,0.1383347171696246
1713795737.6529982,-0.38903668048603735,0.5805422383961606,-0.05568962105786959,-0.10532280252380159,-0.001924992731377606,-0.002422055691684163,0.06192106841626955,-0.006577819210037487,-0.03188412839628587,0.3484136956931751,-0.0039234741749555775,-0.008206110328403626
1713795737.6729982,-0.3766651767702589,0.5980774260571852,-0.056032860573526945,-0.12838057839394765,-0.0015930852262465516,0.0006048469117965272,0.06800296330427266,-0.006377290013592096,-0.03002682854749588,0.5635485694834709,-0.023107063186364928,-0.03485033429153035
1713795737.6929982,-0.36619123916042073,0.6014049763172962,-0.05555190471281053,-0.1444024721581909,-0.0013195421550296423,0.0027097305360927666,0.08186743825034647,-0.007245950372154591,-0.03245309831899233,0.4214937282482235,-0.023812830312076413,-0.07818682888510661
1713795737.7129982,-0.35313122393422797,0.6088354664607167,-0.058128957650316934,-0.15397048661389023,-0.0015510488584903395,0.0005675898610120568,0.08618984461856338,-0.007411629016336769,-0.03319591738448695,0.4149681643030262,-0.018562148583750597,-0.019449038955700253
1713795737.7329981,-0.34294996839448366,0.6121143323051621,-0.060808999938354355,-0.1580837048970844,-0.001480025288714727,0.0009639022802499851,0.09682562406203322,-0.007820707166370199,-0.03343095532780362,0.4876216194024468,-0.008381789244973528,-0.022048029029470815
1713795737.752998,-0.3256204016371072,0.5549059261278511,-0.06633796436793453,-0.12267044816633668,-0.0016210739648666952,-0.0003132799907106516,0.10594138245345865,-0.0076937866795787745,-0.0331994430003174,0.44891837726538214,0.022861284612278328,0.10965663242275364
1713795737.772998,-0.30455501586863476,0.4868047384409197,-0.0559169121902875,-0.09034820883507073,-0.0012874687103101863,0.0024276041081553066,0.11536194341797594,-0.007205592602470116,-0.030261409522364148,0.5765666495235012,-0.012805582631930254,0.036901310539439236
1713795737.792998,-0.29514415245432163,0.48614913678262744,-0.05778242764155434,-0.08047193571441918,-0.000984635367377956,0.004431846021182887,0.12728975730359074,-0.008010262891763225,-0.031525381925292646,0.5460369932123744,-0.05238555030447868,-0.1269642260533071
1713795737.812998,-0.28615940336924156,0.5967295146752528,-0.059306606555210334,-0.08100352467376912,-0.001162377376869965,0.0024687752884279737,0.13781377099718659,-0.009100015379720956,-0.03390695337724743,0.5428615039484181,-0.044581332743830644,-0.025629109844135967
1713795737.832998,-0.2703299778467007,0.6268029053240491,-0.06278489997251435,-0.07763856358356458,-0.0005414767580675179,0.00669770814203987,0.1490890187381162,-0.009699401772622476,-0.03269532625154004,0.6003066670309718,-0.0011457522981137974,0.16476262847660145
1713795737.852998,-0.2536352002814136,0.6303685400362335,-0.060906562630053215,-0.10757802758379842,0.0010521752833867093,0.017236197783416066,0.1611911171827682,-0.009641671140468608,-0.030417556217527803,0.5776085575550548,-0.018342913203949252,-0.08422849380430306
1713795737.872998,-0.24424101654533065,0.6160691291677423,-0.0578286818979522,-0.11986367306766921,0.0010608891731552971,0.01523803255628148,0.17266862176300252,-0.01019365011133858,-0.03340606912127342,0.5952063398448368,-0.02403665480320115,-0.07329236202367698
1713795737.892998,-0.2324394719938388,0.6204408354798382,-0.06058324670002942,-0.1228439661755594,0.0007054521616939129,0.00995118877097308,0.18369341340985212,-0.010496699288156278,-0.03335529055220906,0.4876191202281702,-0.006371497991936769,0.053821090563383744
1713795737.912998,-0.2189422299011039,0.6215422284578179,-0.05914061020899188,-0.1382893810131242,0.00042669758588558476,0.006165027155881868,0.19227977467429647,-0.010463196052133581,-0.031338997448559225,0.545450895852159,-0.009020997179052888,0.0619827095513553
1713795737.932998,-0.20322245719215604,0.5794762051040515,-0.054565497061247144,-0.10742007585126982,-6.330736011938995e-05,0.0013904459736310622,0.2061718833771394,-0.010918368803594416,-0.031096825649722142,0.7049057538313115,-0.02429467132151895,0.004854628778302851
