time,x_filter,y_filter,yaw_filter,x_ref,y_ref,yaw_ref
1713795761.9018075,5.342334104283104,1.3177680163708496,0.769646311930823,4.787669164142274,1.2142406060205075,3.104379282521111
1713795761.9268076,5.334301922250009,1.3205960300864992,0.7690993265457382,4.776095806544984,1.2148520994454528,3.104338513348095
1713795761.9518077,5.325419786373689,1.3237124628051573,0.7690152556398876,4.76402584904976,1.2150409053811273,3.1043208956600328
1713795761.9768078,5.306113922484177,1.3305232861744352,0.7694873818229717,4.75216557981338,1.216315071132615,3.107710543229066
1713795762.001808,5.286457518089696,1.337471093888022,0.770221417946115,4.742150796804389,1.2166668928145496,3.109150672960551
1713795762.026808,5.266780414963015,1.3444239930064406,0.7709513043208727,4.729118363880517,1.2169703982245617,3.109376322285723
1713795762.051808,5.247049796364926,1.351377088905653,0.7718406400542668,4.7168744196507095,1.2173231556160589,3.1099475572141086
1713795762.0768082,5.227350562359136,1.3583301993722217,0.7729196763785645,4.705718698718525,1.2175659576911146,3.109725486444487
1713795762.1018083,5.207681914715944,1.3652833172496757,0.7739572407880491,4.691882710636779,1.2176510507979998,3.111965782194444
1713795762.1268084,5.188000261110078,1.3722364419867081,0.7747044454116295,4.678793246697552,1.21793705988689,3.1083170744369
1713795762.1518085,5.168331275904951,1.3791895733243782,0.7749930070830866,4.667830500502367,1.2183072337054195,3.10796913774912
1713795762.1768086,5.160632949396436,1.3697280463246782,0.7751985231860129,4.653805209003542,1.2184884177714173,3.108313062225809
1713795762.2018087,5.153889905377557,1.3589792837937342,0.7758181545310999,4.644637786825955,1.2185673587667287,3.1077785958824795
1713795762.2268088,5.1471874759603145,1.3481827866642244,0.776593596842003,4.62678978622769,1.2185344661220479,3.117610801654508
1713795762.251809,5.140529400449591,1.3373845249466714,0.7775087058043151,4.611465292531322,1.2182968618212553,3.1183929386360236
1713795762.276809,5.133836372931812,1.3265862032418752,0.7785089277174944,4.602619397934363,1.2167195008369427,3.1189829928394315
1713795762.301809,5.127081037067773,1.3157878845363276,0.7793492305301605,4.588764437713458,1.2168313898967429,3.120913212609029
1713795762.3268092,5.12035617048759,1.3049895709743002,0.7799253347089946,4.5756986029764155,1.2167926604352228,3.1206411016423545
1713795762.3518093,5.113661926267598,1.2941912624629355,0.7804449486528785,4.569485906018309,1.2171759239322015,3.1205835636192956
1713795762.3768094,5.093423138903081,1.2982265675038744,0.7808206532503857,4.563943395891917,1.2176009030909962,3.1206180322988346
1713795762.4018095,5.071502551112652,1.3040760433372072,0.780883948149245,4.558400885765525,1.218025882249791,3.1206525009783737
1713795762.4268095,5.049512076053327,1.3099929205060505,0.7808294255840479,4.530391315134576,1.218368948443769,3.121074913427157
1713795762.4518096,5.027506046554126,1.3159122415359992,0.7808325083890738,4.505417866615016,1.2187092046783692,3.1214822428219393
1713795762.4768097,5.005481207732718,1.3218317157417616,0.7810821822783538,4.487958733580928,1.2180591476532516,3.1224333749104334
1713795762.5018098,4.983512006003096,1.327751084574116,0.7817917231739041,4.475424221416619,1.217662661195149,3.127096478606743
1713795762.52681,4.9615318628198475,1.3336705139712688,0.7826099538504618,4.462776241485982,1.2185174201739992,3.129973277870315
1713795762.55181,4.941223578556362,1.3392883388417782,0.7829775738905601,4.448724022961836,1.2189397189477564,3.130005086112848
1713795762.5768101,4.93026622292358,1.3432229589320674,0.782871295848701,4.430713552868843,1.2189559888467256,3.129176103674392
1713795762.6018102,4.919652261267706,1.3470950807639428,0.7825531796719832,4.414273390019466,1.2190698579439405,3.128733057769994
1713795762.6268103,4.909067554380445,1.3509649277605507,0.7823859321666483,4.405674387940519,1.2188651044122951,3.129012935037136
1713795762.6518104,4.898499008766859,1.35483469230244,0.7826248172419732,4.390287379435268,1.2188325016068542,3.1300842084352505
1713795762.6768105,4.88795241588333,1.3587044569487492,0.7830963189632313,4.375549132906528,1.2189108768981858,3.131432229820831
1713795762.7018106,4.8773848360374235,1.3625742246527603,0.7834655780785938,4.362734524864571,1.218876109660545,3.1311746108697522
1713795762.7268107,4.866808472818695,1.3664439954222303,0.7835924435733196,4.347888131680198,1.2198466174010314,3.1317735088586947
1713795762.7518108,4.855986512033663,1.3703818420864076,0.783745426909495,4.330445494572868,1.2197059599583797,3.1327468610585383
1713795762.776811,4.837395123325728,1.376935582478562,0.7842039267235715,4.318661641984727,1.2194630166559055,3.133145777684328
1713795762.801811,4.818528964459556,1.3835863435384665,0.7851070606463254,4.303339320526925,1.2195970779387781,3.1352371587122687
1713795762.826811,4.799635562033318,1.3902407053896526,0.7861389144674397,4.289569186064309,1.2197920328360117,3.135700766415275
1713795762.8518112,4.780736907141735,1.3968952032504431,0.7869126219932749,4.2740486558550534,1.2201662842053371,3.135338713512532
1713795762.8768113,4.761813703946219,1.403549708559695,0.7869016892785569,4.259821762786563,1.2204030507673815,3.1341938398743725
1713795762.9018114,4.742885556707611,1.4102042164788906,0.7865857279844083,4.248137719345633,1.2212094593339304,3.135212174744388
1713795762.9268115,4.7239796239944045,1.416858663293966,0.786739589505995,4.2311114188236285,1.2205788240530318,3.1365635780130865
1713795762.9518116,4.705115568787095,1.4235132393074454,0.7875310082249367,4.217409416252644,1.2207056465471922,3.1382409315358855
1713795762.9768116,4.695919867614419,1.41863382475197,0.7883358067683823,4.20162792236532,1.2209740611399282,3.1389771454271793
1713795763.0018117,4.687987490109411,1.41224235566335,0.7888051634063972,4.186034828757724,1.2211268651892404,3.138563972615896
1713795763.0268118,4.68005685221686,1.405794923991299,0.7888415484129067,4.172294744045617,1.2210134923584894,3.137750996195583
1713795763.051812,4.672102078515797,1.3993453479969669,0.7886632340074832,4.153025332612621,1.2210040566117435,3.1375414879695387
1713795763.076812,4.664229889149259,1.3928956925278997,0.7883901739560684,4.141845372198823,1.2209416928793144,3.138237270368607
1713795763.1018121,4.656402733438168,1.386445970609297,0.7884420547514469,4.127228910819727,1.221139632998091,3.139314599326296
1713795763.1268122,4.648536554290047,1.3799963696554598,0.7888802719857945,4.111006924525454,1.2215754612693233,3.1403725918549887
1713795763.1518123,4.637795404021107,1.3780961175558009,0.7894068872908311,4.094625479768514,1.2220545520236876,3.1409790544242013
1713795763.1768124,4.619576507641419,1.388022364021832,0.7898064052010274,4.0803916319445905,1.22270497433321,-2.9668763237901317
1713795763.2018125,4.6010745359729786,1.398387228652404,0.7901213751509478,4.06209760823599,1.2223252349815388,-3.1414623924688434
1713795763.2268126,4.582625236031895,1.4087683586695374,0.7904030268639648,4.051226707937533,1.2222824389067677,-3.140431272339222
1713795763.2518127,4.564208385599047,1.4191500902055703,0.7909366284558796,4.034269873707235,1.2223043271784926,-3.1383896736813623
1713795763.2768128,4.545733223047036,1.4295318424827916,0.7915633377873209,4.020211930649165,1.2225601410897884,-3.139684579808148
1713795763.301813,4.527216685812748,1.4399135940534324,0.7918767248233005,4.0071000825642225,1.222796548092822,-3.1398551473104277
1713795763.326813,4.5087169656112875,1.4502953441858664,0.7921627914065719,3.9916258580485744,1.2233219582252657,-3.1388911532414974
1713795763.351813,4.490078169723695,1.459030387519965,0.7923489536480631,3.9766435801186413,1.2233837109604095,-3.13870968547788
1713795763.3768132,4.470935512208727,1.458990433611601,0.7925118456354806,3.960921342302359,1.2233822904570655,-3.138796305622683
1713795763.4018133,4.4517849434862695,1.4586250322873078,0.7925968070819859,3.945199104486077,1.2233808699537216,-3.1388829257674855
1713795763.4268134,4.4326177059520155,1.4582475598780873,0.7928161157124199,3.929476866669795,1.2233794494503776,-3.138969545912288
1713795763.4518135,4.413446072889163,1.4578696423206294,0.7928817785868739,3.9137546288535128,1.2233780289470335,-3.139056166057091
1713795763.4768136,4.394246668671662,1.4574916998116887,0.792923996005861,3.8980323910372308,1.2233766084436895,-3.1391427862018935
1713795763.5018137,4.375041462968613,1.4571137591562215,0.793130796508486,3.8823101532209487,1.2233751879403456,-3.139229406346696
1713795763.5268137,4.355862261008895,1.4567358088758144,0.7933362867970952,3.8665879154046663,1.2233737674370015,-3.1393160264914983
1713795763.5518138,4.337043676098922,1.455845327477743,0.7937699591931746,3.8508656775883843,1.2233723469336575,-3.139402646636301
1713795763.576814,4.3247871565611575,1.4442725257089917,0.7946011129009248,3.8351434397721023,1.2233709264303134,-3.1394892667811036
1713795763.601814,4.31273140887682,1.4323035384946798,0.7952610045819278,3.8194212019558202,1.2233695059269696,-3.1395758869259063
1713795763.6268141,4.3006980316539325,1.4203197427158751,0.7956868730119052,3.8036989641395382,1.2233680854236255,-3.139662507070709
1713795763.6518142,4.288677727277073,1.4083356297715968,0.795904045884224,3.7885034614512536,1.2232407965307635,-3.1402877098345434
1713795763.6768143,4.276689475589846,1.39635138147371,0.7959975339529648,3.77051877859437,1.2230029456474587,-3.1395680594628095
1713795763.7018144,4.264706689272902,1.384367131564238,0.7960659994797443,3.7539961791076846,1.2228457948647333,-3.1390440717842005
1713795763.7268145,4.252695473117295,1.3723828807791147,0.7965107456481467,3.743269130748127,1.2226756689749743,-3.138321737035557
1713795763.7518146,4.240074515940154,1.365308147872169,0.7970700223784521,3.7280537180040247,1.2228199927961079,-3.1374799939249813
1713795763.7768147,4.225983720545804,1.370234461423358,0.7976701984445658,3.7128942763531927,1.22285960408704,-3.1369638015762935
1713795763.8018148,4.211899541626074,1.375605867653258,0.7980435520808374,3.693611838664143,1.2230851863728949,-3.1369214856940384
1713795763.826815,4.197805236420992,1.3809937802658663,0.7981895825239724,3.680989515892719,1.223124161993113,-3.1366918949268516
1713795763.851815,4.183697277911802,1.386382304182112,0.7982707234391041,3.6669784308211817,1.2224743518249546,-3.1370235760941516
1713795763.876815,4.169583026697002,1.3917708500236439,0.7982907517707648,3.6477223304331288,1.2229403743149334,-3.1362348676790925
1713795763.9018152,4.1554327706132925,1.3971593959977258,0.7983070313623759,3.63467744624082,1.2234614544953184,-3.1357529535458557
1713795763.9268153,4.141304685207246,1.4025479413342814,0.798023012897431,3.617569743414397,1.2231356284354535,-3.1367405806544153
1713795763.9518154,4.127160137046834,1.406725670356776,0.7975511343153485,3.604472915179619,1.2228228855794085,-3.136142062586955
1713795763.9768155,4.11278061382783,1.4035482837656887,0.7969986026491256,3.588365382160429,1.222900999702496,-3.1370176322645866
1713795764.0018156,4.09836656105741,1.4000976896767305,0.7965647284509542,3.57362179440903,1.222190348220578,-3.13652772152446
1713795764.0268157,4.083939265936858,1.3966370244514728,0.7965486719989647,3.5579515710909257,1.222286306319178,-3.1364196339278743
1713795764.0518157,4.069457672752474,1.3931759628227078,0.7962810587411806,3.5427215705206474,1.2227661649097492,-3.1355370377047844
1713795764.0768158,4.054953831457455,1.3897149630799364,0.7955861726480988,3.5269037848258113,1.2231768683697375,-3.1347541535129997
1713795764.101816,4.040589086564971,1.3862539386394408,0.7930420456423107,3.507968481627055,1.2233647061710027,0.8628709730060176
1713795764.126816,4.0262131163175034,1.3827929224698836,0.787560951020015,3.49103735466029,1.2235072812726269,3.1349981126270587
1713795764.1518161,4.011618399366668,1.3798483162372348,0.7804792546665293,3.478058411483268,1.2235468468212534,3.129080099874803
1713795764.1768162,3.9956533151356224,1.3806082235683628,0.7727267365088646,3.460793421501641,1.2237737771061084,3.1199312245658484
1713795764.2018163,3.979633149427396,1.381505538371822,0.7639510638617258,3.44379909365801,1.2240096756302572,3.1101002977944794
1713795764.2268164,3.9636365261269604,1.3824079557834874,0.753980640605629,3.427817397376327,1.2247507823391368,3.0998010660979785
1713795764.2518165,3.947697609088953,1.3833105690108016,0.7443115518758399,3.4104323795395928,1.225672695801148,3.0914275130749576
1713795764.2768166,3.9317767489974904,1.3842131958865023,0.7355313138325154,3.3961429419317937,1.226725597774067,3.087026197001489
1713795764.3018167,3.915752293615959,1.385115829457471,0.7298315450418065,3.3814566956958156,1.2291882667134382,3.0873355986990463
1713795764.3268168,3.899679784817501,1.3860184692682047,0.7280082676881025,3.3627814173409964,1.2302793991032681,3.092844584423228
1713795764.351817,3.883311263378571,1.387462585096266,0.7293836505761137,3.3553698200046713,1.2305746835728006,3.094332470309783
1713795764.376817,3.866513342335363,1.389647573038018,0.7310434428336702,3.351382655511305,1.2306554202931768,3.0945655347496372
1713795764.401817,3.8497045704124413,1.3918600437774762,0.7313769063308792,3.347395491017939,1.2307361570135527,3.0947985991894913
1713795764.4268172,3.832877961671061,1.394073539014573,0.7309708232918298,3.3203360945657723,1.232868320625804,3.094128428491705
1713795764.4518173,3.81603399696024,1.396287077313248,0.7308373943839577,3.2898840915606304,1.2352427773993275,3.0940544708037545
1713795764.4768174,3.799170433872087,1.3985006221160852,0.7319054532382198,3.2744188563698016,1.2357424151421463,3.0966267582488034
1713795764.5018175,3.782328052858596,1.4007141508000989,0.7338801193099739,3.258602081945285,1.2365707622999345,3.0987921685973783
1713795764.5268176,3.7655380846644624,1.402927726484511,0.7354732150588492,3.2430103777540964,1.238019027778917,3.10069729545145
1713795764.5518177,3.7497549115149185,1.4075797562577697,0.7357646977210738,3.229171352261783,1.2390894504060843,3.100146059506996
