,time,roll,pitch,yaw
38,1713795736.9054298,0.0,0.0,2.226222449853258e-05
39,1713795736.925466,0.0,0.0,2.226222449853258e-05
40,1713795736.9454608,0.0,0.0,2.226222449853258e-05
41,1713795736.965516,0.0,0.0,2.226222449853258e-05
42,1713795736.9854684,0.0,0.0,2.226222449853258e-05
43,1713795737.00549,0.0,0.0,2.226222449853258e-05
44,1713795737.0254424,0.0,0.0,2.226222449853258e-05
45,1713795737.045791,0.0,0.0,2.226222449853258e-05
46,1713795737.0654864,0.0,0.0,2.226222449853258e-05
47,1713795737.085484,0.0,0.0,2.226222449853258e-05
48,1713795737.1054833,0.0,0.0,2.226222449853258e-05
49,1713795737.1254616,0.0,0.0,2.226222449853258e-05
50,1713795737.1454637,0.0,0.0,2.226222449853258e-05
51,1713795737.1654823,0.0,0.0,6.678667613650088e-05
52,1713795737.185509,0.0,0.0,-2.2262348620979928e-05
53,1713795737.2054904,0.0,0.0,0.00011131106703369685
54,1713795737.2254643,0.0,0.0,-0.00011131106703369677
55,1713795737.2454717,0.0,0.0,-6.678636979173839e-05
56,1713795737.2654817,0.0,0.0,4.452469724196001e-05
57,1713795737.2853856,0.0,0.0,4.452469724196001e-05
58,1713795737.3054302,0.0,0.0,-0.0012912094593047917
59,1713795737.325459,0.0,0.0,-0.0022930090626079795
60,1713795737.3455296,0.0,0.0,-0.0022707473900581885
61,1713795737.3654904,0.0,0.0,-0.002159436323024525
62,1713795737.3855245,0.0,0.0,-0.0021371732983322344
63,1713795737.4054706,0.0,0.0,-0.0022262213406737796
64,1713795737.4254377,0.0,0.0,-0.0022262213406737796
65,1713795737.4454715,0.0,0.0,-0.0025156311966754
66,1713795737.465474,0.0,0.0,-0.0019813375340566857
67,1713795737.4854708,0.0,0.0,-0.002315270735157864
68,1713795737.5054822,0.0,0.0,-0.0018700264670229489
69,1713795737.525459,0.0,0.0,-0.002025860879156272
70,1713795737.5454435,0.0,0.0,-0.0018922854352879726
71,1713795737.5654893,0.0,0.0,-0.0023597967845422293
72,1713795737.5854592,0.0,0.0,-0.0023597967845422293
73,1713795737.6055152,0.0,0.0,-0.0017587153999892903
74,1713795737.625487,0.0,0.0,-0.0015806112024519278
75,1713795737.6455524,0.0,0.0,-0.0021371746504748063
76,1713795737.6654923,0.0,0.0,-0.0020258662877258465
77,1713795737.685478,0.0,0.0,-0.000979535226468563
78,1713795737.7054253,0.0,0.0,-0.000979535226468563
79,1713795737.7254696,0.0,0.0,-0.002048117143136343
80,1713795737.745505,0.0,0.0,-0.0007123951558711927
81,1713795737.7655206,0.0,0.0,-0.0021371854676139825
82,1713795737.7855113,0.0,0.0,-0.0006678718107717524
83,1713795737.805493,0.0,0.0,-0.001847762090188449
84,1713795737.8255155,0.0,0.0,-0.0016028836921409065
85,1713795737.845521,0.0,0.0,-0.002048117143136343
86,1713795737.8654468,0.0,0.0,-0.002048117143136343
87,1713795737.8855386,0.0,0.0,-0.000979535226468563
88,1713795737.905551,0.0,0.0,-0.0014470303500139746
89,1713795737.9255,0.0,0.0,0.00013357003529869646
90,1713795737.9455175,0.0,0.0,-0.0014247903117425393
91,1713795737.9654937,0.0,0.0,-0.002226210523534677
92,1713795737.985561,0.0,0.0,-0.0018255004176384608
93,1713795738.005551,0.0,0.0,-0.0004229934127242763
94,1713795738.0254724,0.0,0.0,-0.0004229934127242763
95,1713795738.0454636,0.0,0.0,-0.0004229934127242763
96,1713795738.065436,0.0,0.0,-0.0004229934127242763
97,1713795738.0854778,0.0,0.0,-0.002226253792091483
98,1713795738.1054974,0.0,0.0,-8.904669019906344e-05
99,1713795738.1254692,0.0,0.0,-0.00020037668722642032
100,1713795738.1454587,0.0,0.0,0.0008237035186201551
101,1713795738.1654854,0.0,0.0,0.002293017175462512
102,1713795738.185485,0.0,0.0,-0.000400710105895894
103,1713795738.2054453,0.0,0.0,-0.000400710105895894
104,1713795738.225481,0.0,0.0,0.0008682268637198055
105,1713795738.2454686,0.0,0.0,0.0006456534067788856
106,1713795738.2654858,0.0,0.0,-0.0011799335479735
107,1713795738.2854557,0.0,0.0,4.456661365658042e-05
108,1713795738.3054974,0.0,0.0,-0.0001558533421269367
109,1713795738.325488,0.0,0.0,-0.0006901334833214203
110,1713795738.3454645,0.0,0.0,-0.0006901334833214203
111,1713795738.3654635,0.0,0.0,-0.00024481349521195687
112,1713795738.3855011,0.0,0.0,0.00020033341866940318
113,1713795738.4054794,0.0,0.0,-0.0017142136891680718
114,1713795738.4254727,0.0,0.0,-0.0020035937980368464
115,1713795738.445475,0.0,0.0,-0.0010908868577743575
116,1713795738.4654856,0.0,0.0,-0.0010685602823892932
117,1713795738.4854434,0.0,0.0,-0.0010685602823892932
118,1713795738.5054774,0.0,0.0,-0.00280501400982891
119,1713795738.5254762,0.0,0.0,-0.00037842679906765445
120,1713795738.5454636,0.0,0.0,-0.00224849383036266
121,1713795738.5654733,0.0,0.0,-0.0008682268637196055
122,1713795738.5854764,0.0,0.0,-0.001870067031295081
123,1713795738.605483,0.0,0.0,-0.002226253792091683
124,1713795738.625441,0.0,0.0,-0.002226253792091683
125,1713795738.6454854,0.0,0.0,-0.0008904669019911615
126,1713795738.6654637,0.0,0.0,-0.002025833836307999
127,1713795738.685465,0.0,0.0,-0.00037851333618160385
128,1713795738.7054744,0.0,0.0,-0.0019591137214944538
129,1713795738.7254624,0.0,0.0,-0.00020041995578343752
130,1713795738.7454836,0.0,0.0,0.0016918871137831105
131,1713795738.7654328,0.0,0.0,0.0016918871137831105
132,1713795738.7854753,0.0,0.0,-0.0015360337716560993
133,1713795738.8056064,0.0,0.0,-0.001981353759765448
134,1713795738.8254995,0.0,0.0,-0.00269372728135838
135,1713795738.845491,0.0,0.0,-0.0023598670959473727
136,1713795738.8654828,0.0,0.0,-0.0004898000646518435
137,1713795738.8855028,0.0,0.0,-0.000757026672363231
138,1713795738.9054885,0.0,0.0,-0.0008013336746780051
139,1713795738.9254372,0.0,0.0,-0.0008013336746780051
140,1713795738.9454997,0.0,0.0,-0.0023152139451768127
141,1713795738.9654715,0.0,0.0,-0.0014915536951134241
142,1713795738.9854922,0.0,0.0,-0.0036731543364345903
143,1713795739.0054896,0.0,0.0,-0.0040963208233867985
144,1713795739.0254498,0.0,0.0,-0.0040963208233867985
145,1713795739.045462,0.0,0.0,-0.0040963208233867985
146,1713795739.0654557,0.0,0.0,-0.0033839473017938317
147,1713795739.0854394,0.0,0.0,-0.0033839473017938317
148,1713795739.1054626,0.0,0.0,-0.0029386273136844596
149,1713795739.1255164,0.0,0.0,-0.003072067543312288
150,1713795739.145516,0.0,0.0,-0.002337540520561942
151,1713795739.1654782,0.0,0.0,-0.003739960988362543
152,1713795739.1854837,0.0,0.0,-0.00396253444530329
153,1713795739.205452,0.0,0.0,-0.0029832804644548336
154,1713795739.2254398,0.0,0.0,-0.0029832804644548336
155,1713795739.2454915,0.0,0.0,-0.0023820205971045254
156,1713795739.2654805,0.0,0.0,0.0005566067165799211
157,1713795739.2854834,0.0,0.0,0.0003561867607960776
158,1713795739.305475,0.0,0.0,0.0016696470755115436
159,1713795739.3254845,0.0,0.0,0.0012466536627875732
160,1713795739.3454783,0.0,0.0,0.0014915536951134241
161,1713795739.3654416,0.0,0.0,0.0014915536951134241
162,1713795739.3854623,0.0,0.0,0.0014692271197282666
163,1713795739.4054806,0.0,0.0,0.0016474935743541956
164,1713795739.4254668,0.0,0.0,0.0014469005443432026
165,1713795739.4454436,0.0,0.0,0.00138009389241535
166,1713795739.465519,0.0,0.0,0.00138009389241535
167,1713795739.485497,0.0,0.0,0.00138009389241535
168,1713795739.5055118,0.0,0.0,0.00138009389241535
169,1713795739.5254931,0.0,0.0,0.0013579403912580032
170,1713795739.5454974,0.0,0.0,0.0009349469785335548
171,1713795739.5654857,0.0,0.0,0.00024490003232580543
172,1713795739.585432,0.0,0.0,0.00024490003232580543
173,1713795739.6054738,0.0,0.0,-0.004185454050699666
174,1713795739.6254747,0.0,0.0,-0.014626329916495089
175,1713795739.6454697,0.0,0.0,-0.028918626573350637
176,1713795739.6654556,0.0,0.0,-0.05187103836624723
177,1713795739.68549,0.0,0.0,-0.0819916654516148
178,1713795739.7054875,0.0,0.0,-0.11224625198929372
179,1713795739.7254646,0.0,0.0,-0.11224625198929372
180,1713795739.745482,0.0,0.0,-0.1499137807775424
181,1713795739.7654638,0.0,0.0,-0.19243465706154148
182,1713795739.785481,0.0,0.0,-0.24130026146217634
183,1713795739.805452,0.0,0.0,-0.28252983093261735
184,1713795739.8254848,0.0,0.0,-0.32654226091172917
185,1713795739.8455071,0.0,0.0,-0.3665251767193829
186,1713795739.8654945,0.0,0.0,-0.40897941942568145
187,1713795739.88543,0.0,0.0,-0.40897941942568145
188,1713795739.9054694,0.0,0.0,-0.456353297056975
189,1713795739.925481,0.0,0.0,-0.502591980828179
190,1713795739.9454725,0.0,0.0,-0.5425525700604473
191,1713795739.965471,0.0,0.0,-0.5815339053118668
192,1713795739.9854755,0.0,0.0,-0.6236316151089135
193,1713795740.0054822,0.0,0.0,-0.6608763235586662
194,1713795740.0254664,0.0,0.0,-0.6608763235586662
195,1713795740.045458,0.0,0.0,-0.6608763235586662
196,1713795740.065441,0.0,0.0,-0.6608763235586662
197,1713795740.085476,0.0,0.0,-0.760009952827736
198,1713795740.105466,0.0,0.0,-0.795384767320421
199,1713795740.1254652,0.0,0.0,-0.8353008764761465
200,1713795740.1454685,0.0,0.0,-0.870230370980722
201,1713795740.165474,0.0,0.0,-0.904068805553295
202,1713795740.1854346,0.0,0.0,-0.904068805553295
203,1713795740.2054925,0.0,0.0,-0.9391763934382681
204,1713795740.2255175,0.0,0.0,-0.975152121649848
205,1713795740.2455144,0.0,0.0,-0.9998631406713413
206,1713795740.2655044,0.0,0.0,-1.0366403756318265
207,1713795740.2855432,0.0,0.0,-1.0667835023668075
208,1713795740.305496,0.0,0.0,-1.0996425098843043
209,1713795740.3254876,0.0,0.0,-1.1306092968693486
210,1713795740.3454518,0.0,0.0,-1.1306092968693486
211,1713795740.3654926,0.0,0.0,-1.1604183903446905
212,1713795740.3854842,0.0,0.0,-1.1920307441993991
213,1713795740.4054778,0.0,0.0,-1.225913831922743
214,1713795740.425479,0.0,0.0,-1.2572368056685832
215,1713795740.4455516,0.0,0.0,-1.2889826862900342
216,1713795740.4654806,0.0,0.0,-1.3191480530632866
217,1713795740.4855018,0.0,0.0,-1.3499144200925475
218,1713795740.505461,0.0,0.0,-1.3499144200925475
219,1713795740.5255177,0.0,0.0,-1.378031626454106
220,1713795740.5454774,0.0,0.0,-1.4071728264843977
221,1713795740.565521,0.0,0.0,-1.4409447140163845
222,1713795740.585471,0.0,0.0,-1.472890928056505
223,1713795740.6054704,0.0,0.0,-1.501497847945602
224,1713795740.62546,0.0,0.0,-1.5308172278934054
225,1713795740.64552,0.0,0.0,-1.5617394482647933
226,1713795740.6654313,0.0,0.0,-1.5617394482647933
227,1713795740.685464,0.0,0.0,-1.5867399339322694
228,1713795740.7054474,0.0,0.0,-1.613988999967222
229,1713795740.725464,0.0,0.0,-1.6442432403564455
230,1713795740.7455204,0.0,0.0,-1.6709356996748186
231,1713795740.765507,0.0,0.0,-1.6945337648744936
232,1713795740.7854874,0.0,0.0,-1.7190222969761597
233,1713795740.8054185,0.0,0.0,-1.7190222969761597
234,1713795740.8254988,0.0,0.0,-1.7425533824496797
235,1713795740.8455322,0.0,0.0,-1.7627006071585196
236,1713795740.8655052,0.0,0.0,-1.7860758392899128
237,1713795740.8854735,0.0,0.0,-1.805755590509485
238,1713795740.9054422,0.0,0.0,-1.8245673744766802
239,1713795740.9254692,0.0,0.0,-1.839082158053363
240,1713795740.945505,0.0,0.0,-1.8540646747306544
241,1713795740.965453,0.0,0.0,-1.8540646747306544
242,1713795740.985495,0.0,0.0,-1.8633257901227034
243,1713795741.0054932,0.0,0.0,-1.8633925102375175
244,1713795741.0254924,0.0,0.0,-1.8631033897399902
245,1713795741.045462,0.0,0.0,-1.8631033897399902
246,1713795741.0654497,0.0,0.0,-1.8631033897399902
247,1713795741.085486,0.0,0.0,-1.8570477821208817
248,1713795741.105469,0.0,0.0,-1.856112748605234
249,1713795741.1254666,0.0,0.0,-1.855823368496365
250,1713795741.1455114,0.0,0.0,-1.855823368496365
251,1713795741.1654713,0.0,0.0,-1.85580104192098
252,1713795741.1854851,0.0,0.0,-1.85580104192098
253,1713795741.205471,0.0,0.0,-1.85580104192098
254,1713795741.2254748,0.0,0.0,-1.8564691084402583
255,1713795741.2454927,0.0,0.0,-1.8563798886758311
256,1713795741.2654965,0.0,0.0,-1.8559125017236782
257,1713795741.2855096,0.0,0.0,-1.856780728587398
258,1713795741.305449,0.0,0.0,-1.856780728587398
259,1713795741.3254805,0.0,0.0,-1.8573151818028204
260,1713795741.3454332,0.0,0.0,-1.8586953622323497
261,1713795741.365492,0.0,0.0,-1.8582277156688551
262,1713795741.3854785,0.0,0.0,-1.8592518824118158
263,1713795741.4055166,0.0,0.0,-1.8591849892227739
264,1713795741.425481,0.0,0.0,-1.8578268757572882
265,1713795741.4454482,0.0,0.0,-1.8578268757572882
266,1713795741.4654608,0.0,0.0,-1.8591850757598876
267,1713795741.4854743,0.0,0.0,-1.8591850757598876
268,1713795741.505469,0.0,0.0,-1.8588957821881331
269,1713795741.5254295,0.0,0.0,-1.8576489554511175
270,1713795741.5455055,0.0,0.0,-1.856936495392411
271,1713795741.565506,0.0,0.0,-1.85825004224424
272,1713795741.585462,0.0,0.0,-1.85825004224424
273,1713795741.6054878,0.0,0.0,-1.8577379156042026
274,1713795741.6254945,0.0,0.0,-1.8577379156042026
275,1713795741.6455038,0.0,0.0,-1.858828975536205
276,1713795741.6655147,0.0,0.0,-1.858472615701181
277,1713795741.6854856,0.0,0.0,-1.8602535495051633
278,1713795741.7054746,0.0,0.0,-1.8611440164071542
279,1713795741.725463,0.0,0.0,-1.8608546362982858
280,1713795741.7454486,0.0,0.0,-1.8608546362982858
281,1713795741.765484,0.0,0.0,-1.861522702817564
282,1713795741.7854931,0.0,0.0,-1.8625467830234106
283,1713795741.8060274,0.0,0.0,-1.8634149233500166
284,1713795741.82552,0.0,0.0,-1.8626134166011108
285,1713795741.8454945,0.0,0.0,-1.8640606632939094
286,1713795741.8654702,0.0,0.0,-1.8637266300342705
287,1713795741.8854475,0.0,0.0,-1.8637266300342705
288,1713795741.9054682,0.0,0.0,-1.8636374968069578
289,1713795741.9254732,0.0,0.0,-1.8638157632615833
290,1713795741.945462,0.0,0.0,-1.8634370768511737
291,1713795741.965479,0.0,0.0,-1.8611440164071542
292,1713795741.985473,0.0,0.0,-1.8643943504050924
293,1713795742.0054698,0.0,0.0,-1.8649509571216722
294,1713795742.025461,0.0,0.0,-1.8649509571216722
295,1713795742.045451,0.0,0.0,-1.8649509571216722
296,1713795742.0654583,0.0,0.0,-1.8649509571216722
297,1713795742.0855138,0.0,0.0,-1.8651068970009133
298,1713795742.105492,0.0,0.0,-1.8637266300342703
299,1713795742.1254735,0.0,0.0,-1.8657524638705787
300,1713795742.1454694,0.0,0.0,-1.8639713569923686
301,1713795742.1654856,0.0,0.0,-1.8649509571216727
302,1713795742.1854804,0.0,0.0,-1.8641716038739238
303,1713795742.2054348,0.0,0.0,-1.8641716038739238
304,1713795742.22547,0.0,0.0,-1.8657522907963506
305,1713795742.2454946,0.0,0.0,-1.865307143882469
306,1713795742.2654886,0.0,0.0,-1.8605875827648024
307,1713795742.2854934,0.0,0.0,-1.8617007961979621
308,1713795742.3054662,0.0,0.0,-1.871629718497948
309,1713795742.325494,0.0,0.0,-1.8681123309665262
310,1713795742.3454678,0.0,0.0,-1.865885904100206
311,1713795742.36543,0.0,0.0,-1.865885904100206
312,1713795742.3854692,0.0,0.0,-1.8659750373275195
313,1713795742.4055357,0.0,0.0,-1.866687410849112
314,1713795742.425463,0.0,0.0,-1.866665257347955
315,1713795742.4455338,0.0,0.0,-1.8682457711961533
316,1713795742.4655044,0.0,0.0,-1.8674444375214756
317,1713795742.4855208,0.0,0.0,-1.8674887445237909
318,1713795742.5054946,0.0,0.0,-1.867043597609909
319,1713795742.5254471,0.0,0.0,-1.867043597609909
320,1713795742.545532,0.0,0.0,-1.866531470969871
321,1713795742.5655174,0.0,0.0,-1.8662422639352305
322,1713795742.5855272,0.0,0.0,-1.8661529576336902
323,1713795742.60553,0.0,0.0,-1.8661752842090753
324,1713795742.625525,0.0,0.0,-1.8661752842090753
325,1713795742.645528,0.0,0.0,-1.8661752842090753
326,1713795742.6655166,0.0,0.0,-1.8662197642856178
327,1713795742.6855052,0.0,0.0,-1.8665984506960267
328,1713795742.7054887,0.0,0.0,-1.8672438444914643
329,1713795742.7255125,0.0,0.0,-1.8677114910549593
330,1713795742.7454722,0.0,0.0,-1.8680900043911404
331,1713795742.765477,0.0,0.0,-1.8681344844676828
332,1713795742.7854972,0.0,0.0,-1.8680900043911404
333,1713795742.8054738,0.0,0.0,-1.8680900043911404
334,1713795742.82549,0.0,0.0,-1.8680900043911404
335,1713795742.8455064,0.0,0.0,-1.8680900043911404
336,1713795742.8655102,0.0,0.0,-1.8680900043911404
337,1713795742.8854966,0.0,0.0,-1.868045524314598
338,1713795742.9054692,0.0,0.0,-1.8659752104017466
339,1713795742.9254656,0.0,0.0,-1.862346189993399
340,1713795742.945466,0.0,0.0,-1.85399795461584
341,1713795742.9654796,0.0,0.0,-1.8392160309685608
342,1713795742.985472,0.0,0.0,-1.8239662876835578
343,1713795743.005491,0.0,0.0,-1.8065349437572344
344,1713795743.0254543,0.0,0.0,-1.8065349437572344
345,1713795743.045446,0.0,0.0,-1.8065349437572344
346,1713795743.065463,0.0,0.0,-1.758337059727422
347,1713795743.0854237,0.0,0.0,-1.758337059727422
348,1713795743.1054745,0.0,0.0,-1.7384347350509082
349,1713795743.1255088,0.0,0.0,-1.714948216191045
350,1713795743.1454668,0.0,0.0,-1.6888789106298376
351,1713795743.1654935,0.0,0.0,-1.6620087906166363
352,1713795743.1855078,0.0,0.0,-1.6316205907751014
353,1713795743.205476,0.0,0.0,-1.597336836214419
354,1713795743.22543,0.0,0.0,-1.597336836214419
355,1713795743.2454731,0.0,0.0,-1.5625854350902424
356,1713795743.2654967,0.0,0.0,-1.5282348738776317
357,1713795743.2855031,0.0,0.0,-1.4956430929678457
358,1713795743.305495,0.0,0.0,-1.4614259719848632
359,1713795743.3254633,0.0,0.0,-1.426963950969555
360,1713795743.3455102,0.0,0.0,-1.395574170571787
361,1713795743.3655066,0.0,0.0,-1.364473770282887
362,1713795743.3854508,0.0,0.0,-1.364473770282887
363,1713795743.405568,0.0,0.0,-1.331280902579979
364,1713795743.4263692,0.0,0.0,-1.2965963081077292
365,1713795743.4455342,0.0,0.0,-1.262000846862793
366,1713795743.46551,0.0,0.0,-1.2298097327903466
367,1713795743.4855173,0.0,0.0,-1.1965943654378257
368,1713795743.505455,0.0,0.0,-1.1664512387028447
369,1713795743.5254366,0.0,0.0,-1.1664512387028447
370,1713795743.5454657,0.0,0.0,-1.1317223372282805
371,1713795743.5655267,0.0,0.0,-1.100088002946642
372,1713795743.585465,0.0,0.0,-1.0673177825080022
373,1713795743.6054533,0.0,0.0,-1.0331896216781047
374,1713795743.6254594,0.0,0.0,-0.9993288605301469
375,1713795743.6454787,0.0,0.0,-0.9672267066107856
376,1713795743.6654994,0.0,0.0,-0.9369056595696345
377,1713795743.6855257,0.0,0.0,-0.9034010851824729
378,1713795743.7054336,0.0,0.0,-0.9034010851824729
379,1713795743.725485,0.0,0.0,-0.8687163176359959
380,1713795743.7454636,0.0,0.0,-0.8349225362141923
381,1713795743.7654622,0.0,0.0,-0.8006161089296694
382,1713795743.7854807,0.0,0.0,-0.7712523354424373
383,1713795743.805483,0.0,0.0,-0.7383045408460831
384,1713795743.8254652,0.0,0.0,-0.7028630927756979
385,1713795743.845506,0.0,0.0,-0.671272892422146
386,1713795743.86543,0.0,0.0,-0.671272892422146
387,1713795743.8854969,0.0,0.0,-0.6412188989144783
388,1713795743.9054968,0.0,0.0,-0.6057549511944805
389,1713795743.9254825,0.0,0.0,-0.5695346690990308
390,1713795743.945457,0.0,0.0,-0.5385678821139868
391,1713795743.9654784,0.0,0.0,-0.507155602066605
392,1713795743.985461,0.0,0.0,-0.4763002748842592
393,1713795744.0054972,0.0,0.0,-0.44361901459870523
394,1713795744.025427,0.0,0.0,-0.44361901459870523
395,1713795744.0454524,0.0,0.0,-0.44361901459870523
396,1713795744.065443,0.0,0.0,-0.44361901459870523
397,1713795744.0855174,0.0,0.0,-0.3532126532660587
398,1713795744.1054769,0.0,0.0,-0.3205535464816623
399,1713795744.1254575,0.0,0.0,-0.28956460599546086
400,1713795744.145485,0.0,0.0,-0.2602454856589989
401,1713795744.1654668,0.0,0.0,-0.22845486534966367
402,1713795744.1854472,0.0,0.0,-0.22845486534966367
403,1713795744.2054982,0.0,0.0,-0.1941709377147532
404,1713795744.2254963,0.0,0.0,-0.16373860394513168
405,1713795744.2454925,0.0,0.0,-0.13633368456805203
406,1713795744.265471,0.0,0.0,-0.1072146380389178
407,1713795744.2854695,0.0,0.0,-0.07914234443947141
408,1713795744.3055005,0.0,0.0,-0.05153700510660827
409,1713795744.325483,0.0,0.0,-0.02693727281358532
410,1713795744.3454337,0.0,0.0,-0.02693727281358532
411,1713795744.3654776,0.0,0.0,-0.011932429560908297
412,1713795744.3854604,0.0,0.0,-0.004007014521845989
413,1713795744.4054754,0.0,0.0,-0.003584021109121415
414,1713795744.4254756,0.0,0.0,-0.005565721017342796
415,1713795744.4455185,0.0,0.0,-0.008771401864511138
416,1713795744.46549,0.0,0.0,-0.01173200960512546
417,1713795744.4854877,0.0,0.0,-0.012622649581343707
418,1713795744.5055144,0.0,0.0,-0.012622649581343707
419,1713795744.5254984,0.0,0.0,-0.01260049608018646
420,1713795744.5455236,0.0,0.0,-0.01260049608018646
421,1713795744.565487,0.0,0.0,-0.01260049608018646
422,1713795744.5854616,0.0,0.0,-0.01260049608018646
423,1713795744.6054733,0.0,0.0,-0.01260049608018646
424,1713795744.6254816,0.0,0.0,-0.01260049608018646
425,1713795744.6454644,0.0,0.0,-0.01260049608018646
426,1713795744.6654904,0.0,0.0,-0.012622649581343707
427,1713795744.6854692,0.0,0.0,-0.012622649581343707
428,1713795744.7054973,0.0,0.0,-0.012622649581343707
429,1713795744.725473,0.0,0.0,-0.012622649581343707
430,1713795744.7454782,0.0,0.0,-0.012622649581343707
431,1713795744.7654688,0.0,0.0,-0.012622649581343707
432,1713795744.785482,0.0,0.0,-0.012622649581343707
433,1713795744.8057606,0.0,0.0,-0.012622649581343707
434,1713795744.8254876,0.0,0.0,-0.013335023102936674
435,1713795744.845468,0.0,0.0,-0.014915883099591085
436,1713795744.8655176,0.0,0.0,-0.021594471401638317
437,1713795744.88548,0.0,0.0,-0.021594471401638317
438,1713795744.905508,0.0,0.0,-0.036131321942364604
439,1713795744.9254818,0.0,0.0,-0.05260556538899754
440,1713795744.945461,0.0,0.0,-0.07028198242187475
441,1713795744.965512,0.0,0.0,-0.08824743341516549
442,1713795744.985464,0.0,0.0,-0.10173822332311569
443,1713795745.0054753,0.0,0.0,-0.11209013903582522
444,1713795745.025462,0.0,0.0,-0.11209013903582522
445,1713795745.0454535,0.0,0.0,-0.11209013903582522
446,1713795745.065468,0.0,0.0,-0.1158081195972584
447,1713795745.0854635,0.0,0.0,-0.11298077901204447
448,1713795745.1054535,0.0,0.0,-0.11298077901204447
449,1713795745.12547,0.0,0.0,-0.10973044501410589
450,1713795745.145487,0.0,0.0,-0.10772693775318268
451,1713795745.1654975,0.0,0.0,-0.1072817908393012
452,1713795745.1854956,0.0,0.0,-0.1072817908393012
453,1713795745.2054892,0.0,0.0,-0.1072817908393012
454,1713795745.2255185,0.0,0.0,-0.10730394434045855
455,1713795745.245489,0.0,0.0,-0.10730394434045855
456,1713795745.2654934,0.0,0.0,-0.10730394434045855
457,1713795745.2854948,0.0,0.0,-0.10730394434045855
458,1713795745.3055084,0.0,0.0,-0.10730394434045855
459,1713795745.3254778,0.0,0.0,-0.10730394434045855
460,1713795745.3454914,0.0,0.0,-0.1072817908393012
461,1713795745.3655012,0.0,0.0,-0.10623538405806902
462,1713795745.3854823,0.0,0.0,-0.10556731753879123
463,1713795745.4054563,0.0,0.0,-0.10556731753879123
464,1713795745.4254985,0.0,0.0,-0.10463271670871283
465,1713795745.4454665,0.0,0.0,-0.10351950327555343
466,1713795745.4654982,0.0,0.0,-0.10271782345241964
467,1713795745.4854136,0.0,0.0,-0.10271782345241964
468,1713795745.505473,0.0,0.0,-0.10256205664740674
469,1713795745.5255089,0.0,0.0,-0.10196114292851187
470,1713795745.5454805,0.0,0.0,-0.10229483003969567
471,1713795745.565529,0.0,0.0,-0.10316331651475676
472,1713795745.585492,0.0,0.0,-0.10198329642966932
473,1713795745.605463,0.0,0.0,-0.10287393640588861
474,1713795745.6254466,0.0,0.0,-0.10287393640588861
475,1713795745.645471,0.0,0.0,-0.10064750953956922
476,1713795745.6654787,0.0,0.0,-0.0992449159975402
477,1713795745.6854634,0.0,0.0,-0.10124876940691907
478,1713795745.7054656,0.0,0.0,-0.09946748945448096
479,1713795745.7254777,0.0,0.0,-0.10015770947491681
480,1713795745.7454686,0.0,0.0,-0.10162710966887226
481,1713795745.7655425,0.0,0.0,-0.10062535603841177
482,1713795745.785453,0.0,0.0,-0.10062535603841177
483,1713795745.8054836,0.0,0.0,-0.09975686956335027
