,time,position_x,position_y
95,1713795755.179199,5.310334014840374,-0.41520451387647755
96,1713795755.380351,5.393179318641836,-0.08488303279153776
97,1713795755.581049,5.390287541159535,-0.0018886039100010437
98,1713795755.78303,5.391491704123456,0.19510007099011697
99,1713795755.9758584,5.399840175264225,0.3446039332158013
100,1713795756.1776462,5.377822508072584,0.5136953489999726
101,1713795756.377978,5.415651407747913,0.6793314876573262
102,1713795756.5785265,5.3763485082396905,0.9319319667047133
103,1713795756.770811,5.461524588896797,0.9031651495968195
104,1713795756.9740622,5.469408963901835,1.0353372829398244
105,1713795757.1753964,5.452568874734128,1.135712815765868
106,1713795757.3676133,5.455173006863114,1.1540377200908276
107,1713795757.5711162,5.43950882837523,1.1479556855061417
108,1713795757.7738993,5.484209014664195,1.0967036606852119
