t_medio,v_x,v_y,v_z,w
1713795736.6905499,-0.0008882138100140448,-0.00023176648038838,-1.7452172918380374e-05,0.0014768195369114214
1713795736.7105122,-0.03536994796737558,0.02620671377944591,-0.0003730872799616901,0.24866627986497727
1713795736.7327185,0.0001328119694887658,0.0020829377493192156,2.235380634081483e-05,-0.0026602038672932735
1713795736.7586367,0.02697876269405947,-0.023404380953322278,0.00028028544434720076,-0.18012722817657834
1713795736.7833571,-0.03041616181199141,0.02188162075656815,-0.0003266238132239784,0.2311133378395622
1713795736.807013,0.025025721780021586,-0.01813039769882487,0.00027970850681907237,-0.1913170966351199
1713795736.8296714,0.003289776325223816,0.003298956446486878,8.740850806966062e-05,-0.012266853871172535
1713795736.8506575,0.0007180434680589228,-0.002572318729139052,-1.1056019734727797e-05,-0.008382719620810775
1713795736.870393,-0.00047487560536346897,-0.002002609807397093,-2.657122147930858e-05,0.006180332924895758
1713795736.889302,0.0007290389275465456,0.0020307140107317773,3.141675248529171e-05,-0.007554430405843657
1713795736.9087467,-0.039294072790039644,0.026934420487682405,-0.00043402075082417277,0.24509201539203795
1713795736.9288263,-0.0027505775528675305,0.002190462664959229,-3.06956738621412e-05,-0.007385415968661665
1713795736.951765,0.03192362302331301,-0.022480648357678344,0.0003891772348695517,-0.17861869170975778
1713795736.97081,-0.052891744119150354,0.03766280183389508,-0.000566938368670386,0.3757361130999046
1713795736.9892178,-0.001101657533965938,-0.0006076818144090063,-2.6058947661236484e-05,0.010173308055196837
1713795737.0092635,0.04433656062031797,-0.03112963983134754,0.0005062969423232109,-0.3104220826200838
1713795737.0278034,-0.0012662040487585282,0.0009002563223339469,-1.3436444447291009e-05,-0.0008498695470046116
1713795737.0488043,-0.0014108375122647333,-0.00215268035611647,-4.423271851642172e-05,-0.003043785476631509
1713795737.0694768,-0.00048043373502098586,0.0008662492621388324,-2.656743987887715e-07,-0.0022327196534909013
1713795737.0915246,0.002167376864156672,0.003444815168612798,6.945539715101049e-05,-0.010978695643924775
1713795737.1114268,0.0028908184120895702,-0.001630047387858234,3.545568077155587e-05,0.0039489520262006115
1713795737.1285846,-0.03986497194720894,0.02289131610462514,-0.0004834494132055342,0.2756071039590233
1713795737.1505537,0.027434034500767947,-0.018347231074210945,0.00032684357853611084,-0.18619023533736465
1713795737.1705532,-0.047136212350571645,0.036112421486507514,-0.00047361071094068134,0.34396266895098915
1713795737.1887445,0.021355044009139408,0.0030495037485995546,0.0004198836914221701,0.03644853046120984
1713795737.2083511,0.07446441831434959,0.007136606441604695,0.0013600548860281335,0.06229550517814917
1713795737.2267797,0.20262226393995456,-0.09516622537491619,0.0023036046202900952,-0.3560148069351879
1713795737.2464638,0.08750347516714455,0.002520506905514391,0.0012459755996938856,-0.045482413358019565
1713795737.2684748,0.048895409756745924,0.028314622565968332,0.0010419762271665235,0.044063067291464
1713795737.2892332,0.06101324244981603,0.015544444530406095,0.0011295279420363844,-0.17773538383184953
1713795737.3090773,0.03865781137391078,0.008960821686464547,0.0006946531288604296,0.10818503546640856
1713795737.3300831,0.11570060745044651,-0.05478896429613981,0.001467653515983381,-0.18297644422358939
1713795737.415032,0.018842307486111085,0.008992787516276255,0.0003998597783199392,0.075409563277103
1713795737.5014968,0.3407035612659315,-0.02145150283235519,0.0038521240385114533,-0.260438559470908
1713795737.5214925,0.17519825215621812,-0.0007774044361217322,0.001336529766524228,-0.07986173421720066
1713795737.5386376,0.3791997599509424,-0.010405920109412596,0.0025974881345952137,-0.12161107397264614
1713795737.558601,0.4672452966059175,-0.04405408135457057,0.004075826858387452,-0.1825278344236787
1713795737.583499,0.2606441215918306,0.008944109947926097,0.0037790190632138684,-0.049641869970014955
1713795737.605618,0.4196893724927179,0.015052608559437203,0.006062632054926923,0.1061386117549068
1713795737.6227984,0.20962955356430898,0.019426586412521697,0.003125955048095291,0.5411237404978325
1713795737.640542,0.4170785835086727,-0.012769190931475069,0.0058891379745142376,-0.1595696676537275
1713795737.6613777,0.3020450857082202,0.019949973968786193,0.004536850649541402,0.09361843911663102
1713795737.6817932,0.7621277246162674,-0.0254654913394043,0.009164643791777272,-0.13208227073497855
1713795737.7009006,0.18210579969238425,-0.0006283672600038414,0.002026375757775158,-0.04017664908397035
1713795737.720036,0.5510063940876242,-0.007288742180296918,0.006415131540104067,-0.007390578866691393
1713795737.7389774,0.45835291358495095,0.014820700056339555,0.004773233682633697,-0.02880937677042308
1713795737.7595835,0.4429256453594571,0.048846128215991796,0.005706069988442832,0.1746949459897427
1713795737.778501,0.6313916732702561,-0.012864092303063086,0.010366137760050784,-0.019625329938103384
1713795737.7976904,0.520094767044567,-0.04314306054657241,0.008321278087549068,-0.1617070402041718
1713795737.8190885,0.5534569799675249,-0.020016139179491903,0.008057765472636572,0.028511700545196902
1713795737.8387096,0.6190337251105088,0.03504235880962941,0.009468091651382621,0.22071002789595887
1713795737.8578148,0.5639057496460538,-0.012762332314618721,0.007908547100872302,-0.18702630715171495
1713795737.8773968,0.6047869216417778,-0.002418441929007084,0.008860354241944292,-0.04034178985194678
1713795737.900784,0.428953719116529,0.016252131696663997,0.007192510289022527,0.10081475132693057
1713795737.93119,0.7187581707953251,-0.0025482693731769,0.011671846853254099,0.004144350738930448
1713795737.959416,0.5075084315858998,0.001066829921330748,0.00857007700306011,0.015233417932023622
1713795737.9809303,0.867211401716373,0.008192312827563596,0.015051409011649568,-0.014272655444222475
1713795737.9990494,0.32062190742043734,0.029515791768348645,0.0058711686797355,-0.012916224582528106
1713795738.0205994,0.6541703508427598,-0.028437302696301126,0.010141078746158397,-0.06367742584744238
1713795738.0414536,0.357570503138821,0.0158996873530818,0.0052858480264896856,-0.036838068954611856
1713795738.060021,0.5046175762282178,0.01712110089244753,0.007556307068535333,-0.013201207888230777
1713795738.0797644,0.6789839606977033,-0.022089423143474122,0.009631008062067008,0.052798587366965695
1713795738.1011224,0.41050534850029397,0.05141536299971805,0.006738948879723667,0.3040746226148625
1713795738.1205137,0.8942675876450548,-0.019271834392712905,0.014695569486715227,0.00014136800630771976
1713795738.1397376,0.7453403822704631,-0.02937393753048758,0.01201678431833913,-0.3463641850228575
1713795738.169538,0.35747583828014023,-0.001115489674797117,0.006164357062286153,0.019038331985284214
1713795738.1942391,0.932523801687834,0.03221876672033418,0.017523516348000465,0.5569353466294681
1713795738.2109785,0.6418123357428791,-0.03768860009013225,0.010816145980308384,-0.444213979923534
1713795738.2332585,0.4750257010472377,0.036995608260695374,0.009555495552950826,0.06665275859633686
1713795738.2630785,0.7106861265322153,-0.010314747096779668,0.013267089876394966,-0.08095090922334576
1713795738.2890472,0.6760024968422466,0.007298691884559913,0.012203404299160133,0.007633602575537991
1713795738.308343,0.5602396411983039,0.018004226802147485,0.00967829654684628,0.052252391892505724
1713795738.330617,0.7529237695415053,0.00938887058974842,0.013396333593844428,0.10053432197216121
1713795738.549016,0.5758025779560778,0.004431198272731249,0.010198189918367835,-0.002603672086424613
1713795738.7669659,1.0949506355303193,0.011053515333382101,0.01841867549518351,-0.05401135485788381
1713795738.7880697,0.6569240533226246,0.024781461373513967,0.011257967285606813,0.08638261549617259
1713795738.8143969,0.5512735417131056,-0.007623768926182874,0.00925715526403861,-0.018036670109060786
1713795738.8412147,0.8859076391075832,0.0671166976642418,0.01765615202839784,0.11734098588000134
1713795738.865343,0.4434567738519028,-0.019175764174486427,0.008694791216799782,-0.0775015153395452
1713795738.8903308,0.8447222784008537,-0.000470137180633772,0.016289681583088394,-0.009267395492663151
1713795738.910151,0.3388404739485396,0.0010752378895690193,0.006226687118375335,-0.005183654987822299
1713795738.934071,0.40774791274156746,0.013843700371182639,0.007592986011622298,-0.006579714016979305
1713795738.9561787,0.8626419887714628,0.010501902343886099,0.015375555220689771,-0.0005599963937077419
1713795738.973797,0.8719307845064357,0.0025706894522868726,0.014795238346764357,0.04825990382233857
1713795738.9920506,0.38721915370790133,0.004981134685948075,0.006391021023411218,0.04612933368239057
1713795739.0103068,0.5905793581952581,0.00023077197516872735,0.009745790798295448,-0.03383531659861268
1713795739.0339923,0.7097886356942115,0.0016675729106971542,0.012222937715263997,0.016828435898339347
1713795739.0537052,0.48070856246637245,-0.014695498659849485,0.008634232858583281,-0.05548992542730181
1713795739.0686135,0.7613051711483508,0.0006337315628727144,0.014073494372948143,-0.05478583214019912
1713795739.0884614,0.5324002461829064,0.00025420393972835795,0.00925465841135769,-0.008288505255361367
1713795739.1092358,0.6346295783468617,-0.0037046199867207105,0.011276210223368265,0.057661572565709265
1713795739.1293886,0.5621409882969868,0.004869746171342112,0.010670533000879213,-0.05620213615707572
1713795739.1515439,0.5440570659000324,0.0072590769858317415,0.010379560483540943,-0.018618214263125543
1713795739.1713395,1.0756213026365664,0.010748141979450974,0.020771699646023406,0.022332737796959906
1713795739.1887236,0.3463209249244922,0.006435394357742387,0.007210905655244626,0.028682471174781732
1713795739.2088714,0.5395116730188316,0.0043859692940989535,0.0111724241844085,-0.009071724924664463
1713795739.2297034,0.9382288808102025,0.0043867710678528555,0.01911967601829316,0.02796468635411461
1713795739.2503524,0.47162537242473346,0.0037788429053710266,0.009492629900852043,0.037450928568036924
1713795739.272276,0.21679272432894625,0.004333179726120705,0.005556431252141527,-0.008960759753768397
1713795739.2932935,0.5249981797239186,-0.008983054435167332,0.014786234953744296,0.13494976106171422
1713795739.3125105,0.3078406732251829,-0.02009332834542161,0.010546492696502525,0.0779875563705764
1713795739.4540815,0.007924257110916995,-0.0005627931276911622,0.00024247798152024028,0.002484180370657594
1713795739.609321,0.031652421258589275,0.0032259464213322334,0.0009698892876416897,-0.13893223064868665
1713795739.6396832,-0.023581822190295025,-0.0019641880975628783,-0.0004796517045989251,-0.5943058953798267
1713795739.6598325,-0.04165235191561443,0.05252456193428528,-0.0002042676598535554,-1.0418596891180356
1713795739.6830373,0.05015618337083615,-0.08850206957566453,0.0004557249356170153,-0.46419080864573914
1713795739.7010076,0.08834521520915574,-0.11982117450703327,0.00022470735138079644,-1.9285422153666874
1713795739.7188563,-0.01751013458629127,-0.04866122089980982,-0.0009554220542723533,-1.3556192275411636
1713795739.7383986,0.012366465532114922,-0.027989053022646884,-0.00012773680505998565,-1.1002755892203724
1713795739.758911,0.02230625794345436,-0.10131566787661014,-0.0010471260609096963,-2.1130679592786303
1713795739.7806973,0.10214451050994526,-0.22007058121645215,-0.0018993746091543436,-1.1663330681245985
1713795739.802144,-0.006691692045769886,-0.08884152350653418,-0.0023733104786353397,-1.9386624227282294
1713795739.8288527,0.014853125604265634,-0.00211688735782098,-4.310997435801118e-05,-1.8466965547369265
1713795739.8531454,-0.009564568125175811,-0.11492451291633432,-0.0021373056262985546,-0.6717282356142794
1713795739.8712533,-0.024784662916884,-0.05224257668915671,-0.0013708486996081364,-1.6257148278013756
1713795739.8896694,0.044893386625733306,-0.03776584890718143,-0.0009877081995188523,-1.6930209949506934
1713795739.9090579,0.012694450429921764,-0.034408347522373095,-0.0009107093920883606,-1.9689476572782403
1713795739.9293718,0.05102172533833798,-0.1809964292231794,-0.003983694498927933,-1.6046927717270119
1713795739.9493237,-0.002055531159768391,-0.06517168449657075,-0.0017202289076053213,-1.386247795195885
1713795739.9684532,0.04587370588894332,-0.04593114955500351,-0.001796629758393379,-2.112513862229644
1713795739.990274,-0.018989935298479386,-0.08813973456695298,-0.0019243053238004678,-1.0055654714231028
1713795740.0097494,-0.0010557134913401775,-0.09689983041285635,-0.0027783485997694424,-2.2231594864832944
1713795740.0306768,0.07303900909008922,-0.0619451686838354,-0.0027774875108479676,-1.7379621117365938
1713795740.057755,-0.013466531641040613,-0.07646718592730753,-0.0015834792254844573,-1.555221541380433
1713795740.0796404,0.003049684870488808,-0.03824309962971261,-0.0010082320675539385,-0.7596963893768409
1713795740.0980136,0.011161506840700386,-0.05400032200404693,-0.0015419184630515554,-1.47285754789328
1713795740.1182504,0.011111427211893475,-0.057051050047305256,-0.001550009355439717,-1.2864457288123936
1713795740.1382573,0.015537606951902884,-0.07035759748610829,-0.001916207581847927,-1.4799999630400813
1713795740.161544,0.00971611933328537,-0.0635896820560697,-0.0016395190969770283,-1.4775883892597772
1713795740.187339,-0.008980188805176634,-0.05078165609600583,-0.000897447959576536,-0.9792529888095525
1713795740.2087078,0.042298267818163926,-0.004322583167134477,-0.0009306181805691241,-1.695315521272133
1713795740.236185,0.004532945772858498,-0.08936676951812635,-0.0016784869741993235,-1.3158871852461738
1713795740.2633157,0.015677908238481426,-0.056071961530725016,-0.0013501565618950413,-1.3894756184874506
1713795740.280105,0.009719070803447907,-0.035834433621954244,-0.0008169843596506076,-0.8168456608014079
1713795740.2996674,0.008790347261394126,-0.04493946376457007,-0.0009283879343145084,-1.0597416149835577
1713795740.3207057,0.023291144444314123,-0.08394071238057403,-0.0018063333726407917,-1.3362124209486914
1713795740.4370036,0.004628717529953172,-0.045627887421696364,-0.0007744090914790437,-1.2105270447513028
1713795740.5568562,0.009270446820605911,-0.05982668736045666,-0.000241820309636921,-1.3964912013978095
1713795740.5803943,0.04690560892219484,-0.07877102706897665,-0.0009290279747614164,-1.862494607571673
1713795740.6010354,0.01475345364195289,-0.05624300129165667,-9.750969417581086e-05,-1.1989314443813495
1713795740.6199389,0.012801984716935253,-0.05789570161627676,2.688993836487501e-05,-0.5887702459294785
1713795740.6391296,0.0008945305355573717,-0.04447545328143426,0.00028423026946462564,-1.2020244522213943
1713795740.6585016,0.011648307603125236,-0.058957123814471914,0.00012999548813676947,-1.2943052192139686
1713795740.6800244,0.01421119541693476,-0.0444456913110661,3.7548816045642057e-06,-0.9508913022537876
1713795740.7002015,0.012216193531884544,-0.0725443627427327,0.000393697379549085,-1.419536476589934
1713795740.7208319,0.015921631867810666,-0.06457381701828939,0.0003022460734091911,-1.284067359094563
1713795740.7429814,0.008140204781093379,-0.052724953829059645,0.0004733533343651292,-1.0903086901445354
1713795740.7611902,0.008209695003012723,-0.05577825906609984,0.0005982223524955299,-1.1248507947414834
1713795740.7824774,0.005484293187175679,-0.016047702021104282,0.00011927530054606011,-0.3841379541645784
1713795740.8083162,0.013251498080506153,-0.06858118312020982,0.0008298658215056896,-1.430229390514695
1713795740.829993,0.006011022899787092,-0.024731547234699957,0.0003209754989558624,-0.516002424947809
1713795740.8487098,0.009832202391367848,-0.03154778892615649,0.00037610412548439115,-0.8250882681594113
1713795740.8694808,0.01534210840400258,-0.0333213825823205,0.00030813852679060637,-0.7890251585323402
1713795740.8906536,0.012314197777055605,-0.0352573002275983,0.0004561204479758122,-0.7985483960516669
1713795740.9121385,0.01809563274629424,-0.04526834033423241,0.0005866635793303322,-0.8782038161789112
1713795740.9310462,0.00883136311275879,-0.014427424628922044,0.00013467063190199867,-0.33233997164121304
1713795740.9485102,0.013315919732807876,-0.02758472742119559,0.00035157534728569295,-0.5617569343953123
1713795740.9682794,0.014038588627038844,-0.020049490043421023,0.00016915964103213931,-0.42038753019237707
1713795740.99095,0.02184035586977339,-0.008093506137578296,-0.0002887510885979493,-0.03528764864480488
1713795741.0107005,0.01027540815727916,0.004332636319252489,-0.00033660413550657965,0.1840113084589148
1713795741.029306,0.005924834601674527,0.0068180618734971325,-0.00029882636431210704,0.26216438233714373
1713795741.0489883,-0.001507988515542146,0.003498269051012353,-4.7673314867711225e-05,0.19029195133458376
1713795741.0676131,-0.0001515549258349399,-0.006234938882005936,0.00014971316900352254,0.030286755925628017
1713795741.091029,-0.001066436793448211,0.0007488075393674959,5.3530205285944394e-06,-0.017425369366128353
1713795741.1157775,0.000849809693806911,0.0014144790494956517,-5.347684342094215e-05,0.0006736640663094693
1713795741.1381,0.0034651656769375057,0.001183248506273655,-0.0001064574903249176,0.014110781079893627
1713795741.1604784,0.000991712890338251,-0.0006155490550667215,-7.285762159072481e-06,0.0005447184033162405
1713795741.1806374,-0.0008134185259925882,-0.0004256032496720419,2.873048027371166e-05,-0.0068349562799501044
1713795741.1990876,0.0011600146309274177,-0.0019578304989170425,2.0890574465324534e-05,-0.0016928936615901345
1713795741.2193384,0.0024448983470127823,-0.0003303320883875412,-4.7004154125360985e-05,-0.00210144466957504
1713795741.2391777,0.026698181289767704,0.0015688290899736567,-0.0006397309683320195,-0.08171829769384122
1713795741.2579584,0.07296253942993466,0.0008356742416054997,-0.0016432622302814226,-0.15970103194320553
1713795741.2791321,0.21627320074759157,-0.0036639608845539387,-0.004635115505283767,-0.08231159881863254
1713795741.3022919,0.10430162942722641,0.002835405436946993,-0.0023533480098359765,-0.003794340723005057
1713795741.5514698,0.018063424154514167,-0.00010976514237719878,-0.000385102437121738,0.0004204523910278379
1713795741.8184042,1.5,0.08334129512069649,-0.11046769530698931,0.00969072583988003
1713795741.8625991,1.120063217769686,0.003525935876829051,-0.026214598935459958,0.06533502846702868
1713795741.8876715,0.6592829144040473,-0.0009862719053792437,-0.014834052936590954,0.028565272623633786
1713795741.9091809,0.8568095761265361,0.014617090328829574,-0.019845328831227065,-0.01618285446101203
1713795741.9332147,0.5117797405780595,0.015454750249340931,-0.012092800694511126,-0.021907841886195774
1713795741.958892,0.7327479366210236,0.01034085867713087,-0.01680474915341109,-0.015228926933130792
1713795741.9814434,0.34237841903101335,0.007179406639281935,-0.00820614956665376,-0.0023806782473666127
1713795742.0006208,0.9911828527619064,0.008761480935886919,-0.02348719698629701,-0.05134906750847864
1713795742.0218105,0.563828828276682,0.001908405178081235,-0.013737469778031608,0.0021770885657622554
1713795742.042045,0.7469444223595357,0.00698774124888222,-0.018172259597433935,0.008705324683185656
1713795742.0629973,0.5406722607883557,-0.0002792586337573265,-0.012726981408648938,0.020521291881973353
1713795742.0878167,0.7843607645830654,0.010842436309651789,-0.018571798832562183,-0.03731745466170566
1713795742.1101904,0.6813759448545073,0.008896501231913611,-0.01604216988230036,-0.05775158669000878
1713795742.129696,0.3385796677048173,0.005939348820786073,-0.008065162426177165,-0.010335029616456973
1713795742.1533163,0.714868229620493,0.014878393359808798,-0.01702774344094682,-0.020824111144509366
1713795742.1786733,0.5620232174336466,0.007026289480361236,-0.013519091027919232,0.011287869114616248
1713795742.2000713,0.6521659269066908,0.009836363442490016,-0.015935997478716123,0.021155957329936147
1713795742.219093,0.7002626342169906,0.0018066902132556047,-0.016222069593744566,0.021356014599411898
1713795742.2394352,0.5483548594120189,-0.010558059514265073,-0.01230949314742555,-0.05395791201292936
1713795742.2594328,0.664672072510605,0.007093341561336629,-0.015600084333372666,-0.07483129884501268
1713795742.2783117,0.5418223502512803,0.009293525924761787,-0.012917964185856896,-0.0017760601588470463
1713795742.299343,0.6546067351348599,0.006803484517430207,-0.01593801341090822,-0.13602394643320342
1713795742.322735,0.2979851829978295,0.011633991373572383,-0.007785104790698387,-0.03603210999126929
1713795742.4087377,0.16459274011758193,0.0023932177960807456,-0.004341624196766942,-0.004369939417289551
1713795742.496375,0.07151423165358159,0.0010159792951853206,-0.0018081065934452396,0.046011150613427414
1713795742.5191302,0.01195352997749901,-0.0007725787895821474,-0.0002835932890077318,0.012940000563419603
1713795742.537553,0.0015208655054598584,-0.0012780036844407797,-7.453327661696026e-06,0.0005768354344751243
1713795742.5596552,-0.015236406547344587,-0.0021757590279003675,0.0004371284939957119,-0.007844572024193726
1713795742.579822,-0.033663370751850996,0.0012266578532391197,0.0007993900817843085,-0.025415225896403493
1713795742.598175,-0.028791236392290958,0.0052013448134256325,0.0005772933283789351,-0.01714431702439779
1713795742.6255035,-0.03254207240549232,0.0023307973598037488,0.0007447097742764262,0.01939307217807853
1713795742.6528592,-0.013397397733846446,-0.00471837296337148,0.00045470633808689976,0.01877005325246701
1713795742.6790986,-0.020665676706437427,0.0018402286525012227,0.0004643498395522846,0.03285979698722623
1713795742.70924,-0.013176498248626996,-0.001265469314797199,0.0003560887807882614,-0.01948693513609926
1713795742.7312198,-0.0017548037208250417,-0.0014309123512471972,8.091443487935592e-05,-0.019790906799167236
1713795742.74832,0.0019091033499767528,0.0017348318674050278,-9.31556113522081e-05,-7.786375154085778e-05
1713795742.769577,0.0061661373981280725,0.0013711112455686478,-0.00018734375575569072,-0.0051367611013961294
1713795742.7893667,0.01049068222910025,-0.002227010914385734,-0.00019965729004501814,0.0001387506738272354
1713795742.8089066,0.004360727707913489,-0.002345968576048108,-4.6541088645934696e-05,-0.01583011967639634
1713795742.8303835,0.0011469605395757693,-0.0005951205561613968,-1.2719235236055417e-05,-0.008951103436753509
1713795742.8501213,-0.00015779002384232549,0.0007150168766862171,-1.4863817567881018e-05,0.0007460510150962701
1713795742.8699913,-0.0018813175871723394,0.0022946291705910364,-1.3783550078239953e-05,0.013258450064256693
1713795742.8908257,0.007267951695480071,0.006700251427781048,-0.0003561780500866848,0.04740751242910226
1713795742.9113612,0.02337361608788647,0.005342558329912428,-0.0007182581345113167,0.13262278325929902
1713795742.929829,0.03525716813922518,0.013206608001131319,-0.0012325100166209208,0.18930689797816586
1713795742.9487119,0.03864778542702027,0.009438854499007105,-0.0011964947597243249,0.34885433435553015
1713795742.9688773,0.031863696900229624,0.01921376334714435,-0.0013062834650751608,0.6129400445625308
1713795742.9909973,0.029473050677097108,0.011180517239478603,-0.001042790112064858,0.8420296306055086
1713795743.0113792,0.01330310133470854,0.01249263361590526,-0.0006498457513587402,0.4399086714006958
1713795743.0287185,0.020853254494081715,0.022993412521564834,-0.0010983857459859157,0.7824960369665911
1713795743.048481,0.015417288544838243,0.027448790558393516,-0.0010492862183989538,0.6894055000250028
1713795743.0696483,0.01230160553838354,0.016975883386470794,-0.0007037604171296483,0.6896283635799612
1713795743.0885606,0.011889930443806415,0.0255996446574315,-0.0008709319001310019,0.8793076976328235
1713795743.108899,0.013037643798066878,0.022179060672819814,-0.0008023650525105772,0.6566105542371113
1713795743.1322212,0.01133569742361069,0.02614088049966863,-0.0008165458771290231,0.8400989404424852
1713795743.1542168,0.016718028014118255,0.02268605411138134,-0.0008839979754937754,0.9813145331177605
1713795743.1761544,0.01828380648830012,0.023667754291884068,-0.0009182566659772495,1.5596994486301112
1713795743.2003937,0.01029947067017773,0.07313437618499338,-0.0014713600560554113,0.8881676839089407
1713795743.2207217,0.028728121696944137,0.059681858832914214,-0.0016025215129473424,1.7780516374082758
1713795743.2396393,0.017169182896807904,0.055915397213840916,-0.0011742028693906,1.7168777968170181
1713795743.2597275,0.012064388602725361,0.02709535828929882,-0.0006096364567847514,0.7619625111387995
1713795743.2782516,0.013118644854892704,0.024781482521675807,-0.0006011817186180637,1.2372130673001616
1713795743.2975054,0.01748396745725817,0.049830718720113035,-0.000864358686577221,1.4221376817978402
1713795743.317874,0.0158991696550994,0.047942727793306154,-0.0007271124633887064,1.2306668951150472
1713795743.4028053,-0.0010613610882957974,0.02989862363997137,-0.00010338908325486221,1.2506444647467332
1713795743.4920683,0.008521950947099236,0.05425151728555612,7.27836375503529e-05,1.6247413800167094
1713795743.5178177,0.006887812319441497,0.045549807232344156,0.00016077859562080865,1.2363826665223443
1713795743.5398343,0.006474773694472048,0.060326237887971805,0.0003167994568187917,1.6187231549767753
1713795743.5603814,-0.005695075470968903,0.10155446410285104,0.0012453908501899023,0.5463004221552779
1713795743.578917,-0.08645378557084385,-0.029830972117013858,0.0019043850371982805,1.5693164080225905
1713795743.5985684,0.042942722445105816,-9.114452154992889e-05,-0.001235061801401357,1.4361142643186895
1713795743.6180892,0.016757810075398855,0.06875057113026391,0.0008199226667858838,1.3085159405529359
1713795743.6404936,0.02912618353361371,0.06513476775978946,0.0003769648492717766,1.3649185724265536
1713795743.660882,0.024936686808875355,0.0411369725963257,6.060846308623352e-05,0.709221374830011
1713795743.6782553,0.032646439810075006,0.09686745697175916,0.0009258547969861257,1.4422416880922324
1713795743.7007322,0.01278288299320902,0.07105991894330035,0.0010187785396991009,1.490700862818532
1713795743.7240262,0.02151346924856071,0.01623434954576798,-0.00024067603288599826,0.6194750781252677
1713795743.7437973,-0.023540423414232743,0.07023437122414011,0.0021309555931861863,2.2018367143044832
1713795743.7614894,0.006956429227993096,0.029870919791973507,0.0005485692115893494,0.7525268803864147
1713795743.7788363,-0.06652497702468238,-0.01589557682636154,0.0013287435956093887,1.7476204745869957
1713795743.798695,0.004204660459890508,0.02500013659383777,0.0007269470611757162,1.0167215037350545
