time_sec,time_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1713795736,395000000,0.0044997911766343456,-0.011470556022343889,0.9121309962162312,-0.40971358772377886,-0.00036183930933475494,0.014633094891905785,-0.0014792755246162415,-0.0030165910720825195,-0.24420848488807678,9.810574111938477
1713795736,407000000,0.005107400353763818,-0.012492457583522175,0.9121227199462894,-0.4096950045130322,-0.00036183930933475494,0.01569732092320919,-0.0014792755246162415,0.008954405784606934,-0.34476494789123535,9.753113327026368
1713795736,427000000,0.0051500763048301585,-0.014536654176170545,0.9120966377442443,-0.4096851056788145,0.0012344997376203537,0.015165207907557487,-0.0004150513559579849,-0.036535412073135376,-0.34237074851989746,9.721988258361817
1713795736,448000000,0.005049262836464476,-0.016699073206593865,0.9120647769239033,-0.4096748571655329,-0.00036183930933475494,0.014100982807576656,-0.0004150513559579849,-0.04850643873214722,-0.3543417453765869,9.736353454589844
1713795736,468000000,0.006353651133984551,-0.018146684729512457,0.9120470089621088,-0.4096346938356985,-0.00036183930933475494,0.01569732092320919,-0.0009471625089645386,-0.01977601647377014,-0.3974373936653137,9.810574111938477
1713795736,489000000,0.008271679561352593,-0.018595112075847263,0.912046363966012,-0.4095817758403049,0.00017027370631694794,0.015165207907557487,-0.0009471625089645386,0.04726165533065796,-0.43095624446868896,9.836909828186036
1713795736,509000000,0.009701676524870742,-0.017412595486100375,0.9120731946794906,-0.40954263091672444,0.00017027370631694794,0.015165207907557487,-0.0004150513559579849,0.10232827067375183,-0.3734953999519348,9.848881301879883
1713795736,529000000,0.010249229922675612,-0.015603658371014122,0.9121129112162027,-0.4095137559644807,-0.0008939523249864578,0.015165207907557487,-0.0009471625089645386,0.14063552021980286,-0.28012150526046753,9.856063423156739
1713795736,552000000,0.010239978539192063,-0.01338997627541376,0.9121586307671029,-0.4094905172185855,-0.0008939523249864578,0.015165207907557487,-0.0009471625089645386,0.10472247004508972,-0.27533310651779175,9.884793815612793
1713795736,572000000,0.009567974717505328,-0.01152699063560248,0.9121957212409225,-0.4094808279961899,-0.00036183930933475494,0.013568870723247528,-0.0009471625089645386,0.09275147318840027,-0.20111286640167236,9.810574111938477
1713795736,592000000,0.007621534762547959,-0.01075377630957655,0.9122183218486716,-0.4094923708526697,-0.0008939523249864578,0.014633094891905785,-0.0009471625089645386,0.025713831186294556,-0.22266067564487457,9.860851821899415
1713795736,613000000,0.005453703893534765,-0.011359391586838501,0.9122171243198414,-0.4095132957966781,-0.00036183930933475494,0.014633094891905785,-0.0004150513559579849,-0.07005423307418823,-0.23223748803138733,9.767478523254395
1713795736,636000000,0.004806361423585199,-0.01368500072307904,0.9121890708493575,-0.40951278205699626,-0.0008939523249864578,0.014633094891905785,-0.0004150513559579849,-0.01738181710243225,-0.27772730588912964,9.791420516967774
1713795736,649000000,0.005558809668509572,-0.014710121059859936,0.9121781253546246,-0.409492099555042,0.0007023867219686508,0.015165207907557487,-0.0009471625089645386,0.0017718076705932617,-0.36870697140693665,9.765083847045899
1713795736,669000000,0.0053477478619135725,-0.016777819588841,0.9121492449543008,-0.40947974466626386,-0.0008939523249864578,0.014633094891905785,-0.0009471625089645386,-0.05090063810348511,-0.3711012005805969,9.786632118225098
1713795736,689000000,0.006769803253705305,-0.018118858540097697,0.9121327424133274,-0.40943831885480925,-0.0014260634779930115,0.014100982807576656,-0.0009471625089645386,0.0017718076705932617,-0.4237736463546753,9.793814239501954
1713795736,712000000,0.007486729908621151,-0.02032770768416694,0.9121030521036224,-0.4093882698842739,-0.0008939523249864578,0.014100982807576656,-0.002543499693274498,-0.026958614587783813,-0.4453214406967163,9.812967834472657
1713795736,732000000,0.00872689266581587,-0.01893319251117069,0.912139919885696,-0.4093484360745137,-0.00036183930933475494,0.014633094891905785,-0.0009471625089645386,0.11908766627311707,-0.36391857266426086,9.875217018127442
1713795736,752000000,0.009521757089223672,-0.01721600327809839,0.9121802060964028,-0.4093167685045243,0.00017027370631694794,0.014100982807576656,-0.0009471625089645386,0.1262703239917755,-0.3136403560638428,9.86564022064209
1713795736,773000000,0.00917940193979676,-0.015176872026239926,0.9122251480512393,-0.40930511894969185,0.0007023867219686508,0.013568870723247528,-0.0009471625089645386,0.06641525030136108,-0.2825157046318054,9.851275024414063
1713795736,793000000,0.008916690891736223,-0.013225327777173683,0.9122620171566012,-0.4092964639257181,0.0012344997376203537,0.014100982807576656,-0.0004150513559579849,0.07120364904403687,-0.2681505084037781,9.836909828186036
1713795736,815000000,0.009794465017002303,-0.011349396497849681,0.912295970398076,-0.4092570366525153,-0.00036183930933475494,0.015165207907557487,-0.0014792755246162415,0.10711666941642761,-0.2657563090324402,9.822544631958008
1713795736,827000000,0.00852251568354023,-0.011253296551020031,0.9123067389289258,-0.4092641496002643,-0.00036183930933475494,0.014633094891905785,-0.0014792755246162415,-0.00541079044342041,-0.22744907438755035,9.779449043273926
1713795736,848000000,0.006683234821141739,-0.01254642371924077,0.9123028070464825,-0.4092694832006062,-0.0008939523249864578,0.014100982807576656,-0.0020113885402679443,-0.04850643873214722,-0.2896983027458191,9.748324928283692
1713795736,868000000,0.0056428028774675,-0.014390722406454413,0.9122811797196214,-0.40927266585209704,-0.00036183930933475494,0.014633094891905785,-0.0009471625089645386,-0.07484263181686401,-0.351947546005249,9.781843719482422
1713795736,888000000,0.005326723153279333,-0.01645323968976544,0.9122507193338864,-0.4092670790559222,-0.0008939523249864578,0.015165207907557487,-0.0004150513559579849,-0.07963106036186218,-0.41659098863601685,9.767478523254395
1713795736,908000000,0.0061356954499491335,-0.01826711508207583,0.9122209878082488,-0.4092450795673256,0.0007023867219686508,0.01569732092320919,0.00011706165969371796,-0.029352813959121704,-0.4285620450973511,9.767478523254395
1713795736,931000000,0.008256845553662918,-0.018042558160778745,0.9122319073723235,-0.4091933989794683,0.0007023867219686508,0.015165207907557487,-0.0004150513559579849,0.07120364904403687,-0.4094083905220032,9.841698226928711
1713795736,951000000,0.009260292128942907,-0.016459791649427454,0.9122699930865583,-0.4091537387857954,-0.0008939523249864578,0.014633094891905785,-0.0014792755246162415,0.0400790274143219,-0.36631277203559875,9.82972770690918
1713795736,971000000,0.010755537439071565,-0.015365362745704008,0.9122947803855996,-0.40910445820508995,-0.0019581764936447144,0.014633094891905785,-0.0014792755246162415,0.0831746757030487,-0.361524373292923,9.911130485534668
1713795736,992000000,0.011166315044669143,-0.013410951221379258,0.9123385837731062,-0.40906450390438887,-0.0008939523249864578,0.015165207907557487,-0.0020113885402679443,0.09753987193107605,-0.3280055522918701,9.86324649810791
1713795737,12000000,0.009863831162389567,-0.011837042080138112,0.9123751177016656,-0.4090650729021785,0.0007023867219686508,0.014633094891905785,-0.0009471625089645386,0.07838627696037292,-0.2609679102897644,9.875217018127442
1713795737,35000000,0.008392345175979744,-0.010021591947371653,0.9124097660686931,-0.40906913232332814,-0.00036183930933475494,0.015165207907557487,-0.0004150513559579849,0.06641525030136108,-0.21068966388702393,9.827333030700684
1713795737,47000000,0.007181032755924006,-0.01046176094763429,0.9124123123019481,-0.4090754902047362,0.00017027370631694794,0.014633094891905785,-0.0014792755246162415,0.016137033700942993,-0.2418142855167389,9.808179435729981
1713795737,68000000,0.00521706823388006,-0.011555228096063052,0.9124087011978326,-0.4090838800065032,-0.0008939523249864578,0.014100982807576656,-0.0014792755246162415,-0.10357305407524109,-0.2561795115470886,9.767478523254395
1713795737,88000000,0.004674714361706424,-0.013569943237638564,0.9123887002816518,-0.40907317595330295,0.00017027370631694794,0.014100982807576656,-0.0014792755246162415,-0.046112239360809326,-0.3112461566925049,9.77226692199707
1713795737,108000000,0.005253007248313986,-0.015503611075421978,0.912365459553129,-0.40904927841627936,-0.00036183930933475494,0.014100982807576656,-0.0009471625089645386,-0.031747013330459595,-0.38786059617996216,9.745930252075196
1713795737,129000000,0.005949992450090337,-0.017489532982698397,0.9123381938221892,-0.40902045660230296,0.00017027370631694794,0.014100982807576656,-0.0009471625089645386,-0.031747013330459595,-0.43335044384002686,9.76269012451172
1713795737,150000000,0.007895796708039483,-0.017808573391395698,0.9123379278482439,-0.4089743470166331,0.0007023867219686508,0.014100982807576656,-0.0004150513559579849,0.03289642930030823,-0.3998315930366516,9.791420516967774
1713795737,172000000,0.009778798871974739,-0.016962242694854177,0.9123566800344364,-0.40892780024342135,-0.00036183930933475494,0.012504644691944122,-0.0004150513559579849,0.3178064525127411,-0.3830721974372864,9.882400093078614
1713795737,192000000,0.011634622910077384,-0.017581195777251195,0.9123110415822339,-0.40895488811349595,0.0017666108906269073,0.0039908443577587605,0.007034525275230408,0.46624693274497986,-0.7541734576225281,9.408347663879395
1713795737,216000000,0.01426140790341574,-0.01681884423991414,0.9121071890461504,-0.40935829588928085,-0.0046187397092580795,-0.028468022122979164,0.041089728474617004,2.0416316986083984,-0.6607995629310608,9.465808448791504
1713795737,230000000,0.015592563279335168,-0.015647091435889916,0.9119977469340795,-0.4095999878993401,0.0022987239062786102,-0.05666998401284218,0.041089728474617004,2.2810518741607666,0.34715932607650757,11.582283554077149
1713795737,253000000,0.015855950996793926,-0.013728704192620504,0.9120360185049301,-0.4095734518359966,0.004959287121891975,0.05560576170682907,0.0017134007066488266,0.6769367456436157,0.11731596291065216,9.405953941345215
1713795737,273000000,0.013079280690374605,-0.014398566259211026,0.912202695303823,-0.40927723658510773,0.005491400137543678,0.08700040727853775,-0.03553447872400284,-0.5872018337249756,-0.1675940304994583,9.183292922973633
1713795737,293000000,0.010943213357233457,-0.015023360287765321,0.9123657630379184,-0.40895385945521884,0.0017666108906269073,0.023146895691752434,-0.03925926238298416,-0.5919902324676514,-0.25139111280441284,9.575942573547364
1713795737,317000000,0.009045920413293367,-0.0164811530652248,0.9125233940322482,-0.4085922151257701,-0.006215076893568039,-0.0013302811421453953,-0.036598704755306244,-0.7547959089279175,-0.5410894751548767,10.217588005065918
1713795737,329000000,0.007901938499229174,-0.017219337308606683,0.9125857094065648,-0.40844629607516825,-0.0014260634779930115,0.02740379609167576,-0.029681241139769554,-1.0397058725357056,-0.5434836745262146,9.760295448303223
1713795737,350000000,0.005579999099518601,-0.01818292002950617,0.9126530308898089,-0.4082924077629849,0.0012344997376203537,0.03964238241314888,-0.019038988277316093,-0.86492919921875,-0.330399751663208,9.358069953918458
1713795737,370000000,0.003451175235295301,-0.01900344512283984,0.9127187881974822,-0.40813156228632713,-0.00036183930933475494,0.028468022122979164,-0.020635327324271202,-1.2575782537460327,-0.27772730588912964,9.384405670166016
1713795737,392000000,0.0022488249670476585,-0.020916063465721564,0.9127740991493423,-0.40792267036470553,0.0033629480749368668,0.009311970323324203,-0.021699553355574608,-0.501010537147522,-0.6584053635597229,9.590307769775391
1713795737,413000000,0.0010170624575745735,-0.02252327006960947,0.9127046203904767,-0.40799748014810655,-0.0035545136779546738,-0.009844081476330757,0.005970301106572151,-0.5057989358901978,-0.5985503196716309,10.404335556030274
1713795737,437000000,0.0015609713440377492,-0.02019387004659528,0.9125834495513517,-0.4083885632408919,0.0012344997376203537,0.0023945067077875137,0.03523649275302887,0.3393542468547821,0.24420864880084991,8.958238182067872
1713795737,450000000,0.003059247532394123,-0.01966834669034768,0.9125057369007914,-0.40857934023411857,-0.005682963877916336,-0.044431399554014206,0.03470437973737717,2.4989242553710938,-0.5674257278442383,9.765083847045899
1713795737,473000000,0.006466555456947221,-0.018218569838807618,0.9123395952710144,-0.40897766476211445,-0.007811414077877998,-0.12265193462371826,0.03896127641201019,2.9466400146484375,-0.4237736463546753,11.713964042663575
1713795737,495000000,0.008764345280105251,-0.01724343030630896,0.9121646918295495,-0.40936710339570026,0.005491400137543678,-0.02793590910732746,0.04215395450592041,3.41829776763916,-0.4932054877281189,8.299832878112793
1713795737,507000000,0.010027955454127642,-0.016391822858766295,0.9120989405004649,-0.4095195611820104,0.0038950610905885696,-0.054541539400815964,0.030447477474808693,3.8755903244018555,0.3782839775085449,10.279837188720704
1713795737,530000000,0.012956004736871501,-0.014758138177672256,0.9121458836022237,-0.4093949515154105,0.0038950610905885696,-0.09125729650259018,-0.009460965171456337,4.450198650360107,0.04070150852203369,11.350045738220215
1713795737,551000000,0.014669686887334495,-0.01376331058596219,0.9123324524989639,-0.4089558260809689,0.0033629480749368668,0.012504644691944122,-0.04138771444559097,2.6377878189086914,-0.22744907438755035,11.438630638122559
1713795737,573000000,0.014428337145400169,-0.0159335269845117,0.9125321265141999,-0.4084397922393518,-0.010471975430846214,0.22056065499782562,-0.04511250555515289,0.7607337236404419,-1.1540051698684692,7.727618274688721
1713795737,595000000,0.01201463251539971,-0.01914417396906391,0.912548228081136,-0.40834407138409773,-0.01685732789337635,0.199808269739151,-0.007864626124501228,-0.12990927696228027,-0.6655879616737366,8.412359771728516
1713795737,609000000,0.013267566621674658,-0.01859565344034897,0.9125300880004474,-0.40837116921124794,0.0012344997376203537,0.004522956907749176,0.00916297547519207,0.4327281415462494,-0.5075706839561462,11.2542777633667
1713795737,629000000,0.011552009847587726,-0.017587646580877896,0.9125693501402788,-0.40838022349371506,0.005491400137543678,-0.008779855445027351,-0.003075612708926201,-0.09878465533256531,-0.2154780626296997,10.208011207580567
1713795737,650000000,0.012959837205940208,-0.017146895266910364,0.91261968601001,-0.408244210380615,-0.005682963877916336,0.0603947751224041,-0.008396739140152931,0.485400527715683,-0.3591301739215851,8.103508529663086
1713795737,670000000,0.014872114882099642,-0.01597931477243023,0.9126562986264497,-0.4081445360112097,-0.0019581764936447144,-0.02421112172305584,-0.006800400093197823,1.4167450666427612,-0.22026647627353668,10.124214706420899
1713795737,692000000,0.017726121882575496,-0.014427029358145828,0.9126122193888218,-0.40818694546630524,-0.01685732789337635,-0.09870687872171402,0.007566638290882111,1.3592841625213623,-0.2585737109184265,12.130555686950684
1713795737,713000000,0.019200604195290866,-0.013345666676760976,0.9125771809358482,-0.4082353718318251,-0.024839015677571297,0.019954221323132515,0.01075931265950203,1.7567217350006104,0.21308402717113495,7.500169334411622
1713795737,739000000,0.02184665172157684,-0.01314158071753288,0.9126281980085376,-0.4079948466151139,-0.024306902661919594,0.0029266192577779293,-0.014782087877392769,2.44625186920166,-0.87627774477005,9.12822681427002
1713795737,751000000,0.023290342888534737,-0.012850557826184836,0.9126352503141141,-0.4079084737729587,-0.021646341308951378,-0.04177083447575569,-0.010525187477469444,1.8405187129974365,-0.778115451335907,12.851210174560547
1713795737,772000000,0.021013949053577716,-0.015232022119406111,0.9126004831019505,-0.40802788837212356,0.008151961490511894,0.13542264699935913,0.00916297547519207,0.2244325578212738,-0.46447503566741943,9.458626327514649
1713795737,793000000,0.021155773728706743,-0.016472881265788716,0.9125832114228698,-0.4080109798153291,-0.00036183930933475494,0.2008724957704544,0.005970301106572151,0.5668034553527832,-0.5698199272155762,6.686140594482422
1713795737,815000000,0.02021292846977816,-0.014437052809832582,0.9126640663211473,-0.4079550356044036,0.0038950610905885696,0.000798169057816267,-0.005204064771533012,0.2675282061100006,-0.3567359745502472,10.71318775177002
1713795737,828000000,0.02091888313035568,-0.013240849421352688,0.9126704483203023,-0.4079457476160258,-0.0072793010622262955,-0.023146895691752434,0.002777624875307083,0.5859570503234863,-0.15562303364276886,10.291808662414551
1713795737,849000000,0.022205342924648996,-0.01194307893167756,0.9126443572158434,-0.40797617927191576,-0.012068314477801323,0.023146895691752434,0.00916297547519207,1.3832262754440308,0.07900874316692352,9.192869720458985
1713795737,871000000,0.024253273548607963,-0.012734509212203435,0.9126347473707921,-0.4078571182273899,-0.0072793010622262955,0.007183519657701254,-0.008396739140152931,0.669754147529602,-0.739808201789856,10.92627197265625
1713795737,894000000,0.02548512796919297,-0.014331497499718258,0.9126653745942006,-0.4076604352259819,0.0033629480749368668,0.05720209702849388,-0.016378426924347878,0.7272149324417114,-1.1348515748977661,9.171322402954102
1713795737,916000000,0.022816606781991208,-0.015572615738941711,0.9126960446780693,-0.4077043366497478,0.008151961490511894,0.06784435361623764,-0.0009471625089645386,0.2507688105106354,-0.45968663692474365,9.698046264648438
1713795737,928000000,0.022498472802296676,-0.014419388232667788,0.9127531466307234,-0.40763659462844215,0.0022987239062786102,0.015165207907557487,-0.00999307818710804,0.37287309765815735,-0.23463168740272522,10.753889617919922
1713795737,950000000,0.020148628557756874,-0.013797947865875322,0.9127595141530191,-0.40776674548702063,0.0044271741062402725,0.023679008707404137,0.009695088490843773,-0.23525415360927582,0.019153699278831482,10.796985206604004
1713795737,970000000,0.017548263500953065,-0.013878886316625334,0.9127586022182115,-0.40788622070298985,0.006023511290550232,0.06358744949102402,0.009695088490843773,-0.6087496280670166,0.059855133295059204,9.223994789123536
1713795737,993000000,0.015047768348254128,-0.015120785412995039,0.9127642240575806,-0.407929402956926,-0.029628029093146324,0.0433671735227108,0.0006491746753454208,-0.886476993560791,-0.25378531217575073,9.121043739318848
1713795738,13000000,0.013448690601570784,-0.016128375714300397,0.9127818702157854,-0.4079071777050445,-0.026967467740178108,-0.013036755844950676,-0.006800400093197823,-0.3813004493713379,-0.3591301739215851,9.04203468322754
1713795738,33000000,0.015277703656884457,-0.01780989794556495,0.9127469007263337,-0.40785106904434265,-0.031224368140101433,-0.06305533647537231,-0.005204064771533012,0.18612536787986755,-0.7900864481925964,10.773043212890625
1713795738,56000000,0.01634345273641018,-0.02007495007390111,0.9126585956705707,-0.4079021643492531,-0.020582115277647972,-0.03857816010713577,0.0043739620596170425,0.12387612462043762,-0.5650315284729004,10.507286605834961
1713795738,67000000,0.017334907045166187,-0.020090024031727702,0.9126406466985523,-0.4079006520291292,-0.0072793010622262955,0.02421112172305584,0.005970301106572151,0.4518817365169525,-0.5865793228149414,9.362858352661133
1713795738,89000000,0.01815902466129483,-0.022092741760220178,0.9125463500689243,-0.4079722043972495,0.002830836921930313,0.01729365810751915,0.008630862459540367,0.17415431141853333,-0.9337385892868042,9.753113327026368
1713795738,111000000,0.019087640170376962,-0.019827679294959093,0.9124503730825858,-0.4082607522012768,0.0352897010743618,-0.0007981681264936924,0.032575927674770355,0.9259337186813354,-0.004788324236869812,10.37321144104004
1713795738,133000000,0.019812111105247592,-0.017617463042307793,0.9123116920291526,-0.4086373475790127,0.02996857650578022,0.011440420523285866,0.04162184149026871,0.9331163167953491,0.06703773140907288,10.445037422180176
1713795738,147000000,0.019399754114018432,-0.01615408438513394,0.9123176950371942,-0.4087041942774926,0.029436463490128517,0.042302947491407394,0.012887762859463692,0.5237077474594116,0.23223765194416046,10.514468727111817
1713795738,169000000,0.01650546156380952,-0.017338619004562444,0.9123906226296592,-0.40861998698918633,0.020390551537275314,0.08487195521593094,-0.012653639540076256,0.08796307444572449,-0.41419678926467896,9.01809268951416
1713795738,193000000,0.013306239697464455,-0.017014743289377153,0.91245369040101,-0.4086094778263078,0.0044271741062402725,0.0795508325099945,-0.0036077257245779037,-0.7404307126998901,0.31124627590179443,9.980561790466309
1713795738,214000000,0.010628910825265047,-0.017419131987819008,0.9124966691106595,-0.4085748755826907,-0.006747189909219742,0.06358744949102402,-0.006800400093197823,-0.5680481791496277,-0.11252740025520325,9.192869720458985
1713795738,228000000,0.009072366842418947,-0.017324549377058844,0.9125552093923935,-0.40848566922177687,-0.02377478964626789,0.0433671735227108,-0.01691053993999958,-0.43397289514541626,-0.009576722979545593,10.145762023925782
1713795738,252000000,0.0064846242759017,-0.016931522051287333,0.9127209600036356,-0.4081809921824737,-0.0035545136779546738,0.025275347754359245,-0.031277574598789215,-0.6781814694404602,0.18195940554141998,9.09710174560547
1713795738,265000000,0.0064209464248455046,-0.01840762783802326,0.9128424158215398,-0.4078463614665219,-0.03069225512444973,0.0018623941577970982,-0.05628686398267746,-0.32144540548324585,-0.8643066883087158,9.590307769775391
1713795738,288000000,0.0068590078780371745,-0.020891352401563625,0.9129757736042967,-0.4074208416581051,-0.024306902661919594,-0.012504644691944122,-0.039791375398635864,-0.18737012147903442,-0.8020574450492859,9.228783187866211
1713795738,310000000,0.007560734601445913,-0.023138472714451307,0.9128615065134931,-0.40754302386207614,-0.020582115277647972,-0.030596470460295677,0.012887762859463692,-0.20173533260822296,-1.0199298858642578,11.37877613067627
1713795738,333000000,0.008675329501756307,-0.020966248553922158,0.912688833216405,-0.4080248139533774,0.017197875306010246,-0.0034587313421070576,0.048007190227508545,0.3106238543987274,-0.2418142855167389,10.334904251098633
1713795738,347000000,0.009300253367847648,-0.01987277531844277,0.9126010158022234,-0.40826212663580075,0.027840126305818558,0.03804604709148407,0.041089728474617004,0.40160349011421204,-0.27772730588912964,10.035628852844239
1713795738,369000000,0.01077627971129121,-0.019054473646958187,0.912539694974004,-0.4084018902091089,0.023583225905895233,0.04655984789133072,0.01927311345934868,0.4494875371456146,-0.3806779980659485,8.168151435852051
1713795738,391000000,0.010847421817198308,-0.016485870859395235,0.9125223327808276,-0.40855053748363085,0.039546601474285126,0.0018623941577970982,0.015548326075077057,0.37287309765815735,0.10534496605396271,10.176887092590333
1713795738,415000000,0.012022155289923113,-0.01387735749419436,0.9124960403897863,-0.4086732961720457,0.024115338921546936,-0.030064357444643974,0.012887762859463692,0.5404671430587769,0.045489922165870667,9.966196594238282
1713795738,427000000,0.012754848091211171,-0.012751677369623323,0.9125201033340267,-0.4086340289130216,0.0007023867219686508,-0.028468022122979164,-0.0046719517558813095,0.8900207281112671,0.23223765194416046,10.234347877502442
1713795738,449000000,0.014076382433199268,-0.01092881141216589,0.9126388181509741,-0.40837826110446274,-0.008875640109181404,-0.01037619449198246,-0.02223166637122631,0.7128497362136841,0.06943193078041077,9.611855087280274
