time_sec,time_nanosec,position_front_left_wheel_joint,position_front_right_wheel_joint,position_rear_left_wheel_joint,position_rear_right_wheel_joint,velocity_front_left_wheel_joint,velocity_front_right_wheel_joint,velocity_rear_left_wheel_joint,velocity_rear_right_wheel_joint
1713795737,505476125,0.24374409019947052,0.2334398627281189,0.24374409019947052,0.2334398627281189,2.330718517303467,2.330718517303467,2.330718517303467,2.330718517303467
1713795737,525453540,0.3082681894302368,0.2971052825450897,0.3082681894302368,0.2971052825450897,2.9439427852630615,2.9439427852630615,2.9439427852630615,2.9439427852630615
1713795737,545437100,0.3797844350337982,0.36935755610466003,0.3797844350337982,0.36935755610466003,3.189281463623047,3.311950922012329,3.189281463623047,3.311950922012329
1713795737,565482742,0.4608689248561859,0.44786596298217773,0.4608689248561859,0.44786596298217773,3.5572898387908936,3.4346203804016113,3.5572898387908936,3.4346203804016113
1713795737,585449900,0.4608689248561859,0.44786596298217773,0.4608689248561859,0.44786596298217773,3.5572898387908936,3.4346203804016113,3.5572898387908936,3.4346203804016113
1713795737,605506725,0.5452654361724854,0.5355745553970337,0.5452654361724854,0.5355745553970337,4.048089981079102,4.048089981079102,4.048089981079102,4.048089981079102
1713795737,625481342,0.6414382457733154,0.6327287554740906,0.6414382457733154,0.6327287554740906,3.925297975540161,3.925297975540161,3.925297975540161,3.925297975540161
1713795737,645543561,0.7484059929847717,0.7366297245025635,0.7484059929847717,0.7366297245025635,4.661437034606934,4.661437034606934,4.661437034606934,4.661437034606934
1713795737,665485662,0.849730908870697,0.8385679721832275,0.849730908870697,0.8385679721832275,4.5387678146362305,4.5387678146362305,4.5387678146362305,4.5387678146362305
1713795737,685472139,0.9467623829841614,0.9413649439811707,0.9467623829841614,0.9413649439811707,5.029445171356201,4.416098117828369,5.029445171356201,4.416098117828369
1713795737,705419066,0.9467623829841614,0.9413649439811707,0.9467623829841614,0.9413649439811707,5.029445171356201,4.416098117828369,5.029445171356201,4.416098117828369
1713795737,725463501,1.0602315664291382,1.0489460229873657,1.0602315664291382,1.0489460229873657,4.661437034606934,4.416098117828369,4.661437034606934,4.416098117828369
1713795737,745497235,1.1700206995010376,1.16609525680542,1.1700206995010376,1.16609525680542,5.151991844177246,5.151991844177246,5.151991844177246,5.151991844177246
1713795737,765510952,1.299804925918579,1.288028597831726,1.299804925918579,1.288028597831726,4.784106254577637,5.3973307609558105,4.784106254577637,5.3973307609558105
1713795737,785502684,1.4212476015090942,1.417567491531372,1.4212476015090942,1.417567491531372,5.765338897705078,6.010677814483643,5.765338897705078,6.010677814483643
1713795737,805484571,1.552381157875061,1.5421996116638184,1.552381157875061,1.5421996116638184,6.37868595123291,6.37868595123291,6.37868595123291,6.37868595123291
1713795737,825506904,1.6908749341964722,1.6820427179336548,1.6908749341964722,1.6820427179336548,6.256016254425049,6.133347034454346,6.256016254425049,6.133347034454346
1713795737,845512636,1.8324353694915771,1.8211498260498047,1.8324353694915771,1.8211498260498047,6.624024391174316,6.37868595123291,6.624024391174316,6.37868595123291
1713795737,865438392,1.8324353694915771,1.8211498260498047,1.8324353694915771,1.8211498260498047,6.624024391174316,6.37868595123291,6.624024391174316,6.37868595123291
1713795737,885529040,1.9661450386047363,1.9607475996017456,1.9661450386047363,1.9607475996017456,5.888008117675781,6.133347034454346,5.888008117675781,6.133347034454346
1713795737,905541589,2.112612247467041,2.1046388149261475,2.112612247467041,2.1046388149261475,6.992033004760742,5.888008117675781,6.992033004760742,5.888008117675781
1713795737,925492303,2.246199369430542,2.2469353675842285,2.246199369430542,2.2469353675842285,6.501355171203613,2.2080490589141846,6.501355171203613,2.2080490589141846
1713795737,945508890,2.4119255542755127,2.4040746688842773,2.4119255542755127,2.4040746688842773,6.133347034454346,6.37868595123291,6.133347034454346,6.37868595123291
1713795737,965485584,2.5549581050872803,2.542691230773926,2.5549581050872803,2.542691230773926,6.37868595123291,6.746694087982178,6.37868595123291,6.746694087982178
1713795737,985551857,2.696641206741333,2.686582326889038,2.696641206741333,2.686582326889038,6.624024391174316,6.501355171203613,6.624024391174316,6.501355171203613
1713795738,5541713,2.834153652191162,2.8318228721618652,2.834153652191162,2.8318228721618652,6.256016254425049,6.869363307952881,6.256016254425049,6.869363307952881
1713795738,25463110,2.834153652191162,2.8318228721618652,2.834153652191162,2.8318228721618652,6.256016254425049,6.869363307952881,6.256016254425049,6.869363307952881
1713795738,45456135,2.834153652191162,2.8318228721618652,2.834153652191162,2.8318228721618652,6.256016254425049,6.869363307952881,6.256016254425049,6.869363307952881
1713795738,65430325,2.834153652191162,2.8318228721618652,2.834153652191162,2.8318228721618652,6.256016254425049,6.869363307952881,6.256016254425049,6.869363307952881
1713795738,85472222,3.259448528289795,3.2471814155578613,3.259448528289795,3.2471814155578613,263430.53125,263430.53125,263430.53125,263430.53125
1713795738,105489834,3.3968381881713867,3.3963475227355957,3.3968381881713867,3.3963475227355957,6.133347034454346,6.256016254425049,6.133347034454346,6.256016254425049
1713795738,125463463,3.546494960784912,3.5453908443450928,3.546494960784912,3.5453908443450928,6.501355171203613,6.37868595123291,6.501355171203613,6.37868595123291
1713795738,145452833,3.684497833251953,3.6890366077423096,3.684497833251953,3.6890366077423096,6.256016254425049,6.256016254425049,6.256016254425049,6.256016254425049
1713795738,165478771,3.8308424949645996,3.843477487564087,3.8308424949645996,3.843477487564087,6.010677814483643,6.624024391174316,6.010677814483643,6.624024391174316
1713795738,185476324,3.987246036529541,3.9850380420684814,3.987246036529541,3.9850380420684814,6.501355171203613,6.256016254425049,6.501355171203613,6.256016254425049
1713795738,205438778,3.987246036529541,3.9850380420684814,3.987246036529541,3.9850380420684814,6.501355171203613,6.256016254425049,6.501355171203613,6.256016254425049
1713795738,225475218,4.136657238006592,4.141441345214844,4.136657238006592,4.141441345214844,6.501355171203613,6.869363307952881,6.501355171203613,6.869363307952881
1713795738,245462904,4.306676864624023,4.310234546661377,4.306676864624023,4.310234546661377,6.501355171203613,6.746694087982178,6.501355171203613,6.746694087982178
1713795738,265479371,4.461731433868408,4.455229759216309,4.461731433868408,4.455229759216309,7.114702224731445,6.992033004760742,7.114702224731445,6.992033004760742
1713795738,285449813,4.615190505981445,4.61543607711792,4.615190505981445,4.61543607711792,6.992033004760742,6.992033004760742,6.992033004760742,6.992033004760742
1713795738,305489096,4.767178058624268,4.766319274902344,4.767178058624268,4.766319274902344,7.114702224731445,6.256016254425049,7.114702224731445,6.256016254425049
1713795738,325480052,4.9152398109436035,4.911437034606934,4.9152398109436035,4.911437034606934,6.133347034454346,6.133347034454346,6.133347034454346,6.133347034454346
1713795738,345456963,4.9152398109436035,4.911437034606934,4.9152398109436035,4.911437034606934,6.133347034454346,6.133347034454346,6.133347034454346,6.133347034454346
1713795738,365457710,5.073237895965576,5.0718889236450195,5.073237895965576,5.0718889236450195,6.624024391174316,6.624024391174316,6.624024391174316,6.624024391174316
1713795738,385493206,5.229028224945068,5.230132102966309,5.229028224945068,5.230132102966309,6.010677814483643,6.256016254425049,6.010677814483643,6.256016254425049
1713795738,405472603,5.379666328430176,5.37022066116333,5.379666328430176,5.37022066116333,7.114702224731445,6.869363307952881,7.114702224731445,6.869363307952881
1713795738,425466734,5.535579204559326,5.524538993835449,5.535579204559326,5.524538993835449,7.237371444702148,6.869363307952881,7.237371444702148,6.869363307952881
1713795738,445468827,5.700078964233398,5.69406795501709,5.700078964233398,5.69406795501709,6.869363307952881,7.114702224731445,6.869363307952881,7.114702224731445
1713795738,465479479,5.853169918060303,5.8472819328308105,5.853169918060303,5.8472819328308105,7.237371444702148,6.992033004760742,7.237371444702148,6.992033004760742
1713795738,485437704,5.853169918060303,5.8472819328308105,5.853169918060303,5.8472819328308105,7.237371444702148,6.992033004760742,7.237371444702148,6.992033004760742
1713795738,505470982,6.021104335784912,6.005648136138916,6.021104335784912,6.005648136138916,7.237371444702148,7.114702224731445,7.237371444702148,7.114702224731445
1713795738,525469842,6.183518886566162,6.18143367767334,6.183518886566162,6.18143367767334,6.501355171203613,6.869363307952881,6.501355171203613,6.869363307952881
1713795738,545457614,6.3442158699035645,6.331826210021973,6.3442158699035645,6.331826210021973,6.992033004760742,7.114702224731445,6.992033004760742,7.114702224731445
1713795738,565467911,6.493995189666748,6.489211082458496,6.493995189666748,6.489211082458496,6.992033004760742,7.114702224731445,6.992033004760742,7.114702224731445
1713795738,585470254,6.662052154541016,6.651747703552246,6.662052154541016,6.651747703552246,6.746694087982178,6.869363307952881,6.746694087982178,6.869363307952881
1713795738,605476259,6.811340808868408,6.799073696136475,6.811340808868408,6.799073696136475,6.746694087982178,6.624024391174316,6.746694087982178,6.624024391174316
1713795738,625435064,6.811340808868408,6.799073696136475,6.811340808868408,6.799073696136475,6.746694087982178,6.624024391174316,6.746694087982178,6.624024391174316
1713795738,645479577,6.952901363372803,6.947994709014893,6.952901363372803,6.947994709014893,7.114702224731445,7.237371444702148,7.114702224731445,7.237371444702148
1713795738,665458098,7.113230228424072,7.102067470550537,7.113230228424072,7.102067470550537,6.624024391174316,6.992033004760742,6.624024391174316,6.992033004760742
1713795738,685459660,7.2752766609191895,7.273190975189209,7.2752766609191895,7.273190975189209,7.114702224731445,6.746694087982178,7.114702224731445,6.746694087982178
1713795738,705469061,7.445296287536621,7.4345011711120605,7.445296287536621,7.4345011711120605,6.624024391174316,6.992033004760742,6.624024391174316,6.992033004760742
1713795738,725455009,7.593481063842773,7.592376708984375,7.593481063842773,7.592376708984375,7.237371444702148,6.746694087982178,7.237371444702148,6.746694087982178
1713795738,745475680,7.7319746017456055,7.741297245025635,7.7319746017456055,7.741297245025635,7.114702224731445,7.36004114151001,7.114702224731445,7.36004114151001
1713795738,765426747,7.7319746017456055,7.741297245025635,7.7319746017456055,7.741297245025635,7.114702224731445,7.36004114151001,7.114702224731445,7.36004114151001
1713795738,785469608,7.898682117462158,7.890218257904053,7.898682117462158,7.890218257904053,7.36004114151001,6.992033004760742,7.36004114151001,6.992033004760742
1713795738,805597697,8.056802749633789,8.04588508605957,8.056802749633789,8.04588508605957,6.869363307952881,6.624024391174316,6.869363307952881,6.624024391174316
1713795738,825491681,8.224860191345215,8.210017204284668,8.224860191345215,8.210017204284668,6.501355171203613,6.992033004760742,6.501355171203613,6.992033004760742
1713795738,845484629,8.385557174682617,8.372553825378418,8.385557174682617,8.372553825378418,6.501355171203613,6.624024391174316,6.501355171203613,6.624024391174316
1713795738,865474229,8.532760620117188,8.530061721801758,8.532760620117188,8.530061721801758,6.746694087982178,6.869363307952881,6.746694087982178,6.869363307952881
1713795738,885494670,8.689777374267578,8.685606002807617,8.689777374267578,8.685606002807617,7.36004114151001,6.37868595123291,7.36004114151001,6.37868595123291
1713795738,905482564,8.850964546203613,8.846549034118652,8.850964546203613,8.846549034118652,6.010677814483643,6.624024391174316,6.010677814483643,6.624024391174316
1713795738,925431382,8.850964546203613,8.846549034118652,8.850964546203613,8.846549034118652,6.010677814483643,6.624024391174316,6.010677814483643,6.624024391174316
1713795738,945491559,9.014605522155762,9.001848220825195,9.014605522155762,9.001848220825195,7.237371444702148,6.746694087982178,7.237371444702148,6.746694087982178
1713795738,965466206,9.16843318939209,9.1602144241333,9.16843318939209,9.1602144241333,8.464188575744629,5.888008117675781,8.464188575744629,5.888008117675781
1713795738,985484513,9.329007148742676,9.308767318725586,9.329007148742676,9.308767318725586,6.501355171203613,6.256016254425049,6.501355171203613,6.256016254425049
1713795739,5483335,9.49277114868164,9.470199584960938,9.49277114868164,9.470199584960938,6.624024391174316,6.133347034454346,6.624024391174316,6.133347034454346
1713795739,25442778,9.49277114868164,9.470199584960938,9.49277114868164,9.470199584960938,6.624024391174316,6.133347034454346,6.624024391174316,6.133347034454346
1713795739,45456281,9.49277114868164,9.470199584960938,9.49277114868164,9.470199584960938,6.624024391174316,6.133347034454346,6.624024391174316,6.133347034454346
1713795739,65450165,9.938551902770996,9.919905662536621,9.938551902770996,9.919905662536621,6.746694087982178,6.37868595123291,6.746694087982178,6.37868595123291
1713795739,85433832,9.938551902770996,9.919905662536621,9.938551902770996,9.919905662536621,6.746694087982178,6.37868595123291,6.746694087982178,6.37868595123291
1713795739,105456586,10.083178520202637,10.066986083984375,10.083178520202637,10.066986083984375,6.501355171203613,6.869363307952881,6.501355171203613,6.869363307952881
1713795739,125508141,10.251112937927246,10.234185218811035,10.251112937927246,10.234185218811035,6.746694087982178,6.501355171203613,6.746694087982178,6.501355171203613
1713795739,145506465,10.399788856506348,10.386908531188965,10.399788856506348,10.386908531188965,6.501355171203613,6.37868595123291,6.501355171203613,6.37868595123291
1713795739,165472560,10.55300235748291,10.532394409179688,10.55300235748291,10.532394409179688,6.624024391174316,6.992033004760742,6.624024391174316,6.992033004760742
1713795739,185477811,10.71333122253418,10.691496849060059,10.71333122253418,10.691496849060059,7.114702224731445,6.869363307952881,7.114702224731445,6.869363307952881
1713795739,205443662,10.865687370300293,10.849248886108398,10.865687370300293,10.849248886108398,5.642669677734375,6.501355171203613,5.642669677734375,6.501355171203613
1713795739,225432744,10.865687370300293,10.849248886108398,10.865687370300293,10.849248886108398,5.642669677734375,6.501355171203613,5.642669677734375,6.501355171203613
1713795739,245485541,10.997065544128418,10.983940124511719,10.997065544128418,10.983940124511719,5.151991844177246,5.765338897705078,5.151991844177246,5.765338897705078
1713795739,265474248,11.096796035766602,11.099863052368164,11.096796035766602,11.099863052368164,5.029445171356201,5.151991844177246,5.029445171356201,5.151991844177246
1713795739,285477329,11.159235000610352,11.161197662353516,11.159235000610352,11.161197662353516,2.330718517303467,2.9439427852630615,2.330718517303467,2.9439427852630615
1713795739,305456969,11.190638542175293,11.199838638305664,11.190638542175293,11.199838638305664,1.2266939878463745,1.2266939878463745,1.2266939878463745,1.2266939878463745
1713795739,325478626,11.212718963623047,11.219588279724121,11.212718963623047,11.219588279724121,0.3678855001926422,0.6133469939231873,0.3678855001926422,0.6133469939231873
1713795739,345472550,11.226702690124512,11.2349214553833,11.226702690124512,11.2349214553833,0.8585630655288696,0.8585630655288696,0.8585630655288696,0.8585630655288696
