time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1713795787679273329,5037.1181640625,726.5105590820312,-52.041954040527344,-3.877353447023779e-05,0.006083359941840172,0.7123810052871704,0.7017665505409241
1713795787700150193,5036.8408203125,739.2924194335938,-52.148773193359375,-0.00010789559019031003,0.005856454838067293,0.7126682996749878,0.7014766931533813
1713795787727807798,5036.4365234375,758.8980102539062,-52.35426330566406,4.6239081711973995e-05,0.004912138916552067,0.712685227394104,0.7014667987823486
1713795787754019047,5035.7265625,771.35498046875,-52.33927917480469,0.0006472863024100661,0.005066355690360069,0.7128017544746399,0.7013469934463501
1713795787772223200,5035.330078125,790.4522094726562,-52.270233154296875,0.0015028398483991623,0.004874990787357092,0.7125263810157776,0.7016267776489258
1713795787796386824,5035.09912109375,796.7188110351562,-52.37210464477539,0.0018767834408208728,0.005195418372750282,0.7124128937721252,0.7017387747764587
1713795787826360666,5035.12939453125,815.8404541015625,-52.91928482055664,0.0020348248071968555,0.004783417098224163,0.713192343711853,0.7009491324424744
1713795787852776063,5034.56396484375,835.435302734375,-53.305049896240234,0.0029836383182555437,0.004841680638492107,0.7132154703140259,0.7009217739105225
1713795787880801805,5034.154296875,855.0199584960938,-53.41720962524414,0.002934371819719672,0.005697063636034727,0.7128461599349976,0.7012911438941956
1713795787901963763,5033.783203125,868.0023193359375,-53.66254425048828,0.002372649498283863,0.005926011595875025,0.7129997611045837,0.7011352181434631
1713795787921216872,5033.46240234375,880.7886962890625,-53.83248519897461,0.0023168567568063736,0.00568841677159071,0.7130850553512573,0.7010506391525269
1713795787940336653,5033.31298828125,893.7671508789062,-53.870059967041016,0.0026722049806267023,0.005039968527853489,0.7128809094429016,0.7012619376182556
1713795787963902430,5032.783203125,906.1295166015625,-53.83930587768555,0.002747567370533943,0.00586326140910387,0.7121533155441284,0.7019941210746765
1713795787984803599,5032.57763671875,918.65869140625,-53.886863708496094,0.002439790405333042,0.0057726711966097355,0.7121108174324036,0.7020391225814819
1713795788009042582,5031.89599609375,937.7113647460938,-53.9807014465332,0.002561198780313134,0.005584687925875187,0.7131209969520569,0.7010140419006348
1713795788029590350,5031.70361328125,950.7913818359375,-54.15604782104492,0.0026891385205090046,0.005033755209296942,0.7129271626472473,0.7012148499488831
1713795788048512477,5030.96533203125,963.8165283203125,-54.38759994506836,0.003287497442215681,0.005740575026720762,0.7125937342643738,0.7015457153320312
1713795788071479150,5030.7451171875,976.7172241210938,-54.48567581176758,0.00245440611615777,0.0064194523729383945,0.7125040888786316,0.7016343474388123
1713795788094619589,5030.369140625,996.3823852539062,-54.84819030761719,0.002562192967161536,0.006394260097295046,0.7123896479606628,0.7017503380775452
1713795788120575145,5030.0107421875,1009.3549194335938,-55.11647415161133,0.0028461948968470097,0.006500209216028452,0.7124074697494507,0.7017301917076111
1713795788141800240,5029.83203125,1022.0825805664062,-55.063045501708984,0.003069535130634904,0.006285903975367546,0.7123046517372131,0.701835572719574
1713795788173739641,5029.47021484375,1041.3277587890625,-55.000221252441406,0.0034522346686571836,0.004808035213500261,0.7123863101005554,0.7017625570297241
1713795788196601621,5028.9658203125,1053.72607421875,-55.00720977783203,0.0038740539457648993,0.00508907251060009,0.712357759475708,0.7017873525619507
1713795788221125977,5031.025390625,1073.9716796875,-54.73963928222656,0.0036154421977698803,0.001227691420353949,0.7134419679641724,0.7007039189338684
1713795788245468884,5031.4443359375,1086.7508544921875,-54.93815612792969,0.0025476855225861073,0.00018236966570839286,0.7144452333450317,0.6996867060661316
1713795788270813603,5031.041015625,1105.6983642578125,-55.0050163269043,0.0026263021863996983,0.0009296250646002591,0.7138711810112,0.700271487236023
1713795788287759554,5030.501953125,1117.856689453125,-55.106849670410156,0.0030113807879388332,0.0019017524318769574,0.7130720615386963,0.7010816931724548
1713795788314370926,5030.0419921875,1129.996337890625,-55.234703063964844,0.0030709232669323683,0.001724414643831551,0.7135489583015442,0.7005965113639832
1713795788345975505,5029.8681640625,1147.7862548828125,-55.45002365112305,0.002690770197659731,0.0009703857940621674,0.7135410308837891,0.7006075978279114
1713795788585366666,5026.40283203125,1276.716796875,-56.83421325683594,-0.002642866689711809,0.003707366529852152,0.7155011296272278,0.6985967755317688
1713795788618513424,5025.3173828125,1290.2213134765625,-57.24215316772461,-0.0024180852342396975,0.005521354731172323,0.7123228311538696,0.7018260955810547
1713795788645751488,5026.29736328125,1303.9197998046875,-57.08391189575195,-0.007407397497445345,0.006649385672062635,0.7125924825668335,0.701507568359375
1713795788671116322,5025.67724609375,1307.8814697265625,-57.3595085144043,-0.007981639355421066,0.0069726742804050446,0.7137487530708313,0.7003216743469238
1713795788695962649,5027.06591796875,1311.1220703125,-56.80458450317383,-0.007639831397682428,0.0034113002475351095,0.7148687243461609,0.6992086172103882
1713795788719872886,5026.51611328125,1312.045166015625,-57.84741973876953,-0.005475000012665987,0.0007898203330114484,0.7156917452812195,0.6983943581581116
1713795788747684142,5024.9833984375,1310.9208984375,-57.851806640625,-0.0031615914776921272,0.0054282438941299915,0.7150094509124756,0.6990865468978882
