t_medio,v_x,v_y,v_z
1713795736.7586367,-0.000232998419177656,0.008088001267498366,0.01861101175893228
1713795736.7833571,0.0024473226472055444,0.005015283963015734,0.019735842304981453
1713795736.807013,-0.0037420518469226637,0.004003368629158042,0.021730913867364775
1713795736.8296714,-0.029706428795991783,0.0013189530607049253,0.025686886050032175
1713795736.8506575,-0.03197589106620981,0.00199888127103178,0.027603276679089312
1713795736.870393,-0.03169155666347125,0.0011547707983763837,0.030099747731410963
1713795736.889302,-0.03173957308305855,0.0011926734592859996,0.029046046316693674
1713795736.9087467,0.01172733462743011,0.0056426475129070335,0.014954196375068942
1713795736.9288263,-0.030312320103411835,0.0006272392564436917,0.02754064951677058
1713795736.951765,0.0041802648028771185,0.0045677213902337865,0.019870332530087124
1713795736.97081,0.02908579331746176,0.008291933841007536,0.01384970969319582
1713795736.9892178,-0.032811648564219024,0.00013733093085049105,0.02674381700225881
1713795737.0092635,0.01830259946501342,0.006534557186238816,0.014534849701347687
1713795737.0278034,-0.032379451931229125,0.0003104684658981837,0.02725265603935867
1713795737.0488043,-0.03180406360824342,0.0013119635246321372,0.0263608808235737
1713795737.0694768,-0.0332265050820734,0.0007396890261556846,0.02684796734716828
1713795737.0915246,-0.030464353420327467,0.0019876244700369116,0.026248962198529336
1713795737.1114268,-0.030820226945535302,0.0002810491059430846,0.026214938376910156
1713795737.1285846,0.010356103801192507,0.0017871304045450481,0.015188977527585003
1713795737.1505537,-0.002058261086750824,0.00330817889120541,0.01944848464022056
1713795737.1705532,0.02307057266095378,0.009845852335948726,0.013886846077339856
1713795737.1887445,-0.014451667753306398,-0.008632047311272735,0.023465187193728868
1713795737.2083511,0.030565417055776888,-0.032484055152749616,0.007886975974172452
1713795737.2267797,0.19096265422814873,-0.01717808871963722,0.002423670660341673
1713795737.2464638,0.037978839509770296,-0.042570027024072435,0.001541722766264745
1713795737.2684748,0.021935923946742632,-0.0021900565986020352,0.017565237496823722
1713795737.2892332,0.030604994643063686,-0.02235723493339711,0.03553720547439782
1713795737.3090773,0.0017720894985408,-0.012425345437928333,0.015472263723572837
1713795737.3300831,0.09571831106258974,-0.008925834679721315,0.016675375300308482
1713795737.415032,-0.013085202424210619,-0.002635378114863124,0.024969973811300134
1713795737.5014968,0.26276651859659017,-0.1424823254881997,-0.06366881936315734
1713795737.5214925,0.11351814753167822,-0.08090895137343043,-0.021540663571747724
1713795737.5386376,0.28839991431827067,-0.16648676339747523,-0.08326120868371667
1713795737.558601,0.38372893707392686,-0.17968390714544616,-0.09075900184383334
1713795737.583499,0.18121237893412415,-0.12737394285001488,-0.046709910440739744
1713795737.605618,0.31226980372563384,-0.20516659401251483,-0.09266365825885511
1713795737.6227984,0.14498638211457607,-0.09380153577184741,-0.03180331574024112
1713795737.640542,0.3211144898770596,-0.18353168973386744,-0.09248669772231387
1713795737.6613777,0.22474469764127344,-0.14269866940895148,-0.04186517555745946
1713795737.6817932,0.6201930995530305,-0.3352829261843126,-0.1768414457879157
1713795737.7009006,0.11984148426543922,-0.08435861383856001,-0.021658451695031732
1713795737.720036,0.4321130096259953,-0.2492942573220374,-0.12863071908342705
1713795737.7389774,0.34720603467184963,-0.22750966888056878,-0.08940537609347456
1713795737.7595835,0.3491911569027039,-0.18998861859029173,-0.09796840278250643
1713795737.778501,0.5004876733308605,-0.28289595835009007,-0.15491551874973197
1713795737.7976904,0.42261403759740906,-0.20464148052895997,-0.121237749723416
1713795737.8190885,0.4444934929470094,-0.24103185214378026,-0.11492031904725496
1713795737.8387096,0.4834534282929037,-0.2931542224229549,-0.1483349983068051
1713795737.8578148,0.443357243792629,-0.2516787547173625,-0.13692683324138333
1713795737.8773968,0.4768574038660562,-0.27958411224454566,-0.13678337912383695
1713795737.900784,0.3224134154078152,-0.21130007166555972,-0.0859236721329882
1713795737.93119,0.569675337152438,-0.33244998873546505,-0.17723925591089323
1713795737.959416,0.39035613064208435,-0.23699875408902105,-0.11889122053148118
1713795737.9809303,0.6860210307506641,-0.4099229973119637,-0.2292284071328918
1713795737.9990494,0.2398533233143863,-0.1411161806069936,-0.06637146649179822
1713795738.0205994,0.5288487991154273,-0.28012491508691534,-0.15617812097130165
1713795738.0414536,0.26167051041596634,-0.17219991217473526,-0.07773607733311515
1713795738.060021,0.3823073682083987,-0.24893427844340385,-0.1132558539025357
1713795738.0797644,0.549212380942281,-0.29671690316550325,-0.1563527109348855
1713795738.1011224,0.3234275541255029,-0.16981048489620587,-0.0934899714070787
1713795738.1205137,0.7211130991010585,-0.40368390610035787,-0.231777374351585
1713795738.1397376,0.6005743628136233,-0.324107271271878,-0.1935035698496043
1713795738.169538,0.26820109173856244,-0.1654578918209445,-0.06867203837079912
1713795738.1942391,0.7456212498970171,-0.4647755544702718,-0.19657927261816233
1713795738.2109785,0.5225723235276749,-0.2706371695850335,-0.14782007833586805
1713795738.2332585,0.3683371350503072,-0.2162207968880225,-0.10863520618958485
1713795738.2630785,0.5671781383611363,-0.3218555965544413,-0.17371108886010977
1713795738.2890472,0.5301895225621817,-0.3193433184419724,-0.164831033158891
1713795738.308343,0.4294193405414639,-0.27607000642076895,-0.12584454094871894
1713795738.330617,0.5918008766883647,-0.35676314545652527,-0.19226004085984733
1713795738.549016,0.44664126759935957,-0.27236815758756183,-0.1354746950476315
1713795738.7669659,0.8762557992142394,-0.5177088711113423,-0.29319642030982784
1713795738.7880697,0.5067580325021992,-0.32032162333101905,-0.16559657966002878
1713795738.8143969,0.43299600710497366,-0.2505456646865317,-0.12527808057252793
1713795738.8412147,0.7213548285813929,-0.4069395427444737,-0.20602423459523317
1713795738.865343,0.3456310882582041,-0.18970285392816355,-0.10293394036924304
1713795738.8903308,0.673845044028186,-0.39214867928071306,-0.2155886045792756
1713795738.910151,0.2494874152073978,-0.1583116082344204,-0.06970748055009705
1713795738.934071,0.3013142856956073,-0.19989033279273935,-0.09137540601555147
1713795738.9561787,0.6827467242432744,-0.40916028759851286,-0.22430803110572647
1713795738.973797,0.6977718623637356,-0.40838571394890283,-0.21450181021771544
1713795738.9920506,0.2889612387933841,-0.18498540971681074,-0.0799905719611402
1713795739.0103068,0.46230141887029486,-0.2763514965796277,-0.13497212933269948
1713795739.0339923,0.5621468000766885,-0.3329959096248287,-0.1673770120005447
1713795739.0537052,0.3767895465512011,-0.2115245524186864,-0.10660636423154371
1713795739.0686135,0.6037439006077746,-0.35470246996568355,-0.19011878641148444
1713795739.0884614,0.41246995123971736,-0.2474896896868677,-0.12419954657009204
1713795739.1092358,0.5034585713967606,-0.29321609128013176,-0.1413358822133608
1713795739.1293886,0.4372406412393217,-0.2670408569323023,-0.1242645966438864
1713795739.1515439,0.4205179308059527,-0.25973430996386165,-0.1218053312648107
1713795739.1713395,0.8637402981372003,-0.5085870460986777,-0.27773127137075504
1713795739.1887236,0.25330688429668763,-0.1662194682071396,-0.07190064039271717
1713795739.2088714,0.41679599517044014,-0.2546872652750625,-0.12487888516944079
1713795739.2297034,0.7508304526254342,-0.4396104162920723,-0.24009608130302953
1713795739.2503524,0.36059722956025136,-0.22301860288093267,-0.10362432436436057
1713795739.272276,0.14617093328875286,-0.10492072644441497,-0.032546425642114254
1713795739.2932935,0.41202485762316066,-0.23733225726737564,-0.11681819393318622
1713795739.3125105,0.23390807643480718,-0.12664395851646068,-0.05915977679446738
1713795739.4540815,-0.027203132544878744,-0.002992764046910506,0.024517135659176625
1713795739.609321,-0.0068565072085831034,-0.01331584709667721,0.017446503466972796
1713795739.6396832,-0.010219350052252975,-0.012489856329272709,0.03410372565139012
1713795739.6598325,0.03060005636288581,0.024920788855675554,0.03174064424592448
1713795739.6830373,0.052797127525990986,0.05526783977191337,0.027235928156945213
1713795739.7010076,0.10258873358001919,0.0659960668260296,0.029958170638644244
1713795739.7188563,0.009057004863488247,0.02866778868275111,0.022815399743958624
1713795739.7383986,-0.006307999524403411,0.01815184655856105,0.045240751533523416
1713795739.758911,0.028434377355811596,0.08369349620094031,0.03960579895282708
1713795739.7806973,0.1359763233477964,0.17382460869581684,0.021730952624953115
1713795739.802144,0.03550938717557575,0.05792855179026411,0.03404426612684604
1713795739.8288527,-0.011344864703807016,-0.005953792137070279,0.053518597366165696
1713795739.8531454,0.06774810107701837,0.06298723935053231,0.048830432423153936
1713795739.8712533,0.026299618575702417,0.012162034527744642,0.036342611718491985
1713795739.8896694,0.01818033517259132,0.029034984973641605,0.02843465371320537
1713795739.9090579,-0.013099325302026921,0.030410778318557014,0.028967583967995224
1713795739.9293718,0.09417130266160989,0.1400089175997018,0.04451429546042211
1713795739.9493237,0.025481554172909437,0.031313307525897394,0.033508945999645934
1713795739.9684532,0.018869327516448615,0.041492713338563206,0.04348804667428581
1713795739.990274,0.05463741533739726,0.024075298941180788,0.024704242454641506
1713795740.0097494,0.05165638633083456,0.04366737244892682,0.013716244846613941
1713795740.0306768,0.040405896926213256,0.06351305762812567,0.04119980333029
1713795740.057755,0.044775910239030596,0.0150837521405516,0.028822776890920856
1713795740.0796404,0.000639239588143492,0.01623763607856235,0.022607745385258223
1713795740.0980136,0.012554802512012388,0.028890055254501973,0.01991730582648269
1713795740.1182504,0.015846489258016412,0.028644338538447535,0.01790718488999128
1713795740.1382573,0.028419418248381997,0.035008321135032223,0.017635124853021007
1713795740.161544,0.025533439721689793,0.025215647092888562,0.022330727093159353
1713795740.187339,0.01872463558967702,0.0013236389413615393,0.024742208280555802
1713795740.2087078,0.011855472097177338,0.013385541002294905,0.048309720535152714
1713795740.236185,0.05426734347904477,0.018028388779454188,0.019156220483244633
1713795740.2633157,0.019521350453142187,0.022074311393809973,0.019442452112396397
1713795740.280105,0.000388663647027835,0.01308060285567116,0.021429587913295488
1713795740.2996674,0.00974365519043852,0.01232062206963613,0.020334997182900657
1713795740.3207057,0.04909719950982184,0.02698788853922428,0.018944531533376253
1713795740.4370036,0.0101632091665451,0.006448079393541403,0.016469493798693842
1713795740.5568562,0.024359579355200733,-0.003985161947311012,0.011579529616374745
1713795740.5803943,0.052033189495014474,0.02528178329447122,0.007822811763357744
1713795740.6010354,0.023659558535355278,-0.0030777741023456442,0.017771877045596806
1713795740.6199389,0.025482800808985052,-0.0073701820244863984,0.021095817822949378
1713795740.6391296,0.008018955321998526,-0.014212489987195227,0.020274472401034735
1713795740.6585016,0.023387664690119103,-0.0095805075610263,0.012101323150738471
1713795740.6800244,0.011604324392300008,-0.003496602807820298,0.017468052967265904
1713795740.7002015,0.034680677034448916,-0.016997463237193873,0.007127341726678709
1713795740.7208319,0.029451526627975518,-0.012290087136097898,0.011296971444773167
1713795740.7429814,0.015653108030457323,-0.01628486763261373,0.01578635708994529
1713795740.7611902,0.01703181835217577,-0.018201626751485157,0.0117281864815678
1713795740.7824774,-0.017974211474765682,-0.002641420882606808,0.022385230120618146
1713795740.8083162,0.030432299923463794,-0.022028031688205135,0.01114313650823628
1713795740.829993,-0.01049950567181988,-0.007645112234351703,0.021118850054478243
1713795740.8487098,-0.0035101922094048534,-0.007939680740613745,0.017334785169757116
1713795740.8694808,0.001566219227228858,-0.005261642826298768,0.019504321348890442
1713795740.8906536,0.0004798053241907782,-0.008992053591608012,0.01611761859224136
1713795740.9121385,0.01363624662639958,-0.011757270338477574,0.0211775670241105
1713795740.9310462,-0.017655933217429188,-0.0011303292187487164,0.02297890616987585
1713795740.9485102,-0.003939839073620156,-0.00588006107097225,0.02282925685072847
1713795740.9682794,-0.0104751749765335,-0.0004894307533366161,0.020436571675360705
1713795740.99095,-0.013465708327627215,0.011967025332214396,0.027821341915914764
1713795741.0107005,-0.02567362234363091,0.007746325946306512,0.027627010529792922
1713795741.029306,-0.02495322940875437,0.0026559000682601546,0.027770559869407702
1713795741.0489883,-0.030137459817520234,-0.000869998598442105,0.027241080515575708
1713795741.0676131,-0.028166481122584346,-0.0022664747707610918,0.026501874478932597
1713795741.091029,-0.032756101857425356,0.0005668095948641753,0.02702783943711959
1713795741.1157775,-0.0321335157361755,0.00025305251131222935,0.027794753873324807
1713795741.1381,-0.03159087379495593,0.0029071132993954067,0.026711502738576035
1713795741.1604784,-0.032773070817518624,0.0005153774430545151,0.027541201146503477
1713795741.1806374,-0.03322012610982408,0.0007150179577457899,0.02732590110772379
1713795741.1990876,-0.03165178303801139,-0.00014594980168700458,0.027170362615200925
1713795741.2193384,-0.03209506987068128,0.0018317321356548164,0.027614238025805354
1713795741.2391777,-0.017309898886938395,0.021399562237034826,0.03281018471511276
1713795741.2579584,0.01042918714457372,0.05818961985410426,0.02738207538558727
1713795741.2791321,0.10327844930841629,0.1678540253548956,0.0276192792685746
1713795741.3022919,0.028644530654816494,0.08379978579588314,0.027766958602487662
1713795741.5514698,-0.023011062838390623,0.014472500182106891,0.0259506387841456
1713795741.8184042,1.5,1.0,-0.09300822377473371
1713795741.8625991,0.6460414923371874,0.8893576538508899,-0.0195267015293111
1713795741.8876715,0.3682707877474111,0.5221246327110889,0.0014687152824270876
1713795741.9091809,0.4792377716731652,0.686698619673447,0.00868581501056951
1713795741.9332147,0.26599122811536663,0.41502602529705523,0.011968101499942835
1713795741.958892,0.4036769809493598,0.5874692442124537,-0.001886072535088587
1713795741.9814434,0.16894094860022563,0.2758594044499041,0.014549256504603961
1713795742.0006208,0.5667969250345474,0.7888083739107368,0.0025488241067541974
1713795742.0218105,0.3102943056391462,0.44674946641607416,0.01131852402069426
1713795742.042045,0.4181660056095943,0.5947578725463858,0.0053331213700991715
1713795742.0629973,0.29617710695558547,0.42801582166048235,0.0059527576029366445
1713795742.0878167,0.4365435993597504,0.6275893797539008,0.0008287474709687548
1713795742.1101904,0.37669698923506456,0.5439452723726818,0.007759348354470199
1713795742.129696,0.16952526524383812,0.27090014849127375,0.018950224781567892
1713795742.1533163,0.39599003101336655,0.5720334701994637,0.01749157806451396
1713795742.1786733,0.30649030565434404,0.44752248465262684,0.013346410662426256
1713795742.2000713,0.3568482330272975,0.5219444534213706,0.0011652418358182384
1713795742.219093,0.3923110850176359,0.5552007513627936,-0.0021479729784073427
1713795742.2394352,0.30899827092627336,0.4276112099293076,0.002070487901686461
1713795742.2594328,0.36996576494079864,0.5282641373797782,0.011475792413364369
1713795742.2783117,0.2924481185645834,0.43275421423618116,0.012323953768034652
1713795742.299343,0.3615906836536004,0.5213239067570536,6.781637321518971e-05
1713795742.322735,0.14152199023007694,0.24138421606609528,0.021222177990657485
1713795742.4087377,0.06648924756746169,0.13067946083395698,0.024161580215671528
1713795742.496375,0.00949994676251131,0.056956582220875365,0.02511241924304897
1713795742.5191302,-0.02524224338575799,0.008678325863493016,0.02946504756495006
1713795742.537553,-0.03173423597470151,0.0004048849385080277,0.028108383814384998
1713795742.5596552,-0.024893241967800288,0.012725609162382105,0.030918005335334772
1713795742.579822,-0.012163829434991337,0.02584347810660013,0.02616349890188785
1713795742.598175,-0.011989167353404686,0.019507081482582317,0.025935809298423814
1713795742.6255035,-0.011576520941505105,0.024044222147588758,0.027478909426966812
1713795742.6528592,-0.024541413729515335,0.010714572701103766,0.025929202159318623
1713795742.6790986,-0.019695764106864702,0.015236255350220967,0.02657291512075913
1713795742.70924,-0.026691464642675865,0.01123638752517965,0.027572549296168
1713795742.7312198,-0.03147991236674464,0.000942523617801304,0.028835397721733776
1713795742.74832,-0.031812817385422146,0.0013320661042118638,0.026325398320388705
1713795742.769577,-0.030329754764092772,0.005315812962732277,0.026897511220120955
1713795742.7893667,-0.02530733980944796,0.006793049984832503,0.028197628216509504
1713795742.8089066,-0.029565993007663556,0.0022081245185617813,0.026303109549860475
1713795742.8303835,-0.03201575478253932,0.0002687650025145992,0.030001326783349803
1713795742.8501213,-0.03323328023366434,-0.0002005234160514727,0.027448878519551953
1713795742.8699913,-0.031257410108259207,0.0003540363327795661,0.025951541057973027
1713795742.8908257,-0.024435976104116557,0.003907145612458156,0.028173254163460185
1713795742.9113612,-0.020056638193025462,0.019649246052559816,0.025704864274329355
1713795742.929829,-0.007993371372788712,0.02733663098767368,0.02481574764093309
1713795742.9487119,-0.010050650414629112,0.03190699462264638,0.025186048334266145
1713795742.9688773,-0.003498974242023384,0.02143930734442643,0.024261275879935283
1713795742.9909973,-0.011534213715188882,0.022272412416586323,0.02543379487047406
1713795743.0113792,-0.016700398821946336,0.006524808435776267,0.026175915797175906
1713795743.0287185,-0.002755121499622218,0.007869054831336512,0.02874034825594544
1713795743.048481,-0.002689202055048183,0.0013920993732055992,0.022431456422669003
1713795743.0696483,-0.013941345691290557,0.003425163572526136,0.02195349535765588
1713795743.0885606,-0.0068512314474651614,-0.00125187029999989,0.019524771162967903
1713795743.108899,-0.008316050540344112,0.0005061230278075486,0.023557640073100045
1713795743.1322212,-0.005768271446572645,-0.0033925413173131243,0.02296805968706076
1713795743.1542168,-0.006262434212280402,0.0026445429157327133,0.02224376563728135
1713795743.1761544,-0.002627026499992413,0.0017827129181478604,0.02905610104790697
1713795743.2003937,0.03362344150213567,-0.03429222365837919,0.02248229314442662
1713795743.2207217,0.02975552051023383,-0.011265752089079425,0.012580403263104525
1713795743.2396393,0.020202842205848226,-0.02024053644588824,0.016471154391584475
1713795743.2597275,-0.006278569154151582,-0.007609076926799344,0.019892371101930338
1713795743.2782516,-0.007325709304105223,-0.00573210751572717,0.02063999353659521
1713795743.2975054,0.013001768916286866,-0.019482538126254022,0.013144032156480044
1713795743.317874,0.010257170982579084,-0.020733710239526516,0.01445786305606624
1713795743.4028053,-0.006170002067748946,-0.0065840479013831036,0.01851437848589492
1713795743.4920683,0.018953435234039605,-0.013669566135517458,0.01846332265211622
1713795743.5178177,0.009641793051549538,-0.008170764435058164,0.014967379629939048
1713795743.5398343,0.02435570565642274,-0.006823353055493506,0.012004013058003292
1713795743.5603814,0.07114139164743657,0.005216552453216873,0.027577020288439863
1713795743.578917,0.062284889600813166,0.009804784529620074,0.036911570547902145
1713795743.5985684,0.007898723844216457,0.01692564301193345,0.03468656832121591
1713795743.6180892,0.033563614452458396,-0.009628426697018001,0.008496402415075714
1713795743.6404936,0.03260167487546728,-0.02113320747159051,0.011855489682464956
1713795743.660882,0.00935355733766927,-0.018208832687170412,0.0166169240715529
1713795743.6782553,0.06284951978074632,-0.01524534394120372,-0.001683908389360271
1713795743.7007322,0.03578419905782278,0.0017115996121182427,0.008675289431745444
1713795743.7240262,-0.010081482004774173,-0.008921201491366213,0.01868736674359698
1713795743.7437973,0.02848773650815739,0.03951188800228857,0.019857027191467307
1713795743.7614894,-0.004285977186589369,0.002026584511332594,0.019762517720468192
1713795743.7788363,0.042842385045570475,-0.006139600615200188,0.04890033198310734
1713795743.798695,-0.009461606415151057,0.004254886725762774,0.02211962258830722
1713795743.8197517,0.1594769530725506,-0.043907227817528545,7.813277015807085e-05
1713795743.8395426,-0.0059916487418059106,0.0067498850771023945,0.022056883425610654
1713795743.8595185,0.02230546158328346,0.016729212054244387,0.01577752286814917
1713795743.879669,0.049133764545330305,0.08755099236086825,0.05156581890656816
1713795743.89821,0.016701850763665045,0.0014015294763815023,0.014863282462021916
1713795743.918303,0.019192385722249017,-0.026191663413589833,0.023954829262179587
1713795743.9392817,-0.0005876300120560771,-0.018778751645231177,0.03158700851389876
1713795743.959055,0.028800860165171284,-0.009253435006079228,0.016977690554283477
1713795743.9799848,0.028646881325356324,0.015727677756602436,0.012756014785987679
1713795744.0030003,0.021027762944391362,-0.009243828243796517,0.021579700553235208
1713795744.0268686,-5.0791987891592866e-05,0.037551541673935686,0.026553802388584128
1713795744.050364,0.007596239470558316,0.01850179210218905,0.01941253663203236
1713795744.0704787,0.04982869407241851,0.06923465812096358,0.04175737613788072
1713795744.0886416,0.05007004316322265,0.06950633391745573,0.022010143459140374
1713795744.1084719,0.008053753137993261,0.04470557013344739,0.02947592456872164
1713795744.1283236,0.004435617700625373,-0.021270440403573364,0.01580986931967042
1713795744.1511755,-0.010944943643493632,-0.012968616932645357,0.03335808641362765
1713795744.171081,0.0982018822369869,0.15684040498587956,0.07202666008963228
1713795744.1883106,-0.02203757773729792,0.01894793897195512,0.026795925957237243
1713795744.2085214,-0.015533239060669848,-0.0051073454963507245,0.03009691255637767
1713795744.2298486,-0.007510451890335244,-0.010762999238367259,0.030273524291288777
1713795744.259955,-0.015097969881942442,0.020452815210356752,0.027322966541216263
1713795744.2878227,-0.0008225867695810692,0.03539597873525124,0.02637853644510264
1713795744.3083863,-0.017153988587553272,-0.002538503377346419,0.022348146636744292
1713795744.3288703,0.06327805004658112,0.013599820899636399,0.030018805434249556
1713795744.5136168,-0.030808340781754113,-0.0012387300271930815,0.02560312300853754
1713795744.7016892,-0.03225318489267833,0.0021484893278857714,0.026965269419540236
1713795744.7269235,-0.031167404207390552,0.00035265276937334667,0.026148960167132192
1713795744.7492623,-0.03173188325066893,0.0016589455054668045,0.026396703587741648
1713795744.7697024,-0.02955879873246852,0.0010601545003421362,0.02709886659138426
1713795744.79009,-0.031262477233362174,0.0018985680048914353,0.028981466101270083
1713795744.8086014,-0.031323766284834374,0.0012890224085878826,0.02627363443756874
1713795744.8277905,-0.031154451055309472,-0.000555129849114989,0.02873902670609318
1713795744.8516457,-0.027386329472211215,0.0013195083193728893,0.02739754311621199
1713795744.8781056,-0.02564095771591131,0.012072009454888575,0.02748937606704838
1713795744.8999126,0.07387511395144875,0.036387875875304974,0.03157647209265331
1713795744.9201775,0.0008724787659517633,-0.016348537424971173,0.02098663343441024
1713795744.9393907,-0.027083922834312272,0.002756882749234113,0.028362989889781556
1713795744.9575343,-0.006713420108168475,0.03752099161002237,0.02474336891124649
1713795744.98046,-0.023253579469601673,0.01699625455731001,0.028318303919313247
1713795745.0001016,-0.0053609663569424695,0.03319917854319768,0.029234713580031393
1713795745.0180483,-0.016344606562710372,0.01354853634776208,0.02448619370779952
1713795745.038558,-0.01814568280234661,0.0066793265159624795,0.024156555330949916
1713795745.0574155,-0.028718990913883018,0.00048703580056322186,0.025451349580930347
1713795745.0809531,-0.026843328809667326,0.005636735144765615,0.026153494614594423
1713795745.1027422,-0.018835184120940263,0.010119832780185703,0.0254396679113081
1713795745.1194077,-0.032570973703724936,0.0020797611366840853,0.02729849016179351
1713795745.1483116,-0.030881152940453002,0.0022489937074838483,0.02652521028441647
1713795745.1778603,-0.031072709891534232,0.0027939094579307946,0.026103933727733626
1713795745.1981301,-0.02953234221458353,-0.0006495670625596675,0.027045091518581563
1713795745.2242746,-0.03042829799236427,-0.0009099141016715088,0.025663826507547727
1713795745.2486186,-0.031532258304392456,0.0006942365696028464,0.02594965944222151
1713795745.267892,-0.03134842842583322,0.0009256196660762186,0.02721854320431036
1713795745.2883635,-0.0308016106022028,-0.000758539687243167,0.026454423957737984
1713795745.3098783,-0.03393653419434215,0.0002709494027565804,0.026822935198769292
1713795745.3660288,-0.03394390696593464,0.00045773869164656024,0.026687453885457794
1713795745.4224484,0.17776779925781278,-0.1002861847522179,-0.04177211738096174
1713795745.444831,0.11862135971853924,-0.06005841576872409,-0.020298852600350886
1713795745.4687388,0.14007246956261812,-0.07666605496250167,-0.029099085424854995
1713795745.4959402,0.3021609953609321,-0.1346786069826607,-0.07853124768621275
1713795745.520596,0.33702760087471845,-0.16685951296225177,-0.08347688984609773
1713795745.5430648,0.5662155743095928,-0.2598540282292949,-0.15557444957093478
1713795745.5623393,0.31302708961296266,-0.14252507810000276,-0.06844930087075221
1713795745.582344,0.40754905505416034,-0.19485671368236415,-0.1226810827674778
1713795745.6076992,0.869194390748487,-0.3905377515117151,-0.26584514870653136
1713795745.6292706,0.2930611664779874,-0.1410710959514575,-0.06862082773319474
1713795745.6494951,0.8031219306767892,-0.36962356104874705,-0.2513896167377043
1713795745.6704721,0.6589369132747156,-0.3068598764907902,-0.18993926726273846
1713795745.6895463,0.3243464592290225,-0.15170532226943412,-0.08570619684645278
1713795745.7100258,0.5830979747420131,-0.2824398493060787,-0.17262587296858184
1713795745.7321253,0.6315484720843552,-0.27874041993077003,-0.16386305548358332
1713795745.7559664,0.8233535091441573,-0.37555604302360673,-0.23807213107608668
1713795745.784237,0.6615923593243629,-0.29767951087189437,-0.2071483918029598
1713795745.8090856,0.7374904159461194,-0.3259315224866405,-0.21507036920003833
1713795745.8407893,0.6106464288508233,-0.28145768537812743,-0.17282980084297705
1713795745.8742213,0.9457614255986634,-0.44252704656482694,-0.3042994713886302
1713795745.8980885,0.8328592610535981,-0.3858426579776171,-0.2549001213473289
1713795745.9196699,0.37550727056804756,-0.20745226918905119,-0.093073935105548
1713795745.940513,0.619870968353018,-0.26628649400398535,-0.17351236537673043
1713795745.9662237,1.106572133331615,-0.48468473641553467,-0.3277607560932506
1713795745.9889612,0.3922346074773074,-0.18459223640199401,-0.10961224694175672
1713795746.010422,0.9104598971966776,-0.4148969557739321,-0.2739970599000244
1713795746.0305524,0.46046956153944235,-0.22511762617646966,-0.1355173925899263
