time,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1713795749218166654,0.93,0.0,0.0,0.0,0.0,0.0
1713795749232727808,0.93,0.0,0.0,0.0,0.0,0.0
1713795749239072397,0.93,0.0,0.0,0.0,0.0,0.0
1713795749247020560,0.93,0.0,0.0,0.0,0.0,0.0
1713795749256481709,0.93,0.0,0.0,0.0,0.0,0.0
1713795749274835565,0.93,0.0,0.0,0.0,0.0,0.0
1713795749282484035,0.93,0.0,0.0,0.0,0.0,0.0
1713795749289945398,0.93,0.0,0.0,0.0,0.0,0.0
1713795749299151485,0.93,0.0,0.0,0.0,0.0,0.0
1713795749305068990,0.93,0.0,0.0,0.0,0.0,0.0
1713795749316537470,0.93,0.0,0.0,0.0,0.0,0.0
1713795749324731546,0.93,0.0,0.0,0.0,0.0,0.0
1713795749336809676,0.93,0.0,0.0,0.0,0.0,0.0
1713795749696318706,0.93,0.0,0.0,0.0,0.0,0.0
1713795749696513635,0.93,0.0,0.0,0.0,0.0,0.0
1713795749696595909,0.93,0.0,0.0,0.0,0.0,0.0
1713795749696655274,0.93,0.0,0.0,0.0,0.0,0.0
1713795749696682443,0.93,0.0,0.0,0.0,0.0,0.0
1713795749698636972,0.91,0.0,0.0,0.0,0.0,0.0
1713795749698660928,0.91,0.0,0.0,0.0,0.0,0.0
1713795749698683836,0.91,0.0,0.0,0.0,0.0,0.0
1713795749698725113,0.91,0.0,0.0,0.0,0.0,0.0
1713795749698757799,0.91,0.0,0.0,0.0,0.0,0.0
1713795749698775329,0.81,0.0,0.0,0.0,0.0,0.0
1713795749698784548,0.81,0.0,0.0,0.0,0.0,0.0
1713795749698794466,0.73,0.0,0.0,0.0,0.0,0.0
1713795749701255699,0.73,0.0,0.0,0.0,0.0,0.0
1713795749701295159,0.73,0.0,0.0,0.0,0.0,0.0
1713795749701313528,0.73,0.0,0.0,0.0,0.0,0.0
1713795749701424577,0.5,0.0,0.0,0.0,0.0,0.0
1713795749701456075,0.5,0.0,0.0,0.0,0.0,0.0
1713795749701485619,0.36,0.0,0.0,0.0,0.0,0.0
1713795749701513276,0.36,0.0,0.0,0.0,0.0,0.0
1713795749701528083,0.36,0.0,0.0,0.0,0.0,0.0
1713795749701551829,0.06,0.0,0.0,0.0,0.0,0.0
1713795749701589125,0.0,0.0,0.0,0.0,0.0,0.0
1713795749701604490,0.0,0.0,0.0,0.0,0.0,0.0
1713795749701611474,0.0,0.0,0.0,0.0,0.0,0.0
