,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
11174,1713795850.917,3.53558919610475,-0.8372616595637375,0.06124308508618966,1.3584970906302065,-0.18437314244057412,-0.4331394384068215,-1.8697015594500992,-0.013993964039024028
11175,1713795850.9255066,3.5188371184559775,-0.743780718758236,0.06125216134216752,1.3551718370454118,-0.1612435644730755,-0.43313766299889317,-1.8693395606971708,-0.009175078709806033
11176,1713795850.939,3.5175811696360624,-0.7454487375922215,0.055168360789649,1.353824626961891,-0.15463943348667034,-0.447849597777765,-1.8696378326987189,-0.01143946023258554
11177,1713795850.9454827,3.50387953044428,-0.7371991996215155,0.05516870780314373,1.3508729209897206,-0.1618683017692439,-0.44784926758904625,-1.868927940282179,-0.004468647519401186
11178,1713795850.961,3.491956077472325,-0.733683224125311,0.0801296956059909,1.3502465297446482,-0.17849945859922917,-0.42571246066402896,-1.8677371321274983,0.004856654062984923
11179,1713795850.9654632,3.489377917639973,-0.7260871872096897,0.08013004427376734,1.3497239249054906,-0.17672399006301306,-0.4257123980613272,-1.8678738498991043,0.0036609088426180257
11180,1713795850.984,3.4754180202932075,-0.7233349744525206,0.07041813054805875,1.3482407040030828,-0.18999132709917613,-0.4094326586001767,-1.868145848531596,0.001119421031983858
11181,1713795850.985492,3.4752833736604876,-0.8141131977180147,0.07041389021643112,1.3470549002411902,-0.22770135544133865,-0.40943480787864683,-1.8679180345052082,0.002923903003401716
11182,1713795850.9964628,3.459880333611668,-0.8904380564359591,0.07040573827581545,1.3384176200235616,-0.3031584873443631,-0.40943641914116113,-1.8683615021047286,-0.000834570408430184
11183,1713795851.0054462,3.458009318832299,-0.888177247852926,0.07210627862074469,1.342537504090933,-0.31070484278819965,-0.3807420924916466,-1.8698569442210005,-0.012654750556051501
11184,1713795851.009,3.4430082779857853,-0.8912563594976635,0.06733535961864597,1.3268273086541982,-0.30590607004210546,-0.43892896458784203,-1.8728069964424712,-0.033644329517749254
11185,1713795851.025477,3.4418690549333983,-0.9728304090857555,0.06733293243979997,1.3229749137025844,-0.36612996844254964,-0.4389310390648514,-1.871784640584947,-0.02497110068231589
11186,1713795851.041,3.422059571923137,-0.9738690561725817,0.10268270746227208,1.3016510515369493,-0.36848223072691383,-0.5039051013567173,-1.8731953912277748,-0.03199389163931806
11187,1713795851.0454626,3.419821361195892,-0.8173967799816482,0.10268997668166543,1.3086373145696675,-0.24169551314199783,-0.5038978453420538,-1.8728036596951645,-0.028694486966200868
11188,1713795851.063,3.4038567784681515,-0.8152898118851307,0.1079091515687309,1.3031049919149829,-0.25165079823378345,-0.5066888418553316,-1.8711342660508241,-0.011710521255955918
11189,1713795851.065444,3.4058120531281895,-0.7037326701918388,0.10791388365655642,1.2948470520367177,-0.28754037090913964,-0.5066834999597812,-1.8708595725071122,-0.009438278861367343
11190,1713795851.085,3.3980563999465963,-0.7865957661942361,0.10791209341283092,1.3585364165658826,-0.022074494671959544,-0.5065204857824251,-1.8710129953044985,-0.009438278861367343
11191,1713795851.085507,3.3951700923910657,-0.7471190817566344,0.10791381462441672,1.3581819853077228,-0.05913421867138194,-0.5064994615532631,-1.871340999815247,-0.011762939227037111
11192,1713795851.105451,3.394018612386251,-0.7474364057405974,0.083275772743758,1.3573282152758963,-0.04653279185992416,-0.5250058641161331,-1.8692070219990098,0.006066972750012285
11193,1713795851.1254573,3.3801984001434238,-0.7487876635795837,0.08327563506612554,1.3563621003146253,-0.05701838037413537,-0.5250056745407363,-1.8694536655829534,0.0032916422991056795
11194,1713795851.1454482,3.3695459834218253,-0.7445821163613288,0.03355730530692974,1.3599228832255614,-0.11133463980874775,-0.4488624021106764,-1.8686828095623862,0.00875414131715382
11195,1713795851.165,3.3653340327911208,-0.8363268567808502,0.03355298341111495,1.3575577896773865,-0.16793352094811326,-0.4488533103549533,-1.8686195213357262,0.008876408653535067
11196,1713795851.1654563,3.353305661121793,-0.8332229665935529,0.02622627936015435,1.3579283275841036,-0.19116074051851142,-0.4158356398310799,-1.8695425494703968,0.0008451405230687856
11197,1713795851.1854506,3.3487309873238025,-0.8285192689120677,0.026226493496971152,1.357011750720583,-0.1899204641276987,-0.4158359696799516,-1.8705410943974885,-0.007072834952761703
11198,1713795851.187,3.336661676305221,-0.8290031086774053,0.026316917594872005,1.3532360011118674,-0.19251424180994903,-0.42425603142317336,-1.8723208940868337,-0.019963767954919682
11199,1713795851.199,3.332082761351883,-0.8335168724707074,0.026316705183957883,1.3521587841828262,-0.1960513962872721,-0.42425617299141427,-1.8724242662828643,-0.019911416345125697
11200,1713795851.1995437,3.3171643479598685,-0.8270312382292042,0.07254559865640721,1.356410181815684,-0.22364658638552293,-0.36831877808107877,-1.8744000864793746,-0.03204566781251865
11201,1713795851.205538,3.315944611050149,-0.8299898216152374,0.07254545892137326,1.3560038894473532,-0.22597094062146064,-0.36831880518122784,-1.8756197603576155,-0.04143727290098057
11202,1713795851.222,3.301224613323451,-0.8221163939115708,0.1365183162417117,1.3618470372890137,-0.2502649352787252,-0.3091195404342958,-1.8804536561716383,-0.07233604965067666
11203,1713795851.2254946,3.299971616334205,-0.8174059421369448,0.13651852115204072,1.3616009079094713,-0.24786790995400929,-0.30911944043130335,-1.8816383416491709,-0.08100286343115976
11204,1713795851.2454498,3.2834656361978882,-0.7255794910160562,0.1365269593796307,1.3577992155641372,-0.21377365392110137,-0.30911457897661165,-1.8844278694197822,-0.08987891050969965
11205,1713795851.247,3.2689332696124564,-0.7280260398066027,0.13652647637023624,1.3535355284283905,-0.22079089242839312,-0.3091149077108325,-1.8890318904474372,-0.1101716732612287
11206,1713795851.2654912,3.2686501263196748,-0.7274027103317204,0.1632681815643501,1.3538626289487212,-0.22265482819600424,-0.30663796535827775,-1.9016705068298418,-0.20831843386404858
11207,1713795851.282,3.253907170662746,-0.8158115546885957,0.16326382049369878,1.3477543978190725,-0.2691076085918045,-0.30664193228424397,-1.9068442025146402,-0.21658311255788604
11208,1713795851.285506,3.250153379094467,-0.8148811704872404,0.18638609569372466,1.3433285419277634,-0.2710680993935507,-0.31838733517982376,-1.9194908073903723,-0.30725670185375686
11209,1713795851.305,3.2876420992588837,-0.8352423403293561,0.18638664088569315,1.370432948136545,-0.20180270574298276,-0.318260383108452,-1.9206741068138389,-0.30725670185375686
11210,1713795851.30546,3.2808263395357606,-0.8351348054399794,0.18544946198161832,1.3687215989816006,-0.2002340093052994,-0.32196225974727144,-1.9345123206259964,-0.39784701281728446
11211,1713795851.3254857,3.2778107165015875,-0.8447395577397544,0.1854492201770177,1.368022405899748,-0.20213163177430174,-0.3219635179247183,-1.9337395516143785,-0.3799896751118069
11212,1713795851.328,3.2606070963740694,-0.8625645394772956,0.16482362116891922,1.3614236958143395,-0.12455114084332677,-0.4039903485707238,-1.9499373121869301,-0.44722023597703214
11213,1713795851.344,3.2601762865614954,-0.8674546030455705,0.1648234018264299,1.3614517856704613,-0.12270721777723623,-0.40399145190746516,-1.9487758040544496,-0.4360701125104708
11214,1713795851.345486,3.242860588356503,-0.8592253713287625,0.16482386812327213,1.3589389483923322,-0.12958106624492818,-0.40399143935322185,-1.9582938428966594,-0.4421301455828239
11215,1713795851.365,3.2399312676093883,-0.8672378296497204,0.0936407553810497,1.354112394773348,-0.07759126233373842,-0.46652356980628074,-1.9631055452061335,-0.47165421288948256
11216,1713795851.365475,3.226047847982945,-0.770702329960846,0.09364515336161117,1.3504529911211844,-0.11247539251420233,-0.46651307032636846,-1.9701312809001348,-0.46254940370144626
11217,1713795851.385,3.210637236066733,-0.7710197176991884,0.09364493011379062,1.3479113098857367,-0.12466797557753471,-0.4665126306487601,-1.9801021407441768,-0.46759725112081274
11218,1713795851.3854382,3.2090570156895986,-0.7799249778210142,0.013112397317334523,1.3393466750297685,-0.0702862938239528,-0.5495312402225137,-1.976118346417983,-0.4345007951064463
11219,1713795851.4016936,3.1962967568464298,-0.7931742320812375,-0.04383777161197588,1.3243392802841278,-0.004848692119148623,-0.6727091042076454,-1.9746455718428417,-0.37656593387423354
11220,1713795851.405501,3.1924592049888405,-0.7658123209511579,-0.04383685545280719,1.3224008572171808,-0.028423589306908734,-0.6727055947147427,-1.9794019377355576,-0.3979313904031658
11221,1713795851.407,3.178471520576142,-0.7672686518674078,-0.05565780741332828,1.3067600828135408,0.004317626974225532,-0.7752060012277414,-1.974378461878477,-0.30950057330355263
11222,1713795851.4254737,3.175784135779469,-0.7722693954202533,-0.05565802477493116,1.3068281263832364,0.002202823331959111,-0.7752060677017127,-1.978147939265217,-0.3309849703014387
11223,1713795851.44,3.160630528307927,-0.860210929510095,-0.055666009639624814,1.3030510406122042,-0.04802553280253097,-0.775203331248345,-1.9865656874008548,-0.34446583254621754
11224,1713795851.4454448,3.1589110464025985,-0.8604973030294646,-0.05716645533116615,1.296263156844789,-0.038216670935181864,-0.8103846549942131,-1.9727431423030828,-0.2299524574979666
11225,1713795851.46,3.149376221987092,-0.860584071139235,-0.040026576446960324,1.3091427814347454,-0.06610171685017065,-0.7446738226025101,-1.9617472900464077,-0.12179516907066279
11226,1713795851.4654913,3.1437895147201376,-0.8589733949694388,-0.04002652348736643,1.3088059801698588,-0.069929522065568,-0.7446738635317355,-1.9697483809431073,-0.1796658017229006
11227,1713795851.48,3.1317840633289857,-0.8565614470092235,0.021629996497173502,1.332137780206494,-0.1030844048751631,-0.6389645168455741,-1.9612945465116884,-0.09271382530131467
11228,1713795851.4855084,3.127941053619301,-0.8490492724327198,0.021630317734271303,1.3321541632718337,-0.101304759995007,-0.6389645436050142,-1.96739861197028,-0.13838115560624
11229,1713795851.504,3.173729320135384,-0.8581903514214163,0.021631263561317032,1.3530399530784654,-0.03219126029155084,-0.6388842876323364,-1.9690510482692556,-0.13838115560624
11230,1713795851.5054858,3.1668476337097977,-0.8444909659592792,0.021631891459015787,1.352701183185565,-0.042155113142046535,-0.6388811404130773,-1.9708811964396822,-0.14396453077581764
11231,1713795851.524,3.166566502242294,-0.8394350561863001,0.09424549232127417,1.3560749306533533,-0.15414173803118428,-0.5385399916473851,-1.9654465398360164,-0.09853112151910365
11232,1713795851.5255003,3.1510780583750253,-0.7479375843213832,0.09424965734017399,1.3557518926885455,-0.05965711894484224,-0.5385746574285297,-1.967046850810622,-0.09611602681646728
11233,1713795851.5454514,3.1491225426899936,-0.7494237571059418,0.11016754263414762,1.3550003385443468,-0.05224700369485345,-0.5492687999869118,-1.9681213205873207,-0.10277548259084462
11234,1713795851.5654898,3.136160976217281,-0.7366330420947532,0.11016804206241686,1.3537019154329666,-0.0675682899851204,-0.5492664981620685,-1.9678347551866044,-0.08683681953046726
11235,1713795851.566,3.121592189375934,-0.7375701542456221,0.047167061213693566,1.350247956089302,-0.05697378533665484,-0.5793635910582834,-1.9679951635524153,-0.07562685204606036
11236,1713795851.5854874,3.1211817957763794,-0.8313012209218067,0.04716284890160308,1.3504338095978508,-0.0610021490680439,-0.5793655155061751,-1.9671989658278304,-0.06909437679790173
11237,1713795851.59,3.104463607773136,-0.824566593263333,0.04716339605699349,1.3491543053419954,-0.07126437517433339,-0.5793655909309005,-1.965704046032434,-0.04766458221727992
11238,1713795851.593851,3.102251566963735,-0.8259886522907705,0.029326586007397345,1.3457870796527347,-0.05627813499111703,-0.6080769248878266,-1.9638666766111097,-0.03229528679473161
11239,1713795851.602,3.0888781265555285,-0.8260680933403551,0.06095709952184682,1.341943842734745,-0.054533713757104633,-0.6312929358693272,-1.9615305164757142,-0.010588297233287018
11240,1713795851.6055255,3.0875430974505806,-0.8420398082454618,0.060956622129744883,1.3420116998705591,-0.054782087527234534,-0.6312933469127066,-1.9603513944269089,-0.0009546720681984557
11241,1713795851.625,3.071240078690459,-0.8397435631933453,0.09701220004403312,1.3425996130945734,-0.07278209020478704,-0.6191052175098494,-1.9581718844646365,0.015725550831182357
11242,1713795851.6254735,3.0708212814214333,-0.8349095757067241,0.09701241133148727,1.3426529071146287,-0.07173960947398876,-0.6191052586574861,-1.957610704720754,0.020204824675450053
11243,1713795851.64547,3.0539439148569096,-0.7481454546698325,0.09702029140545046,1.343849844245839,-0.04971196343371819,-0.6191057839035319,-1.9570659610631647,0.021275528378719794
11244,1713795851.648,3.052331863543468,-0.7467394998272336,0.11790511063598147,1.3496564935677993,-0.06150689405296455,-0.5882797903837623,-1.9561091338640426,0.02849743523134758
11245,1713795851.6654265,3.0393790732557346,-0.7348021136222183,0.11790556464450633,1.3484404523746052,-0.07132775926370513,-0.5882796209498581,-1.9557627415221008,0.02733636788944697
