time,x_filter,v_x_filter,y_filter,v_y_filter,yaw_filter,w_filter,x_ref,y_ref,yaw_ref,v_x_ref,v_y_ref,w_ref
1713795740.932995,0.9450205464498279,-0.004817076310397285,0.3888808357899145,-0.019123501058305455,-1.7706010013264513,0.00874219494152334,1.001123741386156,-0.086943321201288,-1.678941351611913,-0.016790581651148617,-0.007602663737061883,-0.35794106180697643
1713795740.952995,0.9450386999005809,0.00165766310392182,0.3925142329704364,-0.01911532326416059,-1.7703325063509663,0.009675872115643738,1.0006292842391225,-0.08712952172990146,-1.6887742057694939,-0.02722889122508194,-0.010504794679374084,-0.5296854919767612
1713795740.972995,0.9452772843761645,0.011189634062024497,0.3946093161136811,-0.034565294533753066,-1.7729547801851562,-0.012274917468091295,1.0001615734860334,-0.08735353434198112,-1.6978771832976396,-0.019355663200677383,-0.013416837361294648,-0.34028393607819407
1713795740.992995,0.9456685403184143,0.022077790093007824,0.3843792018529996,-0.048218001268514395,-1.7771598010337555,-0.04522252541918419,0.9998840585295246,-0.0877145307204063,-1.7007591339351371,-0.009407266470379646,-0.019598051192493565,-0.012581831878805651
1713795741.012995,0.946412349639434,0.032021669401046636,0.3870609200322426,-0.04852433623425329,-1.7776945068439518,-0.04191289475673887,0.9998017910825521,-0.08803082656603861,-1.6993286802064211,0.0033428511747324577,-0.010260435890801741,0.19364962339931582
1713795741.032995,0.9476870635930955,0.05807572725606179,0.390484443785411,-0.061261127919439905,-1.7767159348167496,-0.02878239902897724,0.999906370215961,-0.08818640495608125,-1.694488041186622,0.005571810400110674,-0.005280905247545739,0.24869341636453654
1713795741.052995,0.9512043681115636,0.1122281412048878,0.3924386743129337,-0.07549298304524069,-1.7763818962264393,-0.021323000740006287,0.9999970994514135,-0.08822336456658214,-1.690145309320304,0.0015408785883698779,0.0010326653622523955,0.1558711096739229
1713795741.072995,0.9536479747030958,0.14281187669149772,0.39400503060173464,-0.08235519489714757,-1.775918391016551,-0.015383195151303333,0.9999179997206349,-0.0882047746809539,-1.6888168950638733,-0.004556156733073656,0.000907000723565262,0.01932073509120878
1713795741.092995,0.9580678563840561,0.18621985052194015,0.3991841492050907,-0.08832651084873737,-1.7750788508570392,-0.007183171586187966,0.9999021290176006,-0.08818574305744002,-1.688940213569726,0.0009033724747584458,0.000813792323631266,-0.015987601385589384
1713795741.112995,0.9635398836142248,0.23724308488859397,0.40520983069601524,-0.09850644678004437,-1.7746844823015568,-0.0034624581401651285,0.9999232786921473,-0.08818346928036419,-1.6891321326126592,0.001256035430836643,-0.0007882899460229136,-0.0013612850121370833
1713795741.132995,0.9691518905834788,0.29837564854554605,0.4131759692777505,-0.1053141720304646,-1.7746298263210043,-0.002821646552074864,0.9999462746868208,-0.08821855818380317,-1.6890409546110094,0.0008908278768350517,-0.0029938794824306506,0.011037783445719002
1713795741.1529949,0.9435969065169174,0.2420523533605302,0.3817609239893464,-0.23708737859675566,-1.7748932164550917,-0.004547687180711397,0.9999556411200186,-0.08827949774305108,-1.6888130998426707,-0.00022753795943106908,-0.0018051981182142989,0.005081288850274621
1713795741.1729949,0.9476921231013672,0.2720355173787165,0.3784147301123912,-0.1913863190069215,-1.7761961554165757,-0.014233660337771688,0.9999414975958284,-0.08829593358108379,-1.6888097764050232,-0.0004791716547253677,0.00018682561948867862,-0.004037238020726876
1713795741.1929948,0.9582082965181289,0.35342269205196813,0.37292934666251104,-0.2149837766644588,-1.7763155010966305,-0.01150274524265895,0.9999284802969369,-0.0882853363053101,-1.6889275048447223,-0.0015018304406185842,-0.0003338083566591653,-0.003390945120667838
1713795741.2129948,0.9664530312809174,0.4235247730248781,0.369337452334074,-0.24662644701267847,-1.7758798097848358,-0.00693919601109226,0.9998929094571168,-0.08830982257424526,-1.688963048006886,-0.0010742486345936726,-0.0019297607634172187,-0.001973465241410289
1713795741.2329948,0.9756671664999761,0.46171270352359045,0.3637034223471068,-0.2671069630434493,-1.7755146464540232,-0.00318226510152763,0.9998775438274772,-0.08843512613864611,-1.6892588680314924,-0.0012767023235668493,-0.01912741383769193,-0.05690572439337618
1713795741.2529948,0.9849516133228341,0.49131812480402653,0.3615195833030945,-0.2983284985393833,-1.7744517536396613,0.00515339931779601,0.9998181461884321,-0.08917312884933913,-1.6912399645689302,-0.006188233555478979,-0.06044308005862675,-0.13909063047647222
1713795741.2729948,0.9931319997593054,0.512412551773171,0.35944488408520825,-0.3173281301531648,-1.7745608704529219,0.0035619731616921887,0.9995366857385654,-0.0914216372419959,-1.6939985736069767,-0.023567215871249356,-0.1731934291525998,-0.10474292705549892
1713795741.2929947,1.0076188260841954,0.4860985024301331,0.353447221107944,-0.3037231531828359,-1.774598024488431,0.002487661802390731,0.9989787870324682,-0.09547524818956639,-1.6954799933701188,-0.0180684988367767,-0.14819250992288158,-0.035314080036961924
1713795741.3129947,1.0173248991340316,0.49863365048460045,0.3470022056000231,-0.3188831850198602,-1.7749429993069712,-0.0005779330706805801,0.9987772478458204,-0.09755282772229443,-1.6955558801122075,-0.00974478817831139,-0.10018678304278532,-0.0036133081184613106
1713795741.3329947,0.9363064530651082,0.431166682570811,0.3616715511152546,-0.45440486304221694,-1.7749631816209477,-0.0006426084950458216,0.9987250246934399,-0.09797071302588482,-1.6955503922730593,-0.009124041562418053,-0.09328699105988766,-0.0032750122604806482
1713795741.3529947,0.9395556918563881,0.439196370297617,0.3578194651930293,-0.5100007698764407,-1.7752206228014633,-0.0026319390005525327,0.9986781617172978,-0.09832901830102213,-1.695541983233258,-0.008503294946524714,-0.08638719907699,-0.0029367164024999863
1713795741.3729947,0.9485653638100371,0.4459850034194623,0.347448316399596,-0.5113430057776984,-1.7752135629918702,-0.0020837085030279766,0.9986312987411559,-0.09868732357615943,-1.695533574193457,-0.007882548330631376,-0.07948740709409234,-0.0025984205445193243
1713795741.3929946,0.9573361088716925,0.44777204853713026,0.33749202419866964,-0.5189052382835289,-1.7756274092379951,-0.0047897166066434935,0.9985844357650138,-0.09904562885129674,-1.695525165153656,-0.007261801714738038,-0.07258761511119469,-0.002260124686538662
1713795741.4129946,0.9650262663953892,0.4451704741712492,0.32878084903686366,-0.518745727541527,-1.7763048000971366,-0.00907929238423545,0.9985375727888717,-0.09940393412643403,-1.6955167561138549,-0.0066410550988447,-0.06568782312829703,-0.0019218288285579998
1713795741.4329946,0.9775479722787912,0.456779230673434,0.3140961686029166,-0.5259926883306161,-1.7772480000156723,-0.013788473677573592,0.9984907098127297,-0.09976223940157133,-1.695508347074054,-0.0060203084829513615,-0.05878803114539937,-0.0015835329705773376
1713795741.4529946,0.9848857756432624,0.3918118078604531,0.30824580043856825,-0.4772329313689172,-1.7770532815636206,-0.009841141447582804,0.9984438468365876,-0.10012054467670864,-1.6954999380342528,-0.005399561867058023,-0.051888239162501716,-0.0012452371125966752
1713795741.4729946,0.9932503039666832,0.4196310837394383,0.29900112269526435,-0.49700417532210506,-1.7775584792719328,-0.012150873518938498,0.9983969838604455,-0.10047884995184594,-1.6954915289944517,-0.004778815251164684,-0.044988447179604055,-0.0009069412546160133
1713795741.4929945,1.0022515319894727,0.4591880366798056,0.28951061896470864,-0.5306211898316386,-1.7787334492074443,-0.01905209505199701,0.9983501208843035,-0.10083715522698325,-1.6954831199546507,-0.004158068635271346,-0.0380886551967064,-0.0005686453966353513
1713795741.5129945,1.013575482210465,0.4785199256756393,0.26857825883043485,-0.53152367187675,-1.780258930012422,-0.027895635765306306,0.9983032579081614,-0.10119546050212055,-1.6954747109148496,-0.0035373220193780077,-0.031188863213808746,-0.00023034953865468891
1713795741.5329945,1.0079035601738335,0.4409267533481428,0.24162622894928976,-0.5916133200895431,-1.7808544820935737,-0.02893217783828396,0.9982563949320193,-0.10155376577725785,-1.6954663018750484,-0.0029165754034846695,-0.024289071230911077,0.00010794631932597304
1713795741.5529945,0.9238187803543836,0.23807963097886545,0.19295429539572692,-0.7050625807453187,-1.7806855733395877,-0.023459681543600838,0.9982095319558774,-0.10191207105239515,-1.6954578928352475,-0.00534994170687427,-0.02352479257940652,0.00047340271873778483
1713795741.5729945,0.9281903842758147,0.2228667665152181,0.178354821171039,-0.6926997821193256,-1.7797495783087063,-0.012920578718399673,0.9981626689797353,-0.10227037632753246,-1.6954494837954464,-0.04479132430864606,-0.09710720095886079,0.0011679752269910739
1713795741.5929945,0.9334030211492491,0.20859140253154443,0.16365453238019625,-0.6140225160651648,-1.779183807430419,-0.007151984952837934,0.9981158060035932,-0.10262868160266976,-1.6954410747556454,-0.08423270691041784,-0.17068960933831506,0.001862547735244363
1713795741.6129944,0.9360896207097438,0.20260328477731887,0.15738685818967657,-0.6219541123252353,-1.7783374816338489,0.0003842926063362858,0.9980689430274512,-0.10298698687780707,-1.6954326657158443,-0.12367408951218964,-0.24427201771776932,0.002557120243497652
1713795741.6329944,0.9388593255342941,0.19823287598407108,0.15132276144463475,-0.6204703331779808,-1.778693257174542,-0.0023073604393464816,0.9980220800513091,-0.10334529215294436,-1.6954242566760431,-0.16311547211396143,-0.3178544260972236,0.003251692751750941
1713795741.6529944,0.9431171074533332,0.21658418666259954,0.13890945296386048,-0.7044382899356383,-1.7796263448985385,-0.00879013168423613,0.997975217075167,-0.10370359742808166,-1.6954158476362422,-0.20255685471573323,-0.3914368344766778,0.003946265260004231
1713795741.6729944,0.9475908359226624,0.22337163202415122,0.12433334703897618,-0.7050307938394144,-1.7802218492915463,-0.01211873654244191,0.997928354099025,-0.10406190270321897,-1.695407438596441,-0.24199823731750503,-0.4650192428561321,0.00464083776825752
1713795741.6929944,0.9519700447441944,0.22594722663818093,0.10887490089784164,-0.7078197818852385,-1.780328303909082,-0.011094831311705498,0.9978814911228829,-0.10442020797835627,-1.6953990295566401,-0.2814396199192768,-0.5386016512355863,0.005335410276510809
1713795741.7129943,0.9566976778784844,0.2189676665377588,0.09228573902750731,-0.6841709992239787,-1.7805942617749069,-0.0112748477214285,0.9978346281467408,-0.10477851325349358,-1.695390620516839,-0.32088100252104856,-0.6121840596150406,0.006029982784764098
1713795741.7329943,0.9747339523920687,0.16121583525009958,0.006481325985542019,-0.6263137404613697,-1.780800645430087,-0.011206628214065904,0.9977877651705989,-0.10513681852863088,-1.6953822114770378,-0.3603223851228204,-0.6857664679944949,0.006724555293017387
1713795741.7529943,0.9787453299829088,0.0998500416287474,-0.012392257973185791,-0.48571845365959654,-1.7805543549621343,-0.006926116346603256,0.9977409021944568,-0.10549512380376817,-1.695373802437237,-0.39976376772459216,-0.7593488763739492,0.007419127801270677
1713795741.7729943,0.9778369826089447,0.07989678241811819,-0.018366323001972593,-0.5784341149602175,-1.7803214030494658,-0.004779942173928062,0.9976940392183147,-0.10585342907890548,-1.6953653933974357,-0.439205150326364,-0.8329312847534034,0.008113700309523965
1713795741.7929943,0.9778478156239687,0.0675327858424937,-0.03999811246646294,-0.7256426973976925,-1.7804555071070052,-0.0046899515480546055,0.9956772218515023,-0.12456075424748785,-1.6953222929733065,-0.47864653292813575,-0.9065136931328577,0.008808272817777255
1713795741.8129942,0.9784677669693962,0.0638418441232277,-0.05323560504600099,-0.724919932957502,-1.781175204638441,-0.009118755774238098,0.9851020972790443,-0.2229839093430592,-1.695128478641345,-0.5180879155299075,-0.980096101512312,0.009502845326030544
1713795741.8329942,0.9790569298493317,0.0594426407868053,-0.06773654538716092,-0.7178208195464024,-1.7828375570908934,-0.01993698868649927,0.9745269727065864,-0.32140706443863054,-1.6949346643093832,-0.398538249225448,-1.0,0.028060517114855365
1713795741.8529942,0.9807035933649416,0.06337156440904904,-0.087888400774013,-0.7183556174422064,-1.7836569562035918,-0.02276012335781908,0.9660967943942025,-0.3991181711639531,-1.6944382645533989,-0.2200349773857112,-1.0,0.05324179517503322
1713795741.8729942,0.9821891360034708,0.06546506318233744,-0.10495056409493836,-0.7067437667346175,-1.7830226916791312,-0.014770455178564334,0.9634106106307837,-0.42136406873643206,-1.693131565230225,-0.11214953003100875,-0.8567455716504733,0.05009034545632114
1713795741.8929942,0.9827394443135923,0.0568824889192071,-0.11634982838143873,-0.6378488975536748,-1.7823537384904704,-0.007842467022756395,0.9615449860767153,-0.43658137384728535,-1.6923893643597785,-0.08282753886782476,-0.7034884307108595,0.01749232337918005
1713795741.9129941,1.0142707896060932,0.17859440644894298,-0.17722526266180277,-0.7029018339996516,-1.7819621843652969,-0.0038922084950771068,0.9598062120447248,-0.452700009028447,-1.6925023873205092,-0.08210487687346327,-0.7982070327123532,-0.017091187783218893
1713795741.9329941,1.0735837525714127,0.3770786738991068,-0.268953211746349,-0.689810918345977,-1.7818180245788997,-0.0022275502127732183,0.9585512208605349,-0.46552655621380545,-1.692896653986399,-0.04693938475188338,-0.5131821850125167,-0.021855252374105943
1713795741.952994,1.0813934400731824,0.4006327146463717,-0.28227202106630267,-0.753158837724917,-1.7815571767875695,-0.00030951371095449924,0.9573873735453533,-0.47730766651389267,-1.6932865534087616,-0.07137308970969612,-0.6785260162589991,-0.01676305939714045
1713795741.972994,1.0878896601866765,0.3710553531230704,-0.29671208906410423,-0.7277154831104842,-1.7843479183069917,-0.020714606008497366,0.9558550950608339,-0.4915033112627629,-1.6935785569697475,-0.051162942547936574,-0.48615933957969915,-0.0071945436324067635
1713795741.992994,1.0937037597418027,0.3047893665109362,-0.2994420314504831,-0.6062845849198576,-1.7837373814216757,-0.013693414986569523,0.9549979838674532,-0.4996871045401428,-1.6937301244559,-0.08135643103724703,-0.7288818539907798,-0.03187458090952151
1713795742.012994,1.0999006044329556,0.2737292583110709,-0.3116139881757968,-0.5519240403128705,-1.7847790685018425,-0.019117108624450072,0.9528710744622165,-0.5182742888502746,-1.6946166886109377,-0.08607976241740506,-0.7368536771567572,-0.020093405941278876
1713795742.032994,1.10452131143084,0.2402869676123132,-0.3266084808101682,-0.5195158302415159,-1.78722800464907,-0.03328624118260275,0.9515219438778544,-0.5294732944780893,-1.6945731468811471,-0.07710943833370827,-0.6607660728001827,0.005785229153196033
1713795742.052994,1.1063551379111431,0.20579051280332172,-0.34670707029100645,-0.49928102860229895,-1.7883987807176538,-0.03938909554467556,0.9498672817871794,-0.5438306012771554,-1.6943752623816086,-0.07539083011260272,-0.6348840331817164,0.01488000420468593
1713795742.072994,1.109207275489016,0.16346437417482956,-0.3565043198426288,-0.4490649339050147,-1.7872182011420863,-0.025106108646534505,0.9485336150327073,-0.554564497535641,-1.6939648369353817,-0.07413830484496389,-0.6347009186921702,-0.0027751091379636487
1713795742.092994,1.1127164634464217,0.14801883379038433,-0.3603477517402215,-0.409878862130427,-1.7865143267693644,-0.01654883702570365,0.9468697709270375,-0.569639057263539,-1.6945862080715288,-0.08287570778135975,-0.7562862948282003,-0.04204590436433983
1713795742.112994,1.114502043825198,0.12816235688066044,-0.36620412176927986,-0.44488961680907846,-1.7859262099514346,-0.010180670769877402,0.9452912052905531,-0.5839559234858139,-1.6955882910059519,-0.06958308495372419,-0.6284974332573813,-0.05093631149043045
1713795742.132994,1.1196400192488578,0.12731882708928666,-0.37853952200862667,-0.40419447973603084,-1.7863675675568664,-0.012099536378631943,0.9442975724888186,-0.5930450066951236,-1.6961225421282011,-0.04154337859704969,-0.3890846890457493,-0.011799575247690234
1713795742.152994,1.212778282060083,0.070665981685821,-0.6812097397873159,-0.35233176106117076,-1.7867777722626808,-0.013161270542231394,0.943058803124803,-0.6048389986846725,-1.6964708898782062,-0.0737863001952308,-0.7062399628340008,-0.020680864542972487
1713795742.172994,1.2130973643624121,0.02187543115652866,-0.6874155770730116,-0.3032166725710929,-1.7879446405775945,-0.01986777335106518,0.9416367279484354,-0.6181725982070329,-1.6966994835328217,-0.0658113552451598,-0.5928513055154631,0.004095478779014075
1713795742.1929939,1.2158799525810553,0.0484317725955804,-0.6933844767727005,-0.2481613700326635,-1.7882827669366923,-0.01950556001390502,0.9403463146128377,-0.6295962149045087,-1.696446192301444,-0.06893010815702151,-0.6187718790807973,0.017892140122128145
1713795742.2129939,1.214251231921642,-0.011466194147041926,-0.6975040509118708,-0.2036418461826914,-1.7863169080812464,-0.0022398000409176617,0.9388707917741294,-0.642708708170094,-1.6960224623642648,-0.08099199156592846,-0.6802409901376397,0.021291868090491124
1713795742.2329938,1.2183167883970247,0.029487418328287565,-0.7023574747860556,-0.17765508805870076,-1.7853609116092548,0.004994588818517893,0.9371955946629734,-0.655890465084886,-1.6959528152929777,-0.08070471032127566,-0.5911652645917806,-0.030109664157353066
1713795742.2529938,1.2152495150909273,-0.035122194363109364,-0.7036707640438609,-0.1354045627688898,-1.7847530549184545,0.00822065101376559,0.9356302667381267,-0.6670280795537702,-1.6970814648231887,-0.07699601560098615,-0.6226515869339802,-0.06811033506307172
1713795742.2729938,1.2166753639587171,-0.027243350818061236,-0.7050963418704862,-0.1313447151021712,-1.7846741968785527,0.007386944117607023,0.9341850350795013,-0.6796599269658421,-1.6982310237604645,-0.06415901529550971,-0.5730743277210875,-0.022354013048434887
1713795742.2929938,1.215106819617548,-0.04030072922695545,-0.7018683286758516,-0.09592676910370099,-1.7852037365494156,0.0022460845376528296,0.932919360990845,-0.6909505385777603,-1.6988858520547436,-0.07113029600780918,-0.6166970706384125,-0.09549527765000383
1713795742.3129938,1.2166802936482675,-0.014561015509272272,-0.7014450503327175,-0.08029509862350016,-1.7857300246594496,-0.0020345708939613597,0.9315273591200132,-0.7030086128166373,-1.701337557225959,-0.047550063863102995,-0.4442106588914753,-0.0776725292358601
1713795742.3329937,1.1439794534696333,-0.15950303939087532,-0.7626037047869908,-0.002614439484456596,-1.7860710191444187,-0.004019566770080803,0.9309852281247152,-0.7089502015644707,-1.7020581987385264,-0.026154925516143145,-0.2811521598342905,-0.03225534103282986
1713795742.3529937,1.018606010720545,-0.040920421309866825,-0.8698706542532887,-0.04166372557221464,-1.7854857024370292,0.001002195727833475,0.9305853413844161,-0.712511079133351,-1.7022143221713688,-0.024299619198048537,-0.25010030124143257,-0.02489227417293298
1713795742.3729937,1.0179549054058155,-0.028032783622373502,-0.8706010610970868,-0.0008092465940139192,-1.7849461805062308,0.004862620724925284,0.9302027715345118,-0.7157821276715396,-1.7023017208763644,-0.022444312879953927,-0.2190484426485746,-0.017529207313036102
1713795742.3929937,1.0178102452908255,-0.007005190857993252,-0.8718689870261623,-0.01588428465059088,-1.7842128726454909,0.009392073867538339,0.9298202016846076,-0.7190531762097282,-1.7023891195813603,-0.02058900656185932,-0.18799658405571668,-0.010166140453139225
1713795742.4129937,1.0174555234161928,-0.012475566581810406,-0.8689630521545132,0.0035643927191653223,-1.7834295803672602,0.013757359531057462,0.9294376318347034,-0.7223242247479167,-1.7024765182863562,-0.018605688906747353,-0.15906048898951647,-0.0019232401095552847
1713795742.4329937,1.0175084710910558,-0.004761091198375169,-0.8660707755721462,-0.013090094024890997,-1.78366765274215,0.009010950021626989,0.9290550619847991,-0.7255952732861053,-1.702563916991352,-0.01614882754876489,-0.13795109519959467,0.009574368883139374
1713795742.4529936,1.0172306958599975,-0.0068820387549839955,-0.8654586511432839,0.00816305871519938,-1.7847400974664753,-0.00038513095534021364,0.9286724921348949,-0.7288663218242939,-1.7026513156963479,-0.013691966190782426,-0.11684170140967284,0.021071977875834036
1713795742.4729936,1.0174218043344518,0.002823118228318756,-0.8681156600352621,-0.009232657793760514,-1.7856714463168344,-0.007055733184048519,0.9282899222849906,-0.7321373703624825,-1.7027387144013435,-0.011235104832799964,-0.09573230761975103,0.03256958686852869
1713795742.4929936,1.0173085207738346,-0.0049778880722962885,-0.8698182107319182,0.00537025008839204,-1.7859835987070058,-0.008237114708799259,0.9280223574937823,-0.7344202935170561,-1.7022879129377497,-0.008778243474817501,-0.07462291382982922,0.04406719586122335
1713795742.5129936,1.017501601927285,0.004003287749280488,-0.8698459195671175,-0.005698542548486758,-1.7859493862170404,-0.00692861763184767,0.9278705446621334,-0.7356898825409647,-1.701452176184388,-0.0039477566651669295,-0.027747266652967485,0.02185869810891478
1713795742.5329936,1.0372826829797002,-0.001680282098087963,-0.8690239230104327,0.004039757294137568,-1.7860719130272371,-0.006885295783885467,0.9278286074522849,-0.7358711384317539,-1.7012573159383768,-0.001675606597303507,-0.003919449915851567,0.0036366272053326605
1713795742.5529935,1.0789218022857736,-0.0003625808862954545,-0.8699692997512012,-0.0035757677143045965,-1.7864466462704907,-0.009306240124213048,0.92780662191621,-0.7358024210437885,-1.7012938584984174,-0.0005706662371329013,0.010351090249121498,-0.005306331127969575
1713795742.5729935,1.0789635925646717,-0.0005804672856141455,-0.8696837380231962,-0.00035794466111411247,-1.7866170510336936,-0.009515377735851486,0.9278085024982464,-0.7354772417467486,-1.7014677536316478,0.0036292626730040894,0.027191141546949824,-0.019465765021625565
1713795742.5929935,1.079089488926217,0.00386297723087549,-0.8694878454405637,-0.0034314367627730556,-1.786637057599989,-0.00832228066276267,0.927937996695139,-0.7348414298452797,-1.7019315983429795,0.007965775398288404,0.0293871919816421,-0.019479421372591985
1713795742.6129935,1.0786798238433357,-0.011764813902391142,-0.8699870987782103,0.003508480216991075,-1.7861485249119575,-0.0032031173951073185,0.928106063484649,-0.7342664759235245,-1.702118780503191,0.007630642989192917,0.030094972291159976,0.0026674881045587427
1713795742.6329935,1.0789054443616184,-0.0001964554502186769,-0.8764139233492482,-0.008347070581975589,-1.7849330877049367,0.006901916026028082,0.9282371839794051,-0.7336271042964446,-1.701730919429523,0.00395575556690751,0.02702245592332207,0.01922249103191868
1713795742.6529934,1.0787089961125167,-0.00852667147414306,-0.8803903505494723,-0.005314632706967224,-1.7795019918773027,0.04636897086903071,0.9282665116132404,-0.7331813596048005,-1.7013497360880412,-0.0029029772952204012,0.013936121872159245,0.018842130428837842
1713795742.6729934,1.0787708136054548,8.316124355901096e-05,-0.8944593422441688,-0.010222291579593187,-1.7746940110781504,0.07860682039367976,0.9282787456717086,-0.732842590577884,-1.7008397736361256,0.0027679013857392154,0.018780356319237426,0.029581501684689503
1713795742.6929934,1.0782052637244817,-0.016475025998331998,-0.9250424655953137,-0.006210560930275851,-1.7639096572955792,0.1493788368874632,0.9283687254075665,-0.7324374088643788,-1.700182578323132,0.0026260485355857647,0.017020954762528375,0.008728591964245382
1713795742.7129934,1.0782829121728845,-0.001549545132507795,-0.9364461664574083,-0.009326111497920803,-1.7506013971791392,0.22961897254969946,0.9283846020135311,-0.7321603448379993,-1.7004801361723874,0.0001578840539159791,0.011303591754755298,-0.019538843433004285
1713795742.7329934,1.0778876433215347,-0.015377851009513816,-0.9403577570093268,-0.004205185810073567,-1.7307506123547107,0.3538519381140487,0.9283782243177825,-0.7320004593835545,-1.700872691726607,-0.0009164881336354388,0.0015065540409138153,-0.01774632859338821
1713795742.7529933,1.0134092233164231,-0.024437120188922017,-0.8083802987792161,0.016006071414907414,-1.7234143509532986,0.3375729253179063,0.9283924477971949,-0.7320196986706258,-1.7009870197375347,0.0012738166773791277,-0.003036925581903319,-0.001190040414930712
1713795742.7729933,1.013052404011611,-0.01132636252133842,-0.8071170393362449,-0.0018788008401967745,-1.7012584745704054,0.4204913066821587,0.9284082045320192,-0.73212498932464,-1.7010647999259958,-0.0001496200868033971,-0.006954147499950688,-0.0042260482655427116
1713795742.7929933,1.0128302465285053,-0.007254115328350472,-0.8038745217749286,-0.006428716385065537,-1.678828424538933,0.518262270212312,0.9283708874248,-0.7322958439747417,-1.7011054648637678,-0.0034405510298946974,-0.008984892476472188,-0.0028250651163193377
1713795742.8129933,1.012570710624674,-0.010554077645278112,-0.8023072782663887,-0.004250263375866563,-1.6582513963827006,0.5887891582814688,0.9283100240383476,-0.7324037597863023,-1.7013500104615418,-0.0024814298312077873,-0.003457168694375222,-0.01452115088870836
1713795742.8329933,1.011821844445995,-0.016908542647707563,-0.8030003441946593,-0.0004110638231752801,-1.6194790636620524,0.6994945008080518,0.9282795044915821,-0.7324466141105956,-1.7015793468956903,-0.0005448234166421879,-0.0009115404799036678,-0.007668941566027208
1713795742.8529932,1.0123901660422803,0.0017097217249048403,-0.8174354024608068,-0.017121415270547054,-1.590570276951041,0.800320047890853,0.9282831319007502,-0.7324537370263995,-1.7016368279112204,0.0009884351790592342,0.00028045865219434023,0.002554576938065521
1713795742.8729932,1.0115123947156004,-0.017356008129817777,-0.8252407554388755,-0.009003482459562645,-1.5623049814480054,0.8859540755061228,0.9283213774770207,-0.73243261443203,-1.7014566144021452,0.002978821498971844,0.00017632512186541182,0.01817886940665828
1713795742.8929932,1.0114990031987794,-0.013712639256834799,-0.8299002585103122,-0.01759897133828618,-1.534881821234412,0.9840669161831946,0.9284125082162158,-0.732524717714097,-1.7007545582258194,0.005343761209263727,-0.009748928997054335,0.05640263906335561
1713795742.9129932,1.0110946622259114,-0.01841897365734233,-0.8306561208914954,-0.0043468768701180206,-1.5086032832831167,1.0215164160448997,0.9284872343998535,-0.7328686483867887,-1.6988229285197454,0.0028573504125678057,-0.025006763956941874,0.1376319205480665
1713795742.9329932,1.00776100049806,-0.012655380670785251,-0.8609274111736555,-0.010339054932027065,-1.4973641393619925,1.0635688277697173,0.9286078012240454,-0.7334960369102987,-1.695505978667493,0.00798799686587808,-0.037140886336681944,0.21604250535677214
1713795742.9529932,1.0075860918576454,-0.006694752554859039,-0.8599701542941085,-0.011459174043844313,-1.4595864083317647,1.1548406371628803,0.9287221065925011,-0.7342711808863591,-1.6893895326626946,0.00691453322484593,-0.038335098619075976,0.40491935064180573
1713795742.9729931,1.0074594423140677,-0.007627201835571332,-0.8570856658636912,-0.013198948301355094,-1.427517880292252,1.2068447900692407,0.9289650823462762,-0.7349831349977498,-1.6787266021342289,0.014040505364290815,-0.03326099136091648,0.6555662439186274
1713795742.992993,1.0073657875629367,-0.007711876253435893,-0.8562392603194299,-0.021079382451264683,-1.3869543282145727,1.2564688982693135,0.9291684458301436,-0.7356124312440621,-1.663197596758528,0.008388645644943706,-0.02890580227907309,0.8026538755345807
1713795743.012993,1.0068829478355055,-0.012827452211976068,-0.8525311424182547,-0.01975010554391947,-1.356756410414541,1.2934110565668628,0.9293616647077352,-0.7360649889674298,-1.650264424585118,0.012278100453913542,-0.015075598029544076,0.471795120229389
1713795743.032993,1.0064642630465543,-0.016729996290646733,-0.8521686190703858,-0.00891120084681131,-1.320756822762726,1.3570622643712793,0.9297237306072424,-0.7364626481686577,-1.6368377447227043,0.0224529397724566,-0.02137970120891727,0.7623606739936662
1713795743.052993,1.0065536778557007,-0.011129034618665639,-0.8505143545665349,-0.011097619997708546,-1.3095781191638067,1.3541726157740617,0.9302274891309287,-0.7368317301675598,-1.6225877800446904,0.024307571405917293,-0.01624689258829846,0.6894530056598381
1713795743.072993,1.0066325432225696,-0.004502224141633217,-0.8484292951052612,-0.015585274246670921,-1.2822065205558535,1.347180332751779,0.9306157090667463,-0.7371177960450078,-1.6087965663054786,0.01794253771414711,-0.013035793087617204,0.7231725020781716
1713795743.092993,1.0063738477503084,-0.007337665418507152,-0.8462340017383123,-0.009320685265792869,-1.2652501274896817,1.3197416243892846,0.9310554541554665,-0.7373751317330907,-1.5925943005130432,0.02449593442289462,-0.012888533554116477,0.830774621496682
1713795743.112993,1.0056991719427193,-0.015891475930167997,-0.8464126521818054,-0.007064830380068459,-1.211319295185521,1.3686646007538075,0.9315069001478399,-0.7376413631656652,-1.5786071640642563,0.022679636423216448,-0.013090755686807601,0.6888195000511829
1713795743.132993,0.9710631565323458,-0.055189788602633225,-0.7810671161325653,-0.002422756184335388,-1.2121654916767663,1.3399576396757418,0.931996054555827,-0.7378857886667415,-1.563268189801428,0.02601184676704392,-0.011580720008328427,0.845053792956033
1713795743.152993,0.9128117627481785,-0.009541198066052506,-0.6819137762804398,-0.008137934934867716,-1.1822226263192372,1.3818277985929848,0.9324884896546328,-0.7381609868872577,-1.545122284657028,0.023144185610377805,-0.01607634001465319,0.9734574871023014
