time,x,y,distance_44AE,distance_06A5,distance_CBB0,distance_4F9B,yaw,v_x,v_y,w,a_x,a_y
1713795755.4516914,5.392151346619201,-0.05538177192858683,1.4948822862763547,2.0780084890732584,5.363554612325194,5.539336163024419,-0.774488657779744,0.7979773766240317,0.0,0.008474192195830252,0.04364731177137317,-0.25589106598630457
1713795755.4716914,5.39186316284202,-0.0471112034549281,1.5018579381031805,2.0690397938673395,5.36455113401474,5.53634659795578,-0.7749918304202553,0.7881502240144719,0.0,0.014711988441895401,0.04762168310985972,-0.28079073954387473
1713795755.4916914,5.3915749790648375,-0.03884063498126936,1.508833589930006,2.0600710986614206,5.365547655704287,5.533357032887141,-0.7751789433961597,0.7811655964228573,0.0,0.01694787703174236,0.051596054448346265,-0.3056904131014449
1713795755.5116913,5.391286795287656,-0.030570066507610634,1.5158092417568318,2.0511024034555017,5.366544177393833,5.530367467818501,-0.7752467502994952,0.748063257728847,0.0,0.012927786177958589,0.055570425786832814,-0.33059008665901507
1713795755.5316913,5.390998611510474,-0.022299498033951898,1.5227848935836577,2.042133708249583,5.36754069908338,5.527377902749861,-0.7754198281051806,0.681336801873285,0.0,0.008501686037684014,0.05954479712531936,-0.35548976021658524
1713795755.5516913,5.390710427733293,-0.014028929560293169,1.5297605454104835,2.0331650130436643,5.368537220772926,5.524388337681222,-0.7756711774879294,0.6750968215022033,0.0,-0.0007158517796118312,0.06351916846380591,-0.3803894337741554
1713795755.5716913,5.3904222439561105,-0.005758361086634439,1.5367361972373093,2.0241963178377453,5.3695337424624725,5.521398772612582,-0.7759266049180323,0.6965287770658035,0.0,0.005519355864813653,0.06749353980229246,-0.4052891073317256
1713795755.5916913,5.390350854910395,0.008490553516008791,1.5489572222812422,2.0089351960055244,5.372107581713234,5.51683862743015,-0.7753012300677772,0.7526088838867329,0.0,0.0001188399129569257,0.07146791114077901,-0.43018878088929574
1713795755.6116912,5.390470091946523,0.027996185801661914,1.5657904670845286,1.988141187719112,5.37606834519636,5.510897482205461,-0.7735430144458519,0.739962862673024,0.0,-0.0042939172739303805,0.07544228247926556,-0.4550884544468659
1713795755.6316912,5.390589328982651,0.04750181808731503,1.5826237118878148,1.9673471794326995,5.380029108679486,5.504956336980771,-0.77153135606345,0.7324313682529078,0.0,-0.005648101449534124,0.07941665381775209,-0.4799881280044361
1713795755.6516912,5.3907085660187795,0.06700745037296815,1.599456956691101,1.9465531711462871,5.383989872162612,5.499015191756082,-0.7722381983822709,0.7326822687217027,0.0,-0.0133131326750576,0.08339102515623864,-0.5048878015620062
1713795755.6716912,5.390827803054908,0.08651308265862127,1.6162902014943872,1.9257591628598747,5.387950635645739,5.493074046531393,-0.7741185848839229,0.7139664776507364,0.0,-0.013187025989045783,0.08736539649472519,-0.5297874751195764
1713795755.6916912,5.390947040091036,0.1060187149442744,1.6331234462976734,1.9049651545734623,5.3919113991288645,5.487132901306704,-0.775672986377618,0.6566647917969184,0.0,-0.013184865982326903,0.09133976783321174,-0.5546871486771465
1713795755.7116911,5.391066277127164,0.12552434722992753,1.6499566911009595,1.8841711462870498,5.39587216261199,5.481191756082015,-0.776668364210212,0.6804661738784222,0.0,-0.01585518754093082,0.09531413917169829,-0.5795868222347167
1713795755.7316911,5.3911855141632925,0.14502997951558064,1.666789935904246,1.8633771380006374,5.399832926095117,5.475250610857325,-0.7771606998480054,0.7407710816245356,0.0,-0.015169026553153258,0.09928851051018484,-0.6044864957922869
1713795755.751691,5.39130475119942,0.16453561180123377,1.6836231807075321,1.842583129714225,5.403793689578243,5.4693094656326355,-0.7778113159027205,0.75203492608457,0.0,-0.006336998437209911,0.10326288184867138,-0.629386169349857
1713795755.771691,5.391423988235548,0.18404124408688688,1.7004564255108183,1.8217891214278126,5.4077544530613695,5.463368320407946,-0.7783988134263596,0.7552465033638283,0.0,-0.005255860467632368,0.10723725318715793,-0.6542858429074272
1713795755.791691,5.391866566780521,0.20181501102079147,1.7167373615354464,1.8023643235931606,5.409550842564304,5.460898314871393,-0.7786788978005477,0.7529843340770004,0.0,-0.005185640780017511,0.11121162452564448,-0.6791855164649974
1713795755.811691,5.3927324612838445,0.21732143453894992,1.7322952195959103,1.7847320844579682,5.408513652026939,5.462972695946122,-0.7787464818865356,0.7301336408659105,0.0,-0.0005028052406368861,0.11518599586413103,-0.7040851900225675
1713795755.831691,5.393598355787169,0.23282785805710837,1.7478530776563743,1.767099845322776,5.407476461489575,5.46504707702085,-0.7787872511847393,0.6785806021134603,0.0,0.004827976702182811,0.11916036720261758,-0.7289848635801377
1713795755.851691,5.394464250290494,0.24833428157526682,1.7634109357168382,1.7494676061875836,5.406439270952211,5.467121458095579,-0.7787074889004003,0.686871204239931,0.0,0.007535815967503296,0.12313473854110413,-0.7538845371377079
1713795755.871691,5.395330144793818,0.2638407050934253,1.778968793777302,1.7318353670523912,5.405402080414847,5.4691958391703075,-0.7783417902570862,0.7164880871639728,0.0,0.004019533427711047,0.12710910987959068,-0.778784210695278
1713795755.891691,5.396196039297143,0.27934712861158373,1.7945266518377658,1.7142031279171988,5.404364889877483,5.471270220245036,-0.7777227512006298,0.775258902018626,0.0,0.00846243834084227,0.13108348121807722,-0.8036838842528482
1713795755.911691,5.397061933800468,0.2948535521297422,1.8100845098982297,1.6965708887820066,5.403327699340118,5.473344601319765,-0.7767828229236978,0.7771584584649869,0.0,0.010906800856776639,0.13505785255656377,-0.8285835578104184
1713795755.931691,5.397927828303793,0.31035997564790063,1.8256423679586935,1.6789386496468142,5.402290508802754,5.475418982394493,-0.7760796965380111,0.7720356228941927,0.0,0.006987893761349978,0.13903222389505032,-0.8534832313679885
1713795755.951691,5.398793722807117,0.3258663991660591,1.8412002260191573,1.6613064105116218,5.40125331826539,5.477493363469222,-0.7758866365349141,0.7627656978326531,0.0,0.010572364117264841,0.14300659523353687,-0.8783829049255587
1713795755.971691,5.399659617310442,0.34137282268421754,1.8567580840796212,1.6436741713764293,5.400216127728026,5.4795677445439495,-0.7759443310221962,0.7354937750062625,0.0,0.003945615766710098,0.14698096657202342,-0.9032825784831289
1713795755.9916909,5.398112549435644,0.35787106488670745,1.8694152954006515,1.6258770568990226,5.405492255650381,5.471369312549403,-0.7761564861213485,0.6806677944961974,0.0,0.006514976002372677,0.15095533791050997,-0.928182252040699
1713795756.0116909,5.395930319341024,0.3746303827540788,1.8813089717247646,1.608036542412853,5.412430233506113,5.460466775918966,-0.7761336184611408,0.7145379791184409,0.0,0.0019309115411952635,-2.4466390349491576,0.5282981027721974
1713795756.0316908,5.393748089246404,0.39138970062145007,1.8932026480488777,1.5901960279266836,5.419368211361846,5.449564239288529,-0.7764373422092153,0.7489123010911054,0.0,0.00034525245211713507,-2.4042138244019498,0.5064151199297555
1713795756.0516908,5.3915658591517825,0.4081490184888214,1.9050963243729908,1.572355513440514,5.426306189217578,5.438661702658092,-0.7769254122625431,0.6569948403325678,0.0,-9.602150408049336e-05,-2.361788613854742,0.4845321370873137
1713795756.0716908,5.389383629057162,0.42490833635619274,1.9169900006971037,1.5545149989543443,5.433244167073311,5.427759166027656,-0.7774134823158709,0.6439147483949587,0.0,0.0002560829603572061,-2.319363403307534,0.46264915424487185
1713795756.0916908,5.387201398962541,0.441667654223564,1.9288836770212168,1.5366744844681748,5.440182144929043,5.416856629397218,-0.7779016038474508,0.747669263229856,0.0,-0.002154504217624756,-2.2769381927603263,0.44076617140243
1713795756.1116908,5.385019168867921,0.45842697209093536,1.9407773533453299,1.5188339699820053,5.447120122784776,5.405954092766781,-0.7779860997988444,0.7475356578533248,0.0,-0.003366711973452106,-2.2345129822131184,0.4188831885599882
1713795756.1316907,5.3828369387733,0.4751862899583067,1.952671029669443,1.5009934554958355,5.454058100640508,5.395051556136345,-0.7775453301372313,0.7264262439499072,0.0,0.0010294073141340829,-2.1920877716659106,0.39700020571754635
1713795756.1516907,5.38065470867868,0.491945607825678,1.9645647059935558,1.483152941009666,5.46099607849624,5.384149019505907,-0.7768194026377226,0.6669652004504456,0.0,-0.007526600849784753,-2.149662561118703,0.3751172228751045
1713795756.1716907,5.37847247858406,0.5087049256930493,1.976458382317669,1.4653124265234965,5.467934056351973,5.37324648287547,-0.776200640530552,0.690122974318718,0.0,-0.003690135843310772,-2.107237350571495,0.3532342400326627
1713795756.1916907,5.38047469687297,0.5253075235100585,1.9919180651541857,1.4466798095335571,5.471402125312257,5.3742063759367715,-0.7760157788184905,0.7496092162556689,0.0,-0.0034753576104351713,-2.064812140024287,0.33135125719022085
1713795756.2116907,5.384251294033191,0.5418436655554616,2.0088898819760237,1.427711308379738,5.473398809644238,5.380196428932714,-0.7761383628457231,0.7473577833919598,0.0,-0.004933796440803371,-2.0223869294770793,0.309468274347779
1713795756.2316906,5.38802789119341,0.5583798076008648,2.025861698797862,1.408742807225919,5.475395493976219,5.386186481928657,-0.7763740074078036,0.768844654272752,0.0,-0.008060062125090063,-1.9799617189298715,0.2875852915053372
1713795756.2516906,5.39180448835363,0.5749159496462679,2.0428335156197,1.3897743060720997,5.4773921783082,5.3921765349246,-0.7767891456315534,0.8519609629331603,0.0,-0.010984790534593763,-1.9375365083826637,0.26570230866289535
1713795756.2716906,5.39558108551385,0.591452091691671,2.059805332441538,1.3708058049182805,5.479388862640181,5.398166587920543,-0.7771250038549203,0.8365649133549407,0.0,-0.007046738199568721,-1.8951112978354558,0.24381932582045351
1713795756.2916906,5.39935768267407,0.6079882337370742,2.0767771492633766,1.3518373037644613,5.481385546972162,5.404156640916486,-0.7772658824142412,0.6722493698251192,0.0,-0.005594595606362065,-1.852686087288248,0.22193634297801168
1713795756.3116906,5.4031342798342905,0.6245243757824773,2.0937489660852147,1.3328688026106423,5.483382231304143,5.410146693912429,-0.7772447674388,0.6645832547352917,0.0,-0.0015169437879216274,-1.8102608767410402,0.20005336013556985
1713795756.3316905,5.406910876994511,0.6410605178278805,2.110720782907053,1.3139003014568231,5.485378915636124,5.416136746908371,-0.7769907914440364,0.6843479316405385,0.0,-0.008431301907571244,-1.7678356661938324,0.178170377293128
1713795756.3516905,5.410687474154731,0.6575966598732836,2.127692599728891,1.294931800303004,5.487375599968105,5.422126799904314,-0.7767247021250088,0.7463002046551499,0.0,-0.006880523251674079,-1.7254104556466245,0.15628739445068618
1713795756.3716905,5.414464071314951,0.6741328019186867,2.144664416550729,1.275963299149185,5.489372284300086,5.428116852900257,-0.7766426480627383,0.7464711917562651,0.0,-0.005885505026570774,-1.6829852450994167,0.13440441160824435
1713795756.3916905,5.412964040111702,0.6966028657169999,2.171879854153961,1.262478800134576,5.499572436192358,5.423846291019198,-0.7765973879760834,0.7430271213307793,0.0,-0.007989291971907127,-1.640560034552209,0.11252142876580251
1713795756.4116905,5.4090445068185025,0.7217938215497349,2.203792317998576,1.2515088906879897,5.513534139124377,5.4148709105629,-0.7762483998248931,0.744046870805149,0.0,-0.003087477695647172,-1.598134824005001,0.09063844592336068
1713795756.4316905,5.405124973525304,0.74698477738247,2.2357047818431903,1.2405389812414032,5.527495842056396,5.405895530106602,-0.7754851222700092,0.7182021952737034,0.0,0.000660802652953957,-1.5557096134577932,0.06875546308091884
1713795756.4516904,5.401205440232105,0.772175733215205,2.267617245687805,1.229569071794817,5.541457544988415,5.396920149650304,-0.7751365546165863,0.6600585668542311,0.0,0.00644071020447845,-1.5132844029105854,0.04687248023847701
1713795756.4716904,5.397285906938905,0.7973666890479401,2.29952970953242,1.2185991623482306,5.555419247920434,5.387944769194006,-0.7752580325279175,0.6823064423758313,0.0,0.005016553857832711,-1.4708591923633776,0.024989497396035176
1713795756.4916904,5.393366373645707,0.8225576448806752,2.331442173377035,1.2076292529016441,5.5693809508524525,5.378969388737708,-0.7758066545816394,0.7404420175663955,0.0,0.001081485772733751,-1.4284339818161698,0.0031065145535933425
1713795756.5116904,5.389446840352508,0.8477486007134102,2.36335463722165,1.1966593434550579,5.583342653784472,5.369994008281411,-0.7766902150431593,0.7460188226396101,0.0,0.009191458652067315,-1.386008771268962,-0.01877646828884849
1713795756.5316904,5.385527307059308,0.8729395565461452,2.3952671010662643,1.1856894340084716,5.59730435671649,5.361018627825113,-0.7771511641942945,0.7453419927174102,0.0,0.014628816547112863,-1.343583560721754,-0.040659451131290325
1713795756.5516903,5.38160777376611,0.8981305123788803,2.427179564910879,1.1747195245618853,5.61126605964851,5.352043247368815,-0.7771463851334737,0.7418279421230807,0.0,0.01470410331247115,-1.3011583501745463,-0.06254243397373216
1713795756.5716903,5.37768824047291,0.9233214682116153,2.459092028755494,1.1637496151152988,5.625227762580528,5.343067866912517,-0.7770706130513567,0.7142472074273136,0.0,0.011475556242417641,-1.2587331396273385,-0.08442541681617399
1713795756.5916903,5.382179663777075,0.9299625900491294,2.4569925976441414,1.1483617978921263,5.632053800371978,5.341369200247985,-0.7773175372415294,0.6581682311349313,0.0,0.011780585908212954,-1.2163079290801306,-0.10630839965861583
1713795756.6116903,5.391039032284654,0.9269704843832481,2.437230241785493,1.130679690018599,5.635174172349659,5.343449448233106,-0.7776130132972882,0.6576406561045062,0.0,0.005694566691150868,-1.1738827185329228,-0.12819138250105766
1713795756.6316903,5.3998984007922335,0.9239783787173669,2.4174678859268446,1.1129975821450713,5.638294544327341,5.345529696218227,-0.777859011095243,0.6830402534685603,0.0,0.006323081361278468,-1.131457507985715,-0.1500743653434995
1713795756.6516902,5.408757769299814,0.9209862730514857,2.3977055300681958,1.0953154742715436,5.641414916305021,5.347609944203348,-0.7780708554871657,0.7383749024455105,0.0,0.004268590056685382,-1.0890322974385072,-0.17195734818594133
1713795756.6716902,5.417617137807393,0.9179941673856045,2.3779431742095474,1.077633366398016,5.644535288282703,5.3496901921884685,-0.7782571866917051,0.7359459642033738,0.0,0.00410799976419656,-1.0466070868912993,-0.19384033102838316
1713795756.6916902,5.426476506314973,0.9150020617197232,2.358180818350899,1.0599512585244886,5.6476556602603845,5.351770440173589,-0.7783245177570917,0.7352417605905622,0.0,0.001143813745800486,-1.0041818763440915,-0.215723313870825
1713795756.7116902,5.435335874822552,0.9120099560538419,2.3384184624922506,1.042269150650961,5.650776032238066,5.353850688158711,-0.7783340073961159,0.7366648428848104,0.0,-0.006874483789452123,-0.9617566657968837,-0.23760629671326683
1713795756.7316902,5.444195243330132,0.9090178503879607,2.3186561066336018,1.0245870427774333,5.653896404215748,5.355930936143832,-0.7784643958723786,0.7137620225500618,0.0,-0.004085136636066187,-0.9193314552496759,-0.25948927955570866
1713795756.7516901,5.453054611837712,0.9060257447220794,2.2988937507749534,1.0069049349039059,5.657016776193428,5.358011184128952,-0.7786643229325656,0.655037909644665,0.0,-0.0014672005680247662,-0.876906244702468,-0.2813722623981505
1713795756.7716901,5.461558688485039,0.9037367863108061,2.2804324941905953,0.9893512587141069,5.660302745933417,5.359870251742822,-0.7787524209247044,0.6788246703231338,0.0,0.006702528401110367,-0.8344810341552602,-0.30325524524059233
1713795756.79169,5.462334516718912,0.9167425679788138,2.2902725288182832,0.9745912067725752,5.667190770172798,5.356918241354515,-0.7787688074208425,0.7277918379879605,0.0,0.001959370354547277,-0.7920558236080524,-0.32513822808303416
1713795756.81169,5.463110344952787,0.9297483496468214,2.3001125634459707,0.9598311548310434,5.67407879441218,5.353966230966209,-0.7789694183940119,0.7151054134308126,0.0,0.006753421734300538,-0.7496306130608446,-0.347021210925476
1713795756.83169,5.46388617318666,0.942754131314829,2.3099525980736586,0.9450711028895116,5.680966818651561,5.351014220577903,-0.7798677314632935,0.7033025209516632,0.0,0.010332533768242579,-0.7072054025136367,-0.36890419376791783
1713795756.85169,5.4646620014205345,0.9557599129828367,2.3197926327013465,0.9303110509479798,5.687854842890943,5.348062210189596,-0.7806414291074091,0.6871118540948923,0.0,0.011602643159930301,-0.6647801919664289,-0.39078717661035967
1713795756.87169,5.465437829654408,0.9687656946508443,2.3296326673290344,0.9155509990064481,5.694742867130325,5.34511019980129,-0.7808707151710264,0.6625955007353184,0.0,0.0003397327024489091,-0.6223549814192211,-0.4126701594528015
1713795756.89169,5.466213657888282,0.9817714763188519,2.3394727019567223,0.9007909470649164,5.701630891369706,5.3421581894129835,-0.780273896131624,0.6068891063584416,0.0,0.006403943175730166,-0.5799297708720133,-0.43455314229524333
1713795756.91169,5.466989486122156,0.9947772579868596,2.34931273658441,0.8860308951233846,5.708518915609088,5.339206179024677,-0.7783622138831711,0.5312698665533792,0.0,0.006077402277199655,-0.5375045603248054,-0.45643612513768517
1713795756.93169,5.46776531435603,1.0077830396548673,2.359152771212098,0.8712708431818528,5.715406939848469,5.336254168636371,-0.7767316058420685,0.49882480613351343,0.0,0.0037009245236020788,-0.4950793497775976,-0.478319107980127
1713795756.95169,5.4685411425899035,1.0207888213228749,2.368992805839786,0.856510791240321,5.72229496408785,5.333302158248064,-0.7755697469024398,0.4879288583711071,0.0,-0.0012119883395948386,-0.4526541392303898,-0.5002020908225688
1713795756.97169,5.469316970823778,1.0337946029908824,2.3788328404674735,0.8417507392987893,5.729182988327232,5.330350147859758,-0.7750491411723981,0.4177300803118514,0.0,-0.007300552617826074,-0.41022892868318195,-0.5220850736650107
1713795756.99169,5.4679345719019015,1.0441256009807158,2.3913820833979704,0.8338711858626312,5.73,5.330875544876767,-0.7748542754438106,0.34870626569028196,0.0,-7.95047851822595e-05,-0.3678037181359741,-0.5439680565074525
1713795757.01169,5.466261727727377,1.0540966376851426,2.404295920336974,0.826917581357014,5.73,5.331868916948998,-0.7753045047469155,0.2784039230308773,0.0,-0.0010288383755309293,-0.3684618252293745,-1.3746405011607692
1713795757.03169,5.464588883552853,1.0640676743895694,2.417209757275977,0.8199639768513968,5.73,5.332862289021229,-0.7758973462590343,0.20557008926779452,0.0,-0.004556269991676434,-0.36697742184269083,-1.358886667632106
1713795757.0516899,5.462916039378329,1.074038711093996,2.430123594214981,0.8130103723457796,5.73,5.33385566109346,-0.7764969526484742,0.1420180548147037,0.0,-0.007367772456243973,-0.3654930184560072,-1.343132834103443
1713795757.0716898,5.461243195203806,1.0840097477984227,2.443037431153984,0.8060567678401623,5.73,5.334849033165691,-0.7768292648327,0.08912308576733746,0.0,-0.002709651114302871,-0.3640086150693235,-1.3273790005747799
1713795757.0916898,5.4595703510292815,1.0939807845028495,2.4559512680929876,0.7991031633345451,5.73,5.335842405237922,-0.776290913919269,0.061898910544456905,0.0,-0.007826297086580636,-0.3625242116826399,-1.3116251670461168
1713795757.1116898,5.457897506854757,1.103951821207276,2.4688651050319907,0.7921495588289279,5.73,5.336835777310153,-0.7750738627815004,0.05290173635402246,0.0,-0.00957328575937426,-0.3610398082959562,-1.2958713335174536
1713795757.1316898,5.456224662680233,1.1139228579117029,2.4817789419709944,0.7851959543233107,5.73,5.337829149382384,-0.7743941700172087,0.02899905209852956,0.0,-0.00909961119289336,-0.35955540490927257,-1.2801174999887905
1713795757.1516898,5.45455181850571,1.1238938946161297,2.4946927789099975,0.7782423498176935,5.73,5.338822521454615,-0.7740836131916206,0.015107769735092473,0.0,-0.011786637981308877,-0.3580710015225889,-1.2643636664601274
1713795757.1716897,5.452878974331186,1.1338649313205564,2.507606615849001,0.7712887453120763,5.73,5.339815893526846,-0.7743254406668436,0.007624938849906482,0.0,-0.01429211951972568,-0.35658659813590526,-1.2486098329314643
1713795757.1916897,5.452789662727541,1.1372662175783315,2.510847651249789,0.7683046975004217,5.7316953024995785,5.33915234875021,-0.7748277119529203,0.0007696415283733921,0.0,-0.015597504114707922,-0.3551021947492216,-1.2328559994028012
1713795757.2116897,5.453060601945236,1.1391728973859965,2.5118881416394614,0.7662237167210773,5.733776283278923,5.338111858360539,-0.7752570458021785,-0.002809180820546467,0.0,-0.0171296747678136,-0.35361779136253796,-1.217102165874138
1713795757.2316897,5.45333154116293,1.1410795771936613,2.5129286320291335,0.7641427359417328,5.735857264058268,5.337071367970866,-0.7756541483300513,-0.002767832618664,0.0,-0.0171296747678136,-0.3521333879758543,-1.201348332345475
1713795757.2516897,5.453602480380624,1.142986257001326,2.5139691224188057,0.7620617551623883,5.737938244837612,5.336030877581194,-0.7761411017918781,-0.0031298429130823136,0.0,-0.016337201634842265,-0.35064898458917065,-1.185594498816812
1713795757.2716897,5.4538734195983185,1.144892936808991,2.5150096128084782,0.7599807743830438,5.740019225616956,5.334990387191522,-0.7765787690534822,-0.0035060615394543865,0.0,-0.012985872463318502,-0.349164581202487,-1.1698406652881488
1713795757.2916896,5.454144358816013,1.1467996166166559,2.5160501031981504,0.7578997936036993,5.742100206396301,5.333949896801849,-0.7768255139828564,-0.002272406040981983,0.0,-0.008416778024531914,-0.34768017781580335,-1.1540868317594857
1713795757.3116896,5.454415298033707,1.1487062964243206,2.5170905935878225,0.7558188128243548,5.744181187175645,5.332909406412178,-0.7768525395280754,-0.0015582941944262535,0.0,-0.005771919333584759,-0.3461957744291197,-1.1383329982308226
1713795757.3316896,5.454686237251402,1.1506129762319857,2.5181310839774946,0.7537378320450103,5.74626216795499,5.331868916022505,-0.7766957411116417,-0.0010450334006031564,0.0,-0.003939373289150323,-0.34471137104243604,-1.1225791647021595
1713795757.3516896,5.4549571764690965,1.1525196560396505,2.519171574367167,0.7516568512656657,5.748343148734334,5.330828425632833,-0.7764679413793122,-0.00027644589177991467,0.0,-0.0012455992048380194,-0.3432269676557524,-1.1068253311734964
1713795757.3716896,5.454859135089507,1.1539159023134078,2.520400607812286,0.7506009117184287,5.749399088281571,5.330200303906143,-0.7762337951526712,-8.908973089970899e-05,0.0,-0.0005516874978742,-0.34174256426906874,-1.0910714976448332
1713795757.3916895,5.453319680297504,1.1533181528395982,2.5223661799560193,0.7535492699340287,5.7464507300659715,5.331183089978009,-0.7760449729618802,-4.292130465535935e-05,0.0,-0.0003806933265988561,-0.3402581608823851,-1.0753176641161701
1713795757.4116895,5.451780225505501,1.1527204033657887,2.5243317520997524,0.7564976281496287,5.743502371850371,5.332165876049876,-0.7760320288198201,4.1295481940638524e-05,0.0,-1.3133591436620409e-15,-0.33877375749570143,-1.059563830587507
1713795757.4316895,5.450240770713498,1.152122653891979,2.526297324243486,0.7594459863652286,5.740554013634771,5.333148662121743,-0.7760782069809697,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.3372893541090178,-1.043809997058844
1713795757.4516895,5.448701315921496,1.1515249044181697,2.528262896387219,0.7623943445808287,5.737605655419172,5.3341314481936095,-0.7761672583733433,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.33580495072233413,-1.0280561635301808
1713795757.4716895,5.447161861129493,1.15092715494436,2.5302284685309524,0.7653427027964286,5.734657297203571,5.335114234265476,-0.7762686932066626,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.3343205473356505,-1.0123023300015177
1713795757.4916894,5.445622406337491,1.1503294054705506,2.532194040674686,0.7682910610120286,5.731708938987971,5.336097020337343,-0.7763580423481528,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.3328361439489668,-0.9965484964728546
1713795757.5116894,5.4440829515454885,1.149731655996741,2.534159612818419,0.7712394192276285,5.728760580772371,5.33707980640921,-0.7764122343206277,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.33135174056228317,-0.9807946629441915
1713795757.5316894,5.442543496753486,1.1491339065229316,2.5361251849621524,0.7741877774432285,5.725812222556772,5.338062592481076,-0.776364000216896,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.3298673371755995,-0.9650408294155284
1713795757.5516894,5.441004041961483,1.148536157049122,2.5380907571058855,0.7771361356588284,5.722863864341171,5.339045378552942,-0.7762491661424351,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.32838293378891587,-0.9492869958868653
1713795757.5716894,5.4396350484167755,1.1478106764583693,2.5397738832310055,0.780084793788373,5.72019785217287,5.339971735403876,-0.7761309261557768,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.3268985304022322,-0.9335331623582022
1713795757.5916893,5.444043726815538,1.1427558336085692,2.5318836871894597,0.7830436173039526,5.727101773709222,5.338985460898682,-0.7760815074808098,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.32541412701554856,-0.917779328829539
1713795757.6116893,5.4484524052143,1.137700990758769,2.5239934911479143,0.7860024408195322,5.734005695245575,5.337999186393489,-0.776113395197759,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.3239297236288649,-0.902025495300876
1713795757.6316893,5.452861083613063,1.1326461479089687,2.5161032951063684,0.7889612643351118,5.740909616781927,5.337012911888296,-0.7761562873919194,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.32244532024218125,-0.8862716617722128
1713795757.6516893,5.4572697620118245,1.1275913050591684,2.5082130990648226,0.7919200878506915,5.74781353831828,5.336026637383103,-0.77617341743883,9.889116435457537e-16,0.0,-1.3133591436620409e-15,-0.3209609168554976,-0.8705178282435497
1713795757.6716893,5.461678440410587,1.122536462209368,2.500322903023277,0.7948789113662711,5.754717459854632,5.335040362877909,-0.776206955706177,4.625372922199444e-05,0.0,0.00017131010822472173,-0.31947651346881395,-0.8547639947148866
1713795757.6916893,5.46608711880935,1.1174816193595678,2.4924327069817314,0.7978377348818507,5.7616213813909845,5.334054088372716,-0.7762266491688179,0.000354690464481524,0.0,0.0013136683869639082,-0.3179921100821303,-0.8390101611862235
1713795757.7116892,5.470495797208112,1.1124267765097675,2.484542510940186,0.8007965583974304,5.768525302927338,5.333067813867523,-0.7758237840513044,0.0012867476915904056,0.0,0.007114707452643041,-0.31650770669544664,-0.8232563276575604
1713795757.7316892,5.474904475606874,1.1073719336599672,2.47665231489864,0.80375538191301,5.77542922446369,5.33208153936233,-0.7746978741586685,0.002877065628376957,0.0,0.02334342715209968,-0.315023303308763,-0.8075024941288973
1713795757.7516892,5.479313154005636,1.102317090810167,2.4687621188570943,0.8067142054285896,5.782333146000043,5.331095264857137,-0.7727692561173097,0.00439385163112882,0.0,0.047133192358961296,-0.31353889992207934,-0.7917486606002342
1713795757.7716892,5.483721832404399,1.0972622479603666,2.460871922815549,0.8096730289441693,5.789237067536395,5.330108990351944,-0.7704408466626097,0.005771711266484636,0.0,0.07259328515532289,-0.3120544965353957,-0.7759948270715711
1713795757.7916892,5.47887903449659,1.104513353569544,2.4701054777772717,0.8035692414144636,5.781731881818596,5.330918679797934,-0.7681982368970677,0.0071843173234911,0.0,0.0893707045237463,-0.31057009314871203,-0.760240993542908
1713795757.8116891,5.472886869357063,1.1132933020839253,2.4814664205887893,0.7963395505344069,5.772436564972809,5.331951492780799,-0.7660263067536063,0.007754619580005838,0.0,0.09730665655883303,-0.3090856897620284,-0.7444871600142449
1713795757.8316891,5.466894704217536,1.1220732505983069,2.492827363400307,0.7891098596543501,5.763141248127021,5.332984305763664,-0.7626766059122414,0.00958551371313785,0.0,0.12775843932491251,-0.30760128637534473,-0.7287333264855818
1713795757.851689,5.460902539078008,1.1308531991126882,2.504188306211825,0.7818801687742933,5.7538459312812344,5.334017118746529,-0.7580055708323836,0.011416046631500946,0.0,0.16879244436354623,-0.3061168829886611,-0.7129794929569186
1713795757.871689,5.454910373938481,1.1396331476270696,2.5155492490233424,0.7746504778942366,5.744550614435447,5.335049931729395,-0.7521491999697293,0.01286456015283129,0.0,0.20742983064364115,-0.3046324796019774,-0.6972256594282555
1713795757.891689,5.448918208798954,1.1484130961414512,2.52691019183486,0.7674207870141798,5.73525529758966,5.33608274471226,-0.7462276359118482,0.013586299907112959,0.0,0.24385258343831717,-0.30314807621529377,-0.6814718258995924
1713795757.911689,5.442926043659427,1.1571930446558325,2.538271134646378,0.7601910961341232,5.725959980743872,5.3371155576951255,-0.7401804416948843,0.014183367254767872,0.0,0.27632666683957247,-0.3016636728286101,-0.6657179923709293
