,time,x,y,yaw,v_x,v_y,w,a_x,a_y
3102,1713795767.612,0.0,0.0,0.7373707148393367,0.0,0.0,0.0,0.1957021653652191,-0.837970495223999
3103,1713795767.625487,0.0,0.0,0.0,0.6850828611740927,0.0,-0.0052422101027822,0.0,0.0
3104,1713795767.635,0.0,0.0,0.7378255835279331,0.0,0.0,0.0,0.5835628509521484,-0.0526723563671112
3105,1713795767.6454902,0.0,0.0,0.0,0.6869557653598264,0.0,0.0168004092205181,0.0,0.0
3106,1713795767.648,0.0,0.0,0.7380036631287916,0.0,0.0,0.0,0.1214818656444549,-0.7685386538505554
3107,1713795767.6654494,0.0,0.0,0.0,0.6110191163012424,0.0,0.0116898519227179,0.0,0.0
3108,1713795767.672,0.0,0.0,0.7384349811257268,0.0,0.0,0.0,-0.2017353326082229,-0.1508346199989318
3109,1713795767.6854582,0.0,0.0,0.0,0.6034024490369799,0.0,0.000228441942702,0.0,0.0
3110,1713795767.695,0.0,0.0,0.7387845549802896,0.0,0.0,0.0,-0.3358106315135956,-0.1699882298707962
3111,1713795767.7054522,0.0,0.0,0.0,0.6046954261315698,0.0,0.000780593894872,0.0,0.0
3112,1713795767.7254949,0.0,0.0,0.0,0.6892375335233782,0.0,-0.0026596660067399,0.0,0.0
3113,1713795767.727,0.0,0.0,0.7387818425850383,0.0,0.0,0.0,-0.3334164321422577,-0.4429272413253784
3114,1713795767.7339864,1.7359065574622732,1.536091127092485,0.0,0.0,0.0,0.0,0.0,0.0
3115,1713795767.745484,0.0,0.0,0.0,0.6931598870820121,0.0,-0.0087756616624546,0.0,0.0
3116,1713795767.75,0.0,0.0,0.7391498309416679,0.0,0.0,0.0,-0.1179382801055908,0.2250550538301468
3117,1713795767.7654707,0.0,0.0,0.0,0.6953792238256924,0.0,0.0005619304249335,0.0,0.0
3118,1713795767.77,0.0,0.0,0.739463999969752,0.0,0.0,0.0,0.2507688105106354,-0.2633621096611023
3119,1713795767.785488,0.0,0.0,0.0,0.6844717601833382,0.0,-0.0069980206465636,0.0,0.0
3120,1713795767.792,0.0,0.0,0.7397922982321236,0.0,0.0,0.0,-0.2927150130271911,0.2513912916183471
3121,1713795767.8054998,0.0,0.0,0.0,0.6788863929926905,0.0,-0.0127874270157976,0.0,0.0
3122,1713795767.814,0.0,0.0,0.7397308778461602,0.0,0.0,0.0,0.3561136424541473,-0.6727705597877502
3123,1713795767.825445,0.0,0.0,0.0,0.6062116210867228,0.0,-0.0022180521977352,0.0,0.0
3124,1713795767.828,0.0,0.0,0.7396843885248122,0.0,0.0,0.0,0.0999340713024139,-0.4022257924079895
3125,1713795767.8454783,0.0,0.0,0.0,0.6084363433405138,0.0,0.0011045500512515,0.0,0.0
3126,1713795767.85,0.0,0.0,0.7398237247822711,0.0,0.0,0.0,0.3130180537700653,-0.6847416162490845
3127,1713795767.8654618,0.0,0.0,0.0,0.6841752125436548,0.0,-0.0069188554366257,0.0,0.0
3128,1713795767.8854992,0.0,0.0,0.0,0.6906715771835621,0.0,0.0035480643292991,0.0,0.0
3129,1713795767.898,0.0,0.0,0.739863744843701,0.0,0.0,0.0,0.0424732267856597,-0.6536169648170471
3130,1713795767.9054878,0.0,0.0,0.0,0.6916232649349088,0.0,0.0027584142225488,0.0,0.0
3131,1713795767.91,0.0,0.0,0.739986674106168,0.0,0.0,0.0,-0.1514571011066436,-0.0957679823040962
3132,1713795767.925506,0.0,0.0,0.0,0.6858126368851947,0.0,0.0086402434044431,0.0,0.0
3133,1713795767.9268084,1.631705470641552,1.5513572441412165,0.0,0.0,0.0,0.0,0.0,0.0
3134,1713795767.932,0.0,0.0,0.7400106558916346,0.0,0.0,0.0,-0.1610339134931564,-0.2466026842594146
3135,1713795767.945445,0.0,0.0,0.0,0.6073284765798455,0.0,0.0093121404923744,0.0,0.0
3136,1713795767.956,0.0,0.0,0.7400260164096194,0.0,0.0,0.0,-0.2208889424800872,-0.2657563090324402
3137,1713795767.9654646,0.0,0.0,0.0,0.6098812352368114,0.0,0.0096571896830993,0.0,0.0
3138,1713795767.9854722,0.0,0.0,0.0,0.6206969796120927,0.0,0.0204362143401667,0.0,0.0
3139,1713795767.989,0.0,0.0,0.7405246315423047,0.0,0.0,0.0,-0.8816885948181152,-0.0526723563671112
3140,1713795768.0054688,0.0,0.0,0.0,0.619974586867374,0.0,0.0088602494190723,0.0,0.0
3141,1713795768.012,0.0,0.0,0.7403406057210452,0.0,0.0,0.0,-0.0030165910720825,-0.7805096507072449
3142,1713795768.025502,0.0,0.0,0.0,0.6960036924906962,0.0,0.0110857599042744,0.0,0.0
3143,1713795768.034,0.0,0.0,0.7401913966856537,0.0,0.0,0.0,-0.3549642562866211,-0.148440420627594
3144,1713795768.045452,0.0,0.0,0.0,0.6149893017068881,0.0,-0.0071466214309379,0.0,0.0
3145,1713795768.0654464,0.0,0.0,0.0,0.5392504325037472,0.0,0.0008767840569394,0.0,0.0
3146,1713795768.085444,0.0,0.0,0.0,0.4622179828345231,0.0,0.0037582376870429,0.0,0.0
3147,1713795768.09,0.0,0.0,0.7413848176501753,0.0,0.0,0.0,0.1861253678798675,-0.7900864481925964
3148,1713795768.1054895,0.0,0.0,0.0,0.612023515090974,0.0,0.0065506536352977,0.0,0.0
3149,1713795768.112,0.0,0.0,0.7418886480719239,0.0,0.0,0.0,0.0496558547019958,0.4620810151100158
3150,1713795768.1255405,0.0,0.0,0.0,0.6152821566806572,0.0,0.0015540101659941,0.0,0.0
3151,1713795768.1302986,1.5445188317276557,1.5549025495570274,0.0,0.0,0.0,0.0,0.0,0.0
3152,1713795768.1455488,0.0,0.0,0.0,0.69179602772912,0.0,-0.0045632022169771,0.0,0.0
3153,1713795768.153,0.0,0.0,0.7406355554578516,0.0,0.0,0.0,0.2651340067386627,-0.8930371403694153
3154,1713795768.1654854,0.0,0.0,0.0,0.6908528161287597,0.0,-0.0096885170138181,0.0,0.0
3155,1713795768.175,0.0,0.0,0.74059606900788,0.0,0.0,0.0,0.1717601120471954,-0.924161732196808
3156,1713795768.1854885,0.0,0.0,0.0,0.6846201652804077,0.0,-0.0134737150268714,0.0,0.0
3157,1713795768.197,0.0,0.0,0.7412482505110575,0.0,0.0,0.0,-0.3046860098838806,-0.2825157046318054
3158,1713795768.2054758,0.0,0.0,0.0,0.6128382499809,0.0,-0.0034475728984714,0.0,0.0
3159,1713795768.209,0.0,0.0,0.7414929332374384,0.0,0.0,0.0,-0.7524017095565796,-0.6919242143630981
3160,1713795768.2255194,0.0,0.0,0.0,0.6159822426458904,0.0,0.002554232538044,0.0,0.0
3161,1713795768.232,0.0,0.0,0.7417340198500202,0.0,0.0,0.0,-0.5105873346328735,-0.0167593210935592
3162,1713795768.2455082,0.0,0.0,0.0,0.692750448373529,0.0,-0.0002372907210383,0.0,0.0
3163,1713795768.255,0.0,0.0,0.741597641350678,0.0,0.0,0.0,-0.5800192356109619,-0.3208229541778564
3164,1713795768.2654932,0.0,0.0,0.0,0.756843865376229,0.0,0.0074461513524227,0.0,0.0
3165,1713795768.277,0.0,0.0,0.7411945936438002,0.0,0.0,0.0,-0.9606972932815552,0.7062895894050598
3166,1713795768.2854722,0.0,0.0,0.0,0.8080502044296629,0.0,0.0219303651540308,0.0,0.0
3167,1713795768.305482,0.0,0.0,0.0,0.615902876854397,0.0,-0.0020901142593167,0.0,0.0
3168,1713795768.31,0.0,0.0,0.7396674270269706,0.0,0.0,0.0,-4.13062047958374,0.1029507666826248
3169,1713795768.3254652,0.0,0.0,0.0,0.5704903804528374,0.0,0.0234132786475239,0.0,0.0
3170,1713795768.331491,1.382891135820596,1.5591251413043512,0.0,0.0,0.0,0.0,0.0,0.0
3171,1713795768.334,0.0,0.0,0.7393676270711109,0.0,0.0,0.0,-6.230335235595703,-1.216254472732544
3172,1713795768.345507,0.0,0.0,0.0,0.5093893998899681,0.0,0.0335166846424311,0.0,0.0
3173,1713795768.357,0.0,0.0,0.7406028629686396,0.0,0.0,0.0,-4.492144584655762,-0.9864109754562378
3174,1713795768.3654518,0.0,0.0,0.0,0.4328392127360261,0.0,0.0336278032831036,0.0,0.0
3175,1713795768.369,0.0,0.0,0.7416238682962599,0.0,0.0,0.0,-4.307791233062744,0.3351883292198181
3176,1713795768.3855138,0.0,0.0,0.0,0.3656246038491392,0.0,0.0309815705215948,0.0,0.0
3177,1713795768.4054856,0.0,0.0,0.0,0.370798298175202,0.0,0.0447913994028712,0.0,0.0
3178,1713795768.41,0.0,0.0,0.7436762922562528,0.0,0.0,0.0,-4.621431827545166,-1.941697597503662
3179,1713795768.425516,0.0,0.0,0.0,0.2904269710624363,0.0,0.0665785611307354,0.0,0.0
3180,1713795768.434,0.0,0.0,0.7471905305504484,0.0,0.0,0.0,-2.876058578491211,-0.9337385892868042
3181,1713795768.4454892,0.0,0.0,0.0,0.2106771433518469,0.0,0.1167380205213212,0.0,0.0
3182,1713795768.458,0.0,0.0,0.7532192201543264,0.0,0.0,0.0,-2.342151641845703,-1.0510544776916504
3183,1713795768.4654932,0.0,0.0,0.0,0.1475461710769867,0.0,0.2067664247112655,0.0,0.0
3184,1713795768.47,0.0,0.0,0.7572022716471688,0.0,0.0,0.0,-0.6422684192657471,-3.581725597381592
3185,1713795768.4855013,0.0,0.0,0.0,0.0976626761269372,0.0,0.29821492452435,0.0,0.0
3186,1713795768.49,0.0,0.0,0.7686373867942125,0.0,0.0,0.0,1.7160203456878662,-2.032677173614502
3187,1713795768.5054526,0.0,0.0,0.0,0.0651290441284637,0.0,0.3201218361423216,0.0,0.0
3188,1713795768.511,0.0,0.0,0.7848636468851051,0.0,0.0,0.0,1.7806637287139893,-0.6440401673316956
3189,1713795768.5241432,1.2631606922095313,1.4719582095988322,0.0,0.0,0.0,0.0,0.0,0.0
3190,1713795768.5255096,0.0,0.0,0.0,0.0312485048533473,0.0,0.428372435423857,0.0,0.0
3191,1713795768.531,0.0,0.0,0.8027323706946085,0.0,0.0,0.0,2.106275081634521,0.2035072296857834
3192,1713795768.545494,0.0,0.0,0.0,0.0172498279896383,0.0,0.5684126614265536,0.0,0.0
3193,1713795768.5654962,0.0,0.0,0.0,0.018208626487756,0.0,0.7148801902820628,0.0,0.0
3194,1713795768.573,0.0,0.0,0.8457351666662551,0.0,0.0,0.0,0.4662469327449798,-1.9009960889816284
3195,1713795768.5854728,0.0,0.0,0.0,0.0094346357497187,0.0,0.863856555738203,0.0,0.0
3196,1713795768.594,0.0,0.0,0.8691393261142702,0.0,0.0,0.0,0.4159686863422394,-1.5538368225097656
3197,1713795768.605504,0.0,0.0,0.0,0.0075325459798765,0.0,1.0053150565909053,0.0,0.0
3198,1713795768.614,0.0,0.0,0.8928789081948225,0.0,0.0,0.0,0.2244325578212738,-0.5195416808128357
3199,1713795768.6254904,0.0,0.0,0.0,0.0079788440882299,0.0,1.152967937934474,0.0,0.0
3200,1713795768.634,0.0,0.0,0.916994561543091,0.0,0.0,0.0,0.3944208920001983,-1.5610194206237793
3201,1713795768.6454337,0.0,0.0,0.0,0.0109604660711807,0.0,1.1056000018029706,0.0,0.0
3202,1713795768.657,0.0,0.0,0.9461736674385672,0.0,0.0,0.0,0.6194758415222168,-0.3447649478912353
3203,1713795768.6654882,0.0,0.0,0.0,0.0132061625785555,0.0,1.177612338261181,0.0,0.0
3204,1713795768.6854875,0.0,0.0,0.0,0.0127525291614809,0.0,1.259458210428007,0.0,0.0
3205,1713795768.691,0.0,0.0,0.9903141501191416,0.0,0.0,0.0,0.0113486051559448,-1.0558428764343262
3206,1713795768.7054896,0.0,0.0,0.0,0.0151560669170074,0.0,1.4308665449201947,0.0,0.0
3207,1713795768.715,0.0,0.0,1.022194704886851,0.0,0.0,0.0,0.4925831854343414,-0.2777273058891296
3208,1713795768.725458,0.0,0.0,0.0,0.0145689192163859,0.0,1.4762688940506892,0.0,0.0
3209,1713795768.7276568,1.2645137157185824,1.5292814964118318,0.0,0.0,0.0,0.0,0.0,0.0
3210,1713795768.737,0.0,0.0,1.0517013077301391,0.0,0.0,0.0,0.0496558547019958,-0.5841851234436035
3211,1713795768.745491,0.0,0.0,0.0,0.0152839132207118,0.0,1.5192591562215092,0.0,0.0
3212,1713795768.749,0.0,0.0,1.067936236403885,0.0,0.0,0.0,0.0640210509300232,-1.30005145072937
3213,1713795768.76545,0.0,0.0,0.0,0.014325114722594,0.0,1.372791627366,0.0,0.0
3214,1713795768.77,0.0,0.0,1.0973653698873276,0.0,0.0,0.0,0.2818934023380279,-0.3854663968086242
3215,1713795768.7854955,0.0,0.0,0.0,0.0143773325426684,0.0,1.4209260615873682,0.0,0.0
3216,1713795768.796,0.0,0.0,1.1339307266472165,0.0,0.0,0.0,0.0352906286716461,-0.3280055522918701
3217,1713795768.8054662,0.0,0.0,0.0,0.0157724949360558,0.0,1.4548423669857535,0.0,0.0
3218,1713795768.8254638,0.0,0.0,0.0,0.0143913848175808,0.0,1.4616341921842442,0.0,0.0
3219,1713795768.829,0.0,0.0,1.1810480758958712,0.0,0.0,0.0,0.6051106452941895,-0.1867476403713226
3220,1713795768.8454854,0.0,0.0,0.0,0.0153809891139986,0.0,1.6458762443510833,0.0,0.0
3221,1713795768.851,0.0,0.0,1.2120217571557583,0.0,0.0,0.0,-0.134697675704956,-0.6871358156204224
3222,1713795768.8654895,0.0,0.0,0.0,0.0152376838818345,0.0,1.658214948314789,0.0,0.0
3223,1713795768.874,0.0,0.0,1.2444561065475466,0.0,0.0,0.0,0.1717601120471954,-1.1851297616958618
3224,1713795768.8854823,0.0,0.0,0.0,0.014699440568166,0.0,1.6542863487530273,0.0,0.0
3225,1713795768.896,0.0,0.0,1.2759580913662414,0.0,0.0,0.0,0.0520500540733337,-0.5674257278442383
3226,1713795768.9054642,0.0,0.0,0.0,0.0138880374027803,0.0,1.683750145669185,0.0,0.0
3227,1713795768.91,0.0,0.0,1.296226766797601,0.0,0.0,0.0,0.2483746111392974,-0.1987186521291732
3228,1713795768.9254136,0.0,0.0,0.0,0.0117780998483003,0.0,1.507148878539336,0.0,0.0
3229,1713795768.929306,1.2602649165889397,1.5446785974551032,0.0,0.0,0.0,0.0,0.0,0.0
3230,1713795768.932,0.0,0.0,1.3279269275052148,0.0,0.0,0.0,0.0520500540733337,-0.5578489303588867
3231,1713795768.94548,0.0,0.0,0.0,0.0109380931963687,0.0,1.489320849554486,0.0,0.0
3232,1713795768.956,0.0,0.0,1.3625639008868344,0.0,0.0,0.0,0.4686411321163177,0.3232173323631286
3233,1713795768.9655097,0.0,0.0,0.0,0.0138180170149602,0.0,1.666487906386361,0.0,0.0
3234,1713795768.9855072,0.0,0.0,0.0,0.0132524376167216,0.0,1.6615003535918331,0.0,0.0
3235,1713795768.992,0.0,0.0,1.4124544515142874,0.0,0.0,0.0,0.3872382938861847,-0.7445966005325317
3236,1713795769.00547,0.0,0.0,0.0,0.0125894733662651,0.0,1.6410377924981632,0.0,0.0
3237,1713795769.014,0.0,0.0,1.442905182268672,0.0,0.0,0.0,0.4423049390316009,0.0957681387662887
3238,1713795769.0254953,0.0,0.0,0.0,0.0130722236969826,0.0,1.6094385984995938,0.0,0.0
3239,1713795769.036,0.0,0.0,1.47255511169189,0.0,0.0,0.0,-0.0461122393608093,0.3806781768798828
3240,1713795769.0454557,0.0,0.0,0.0,0.0120826194005647,0.0,1.425196546332755,0.0,0.0
3241,1713795769.0654497,0.0,0.0,0.0,0.0090177833975142,0.0,1.2431336596474334,0.0,0.0
3242,1713795769.0854335,0.0,0.0,0.0,0.0086868160248728,0.0,1.0592836734276765,0.0,0.0
3243,1713795769.091,0.0,0.0,1.5441877487975113,0.0,0.0,0.0,0.2459804117679596,-0.0909795835614204
3244,1713795769.105486,0.0,0.0,0.0,0.0138677344868282,0.0,1.3708838631026945,0.0,0.0
3245,1713795769.111,0.0,0.0,1.5697791170169733,0.0,0.0,0.0,0.4542759358882904,-0.919373333454132
3246,1713795769.1215413,1.222394310307715,1.5791008478832298,0.0,0.0,0.0,0.0,0.0,0.0
3247,1713795769.1254685,0.0,0.0,0.0,0.0145599338807244,0.0,1.5381064874499029,0.0,0.0
3248,1713795769.133,0.0,0.0,1.5979670727149955,0.0,0.0,0.0,0.7750990390777588,-0.0909795835614204
3249,1713795769.145502,0.0,0.0,0.0,0.014500485602043,0.0,1.523271046309525,0.0,0.0
3250,1713795769.1655183,0.0,0.0,0.0,0.0116541797930989,0.0,1.5054920920105272,0.0,0.0
3251,1713795769.167,0.0,0.0,1.6397507404883072,0.0,0.0,0.0,-0.1586396992206573,-0.900219738483429
3252,1713795769.1854389,0.0,0.0,0.0,0.0130732881615437,0.0,1.4739310435456556,0.0,0.0
3253,1713795769.19,0.0,0.0,1.6682529275910454,0.0,0.0,0.0,0.2244325578212738,-0.0885853767395019
3254,1713795769.205465,0.0,0.0,0.0,0.0090694854623922,0.0,1.3052089695069622,0.0,0.0
3255,1713795769.21,0.0,0.0,1.6924826577597718,0.0,0.0,0.0,0.7080613374710083,0.1005565673112869
3256,1713795769.2254934,0.0,0.0,0.0,0.0126983484151827,0.0,1.301730507883079,0.0,0.0
3257,1713795769.234,0.0,0.0,1.7210931508239693,0.0,0.0,0.0,0.5739860534667969,0.663193941116333
3258,1713795769.2454915,0.0,0.0,0.0,0.0157958769980211,0.0,1.444570339333408,0.0,0.0
3259,1713795769.2654705,0.0,0.0,0.0,0.0151035454387952,0.0,1.5739303081472964,0.0,0.0
3260,1713795769.27,0.0,0.0,1.759075295333543,0.0,0.0,0.0,0.2459804117679596,-0.1891418546438217
3261,1713795769.2854552,0.0,0.0,0.0,0.0177486486945411,0.0,1.7029222208077417,0.0,0.0
3262,1713795769.29,0.0,0.0,1.7787759602995603,0.0,0.0,0.0,-0.1849759221076965,0.088585540652275
3263,1713795769.3054717,0.0,0.0,0.0,0.0118795465685368,0.0,1.307684061764455,0.0,0.0
3264,1713795769.314,0.0,0.0,1.8015651540825983,0.0,0.0,0.0,-0.0820252597332,-0.0335187464952468
3265,1713795769.3250744,1.1904384904024312,1.6093406477944388,0.0,0.0,0.0,0.0,0.0,0.0
3266,1713795769.325512,0.0,0.0,0.0,0.0134650287202779,0.0,1.2637659011081064,0.0,0.0
3267,1713795769.327,0.0,0.0,1.8133784515365297,0.0,0.0,0.0,-0.0054107904434204,0.1987188309431076
3268,1713795769.3454213,0.0,0.0,0.0,0.0122352760246805,0.0,1.1094126894478815,0.0,0.0
3269,1713795769.348,0.0,0.0,1.8320051164729667,0.0,0.0,0.0,-0.5081931352615356,-0.2274490743875503
3270,1713795769.3655174,0.0,0.0,0.0,0.0136080194619595,0.0,1.0633492639630686,0.0,0.0
3271,1713795769.385493,0.0,0.0,0.0,0.0124290788567734,0.0,1.0086420261168076,0.0,0.0
3272,1713795769.388,0.0,0.0,1.8659461051896769,0.0,0.0,0.0,-0.1562454998493194,0.1173159629106521
3273,1713795769.4054885,0.0,0.0,0.0,0.0133919481959568,0.0,1.1006079929898842,0.0,0.0
3274,1713795769.41,0.0,0.0,1.8824431057362263,0.0,0.0,0.0,-0.1753991097211837,-0.5865793228149414
3275,1713795769.4254844,0.0,0.0,0.0,0.0135147612245483,0.0,1.0369492540996073,0.0,0.0
3276,1713795769.431,0.0,0.0,1.8972424977508997,0.0,0.0,0.0,0.2938643991947174,0.5339070558547974
3277,1713795769.445485,0.0,0.0,0.0,0.0101779803052614,0.0,0.978263109045951,0.0,0.0
3278,1713795769.451,0.0,0.0,1.910140777642081,0.0,0.0,0.0,-0.0820252597332,-0.0071825236082077
3279,1713795769.4654694,0.0,0.0,0.0,0.0119833636421026,0.0,0.9265361633769028,0.0,0.0
3280,1713795769.471,0.0,0.0,1.922295606412559,0.0,0.0,0.0,-0.0413238108158111,-0.8307878971099854
3281,1713795769.4855027,0.0,0.0,0.0,0.0093382603863566,0.0,0.7975442507164575,0.0,0.0
3282,1713795769.493,0.0,0.0,1.9357930597356392,0.0,0.0,0.0,0.0783862769603729,0.2394202500581741
3283,1713795769.5055108,0.0,0.0,0.0,0.0096973790503531,0.0,0.747075897383099,0.0,0.0
3284,1713795769.519,0.0,0.0,1.950721735636284,0.0,0.0,0.0,0.1597891151905059,0.6607997417449951
3285,1713795769.526319,0.0,0.0,0.0,0.0082569127758068,0.0,0.6869984207049014,0.0,0.0
3286,1713795769.5289402,1.1055906080549602,1.652950917604465,0.0,0.0,0.0,0.0,0.0,0.0
3287,1713795769.531,0.0,0.0,1.9569169254952612,0.0,0.0,0.0,-0.0939962565898895,0.8403648734092712
3288,1713795769.545466,0.0,0.0,0.0,0.0092585365243789,0.0,0.7509458527212723,0.0,0.0
3289,1713795769.5654984,0.0,0.0,0.0,0.0089065655942196,0.0,0.6915260700703483,0.0,0.0
3290,1713795769.573,0.0,0.0,1.9737699202433583,0.0,0.0,0.0,-0.134697675704956,-1.3479355573654177
3291,1713795769.5854535,0.0,0.0,0.0,0.0089654853110846,0.0,0.6389640364967678,0.0,0.0
3292,1713795769.593,0.0,0.0,1.9816420422827483,0.0,0.0,0.0,-0.31665700674057,-0.7278372049331665
3293,1713795769.6055014,0.0,0.0,0.0,0.0090822977300818,0.0,0.5991899396842063,0.0,0.0
3294,1713795769.614,0.0,0.0,1.9901435596812864,0.0,0.0,0.0,-0.0628716349601745,-0.0837969779968261
3295,1713795769.6254482,0.0,0.0,0.0,0.006980912252557,0.0,0.5134671500052947,0.0,0.0
3296,1713795769.628,0.0,0.0,1.995500332869103,0.0,0.0,0.0,0.1669717133045196,-0.4596866369247436
3297,1713795769.6454942,0.0,0.0,0.0,0.0085088193065902,0.0,0.4813997863042306,0.0,0.0
3298,1713795769.651,0.0,0.0,2.0041026731787377,0.0,0.0,0.0,-0.1227266788482666,-0.1340752094984054
3299,1713795769.6654477,0.0,0.0,0.0,0.0087203735200627,0.0,0.4564276404518503,0.0,0.0
3300,1713795769.674,0.0,0.0,2.0129014610280205,0.0,0.0,0.0,-0.134697675704956,0.1316811889410019
3301,1713795769.6854668,0.0,0.0,0.0,0.0096522284596164,0.0,0.4905742138697787,0.0,0.0
3302,1713795769.705479,0.0,0.0,0.0,0.0096519576019328,0.0,0.4558557628688794,0.0,0.0
3303,1713795769.708,0.0,0.0,2.0204601466089205,0.0,0.0,0.0,0.2651340067386627,-0.8116343021392822
3304,1713795769.7214785,1.1439362283468455,1.649909431759997,0.0,0.0,0.0,0.0,0.0,0.0
3305,1713795769.7255013,0.0,0.0,0.0,0.0098061783870402,0.0,0.4174198636813658,0.0,0.0
3306,1713795769.73,0.0,0.0,2.024626611693882,0.0,0.0,0.0,-0.103573054075241,-0.1699882298707962
3307,1713795769.7454844,0.0,0.0,0.0,0.0097343357039099,0.0,0.3760812372133679,0.0,0.0
3308,1713795769.754,0.0,0.0,2.0291770056252387,0.0,0.0,0.0,-0.1299092769622802,-0.5458778738975525
3309,1713795769.765458,0.0,0.0,0.0,0.0086799451871428,0.0,0.322176342816228,0.0,0.0
3310,1713795769.7854717,0.0,0.0,0.0,0.0094918420184082,0.0,0.2987805470254628,0.0,0.0
3311,1713795769.787,0.0,0.0,2.0352728326989795,0.0,0.0,0.0,-0.1418803036212921,-1.304839849472046
3312,1713795769.805487,0.0,0.0,0.0,0.0099437203369409,0.0,0.2798485723977862,0.0,0.0
3313,1713795769.808,0.0,0.0,2.0401102123010237,0.0,0.0,0.0,-0.1969469338655471,-0.9864109754562378
3314,1713795769.825471,0.0,0.0,0.0,0.0109651333985683,0.0,0.3168333975436318,0.0,0.0
3315,1713795769.828,0.0,0.0,2.0457721187729856,0.0,0.0,0.0,0.0233196318149566,-0.4788402318954468
3316,1713795769.8454702,0.0,0.0,0.0,0.0107008265900036,0.0,0.3086120947962106,0.0,0.0
3317,1713795769.853,0.0,0.0,2.0530249156920264,0.0,0.0,0.0,-0.2017353326082229,-1.0845732688903809
3318,1713795769.8654938,0.0,0.0,0.0,0.0103339916294565,0.0,0.3006416670769818,0.0,0.0
3319,1713795769.876,0.0,0.0,2.060744532829212,0.0,0.0,0.0,-0.0724484324455261,-0.7709328532218933
3320,1713795769.8854344,0.0,0.0,0.0,0.0094021366899028,0.0,0.2664950936590535,0.0,0.0
3321,1713795769.89,0.0,0.0,2.0658468863203723,0.0,0.0,0.0,-0.0868136584758758,-0.2106896638870239
3322,1713795769.9054704,0.0,0.0,0.0,0.009372661374563,0.0,0.2827869375130255,0.0,0.0
3323,1713795769.914,0.0,0.0,2.074187608950224,0.0,0.0,0.0,-0.2113121449947357,-1.7381904125213623
3324,1713795769.9233377,1.1163142359054476,1.7075656204935985,0.0,0.0,0.0,0.0,0.0,0.0
3325,1713795769.9254742,0.0,0.0,0.0,0.0086185688858645,0.0,0.3116317582478635,0.0,0.0
3326,1713795769.928,0.0,0.0,2.0800957759612637,0.0,0.0,0.0,-0.2472251653671264,-2.0638017654418945
3327,1713795769.9454668,0.0,0.0,0.0,0.0089827702183977,0.0,0.3748729088401871,0.0,0.0
3328,1713795769.9654908,0.0,0.0,0.0,0.0105453748451954,0.0,0.4515891278512344,0.0,0.0
3329,1713795769.971,0.0,0.0,2.1074664405589787,0.0,0.0,0.0,-0.2161005437374115,-0.2130838632583618
3330,1713795769.9855137,0.0,0.0,0.0,0.0092189600832605,0.0,0.5051683788996313,0.0,0.0
3331,1713795769.993,0.0,0.0,2.121457697023839,0.0,0.0,0.0,-0.326233834028244,-0.6727705597877502
3332,1713795770.00552,0.0,0.0,0.0,0.0088608960500211,0.0,0.5568132337695604,0.0,0.0
3333,1713795770.015,0.0,0.0,2.135700082128123,0.0,0.0,0.0,-0.1682165116071701,-0.4860228896141052
3334,1713795770.0254858,0.0,0.0,0.0,0.0087719469849546,0.0,0.6026724879254928,0.0,0.0
3335,1713795770.027,0.0,0.0,2.143522469210257,0.0,0.0,0.0,0.0233196318149566,0.3088520765304565
3336,1713795770.0454516,0.0,0.0,0.0,0.0077475990759347,0.0,0.5588074679773053,0.0,0.0
3337,1713795770.0654266,0.0,0.0,0.0,0.006789828045394,0.0,0.5141170184040742,0.0,0.0
3338,1713795770.085445,0.0,0.0,0.0,0.006789828045394,0.0,0.5141170184040742,0.0,0.0
3339,1713795770.092,0.0,0.0,2.179905137249841,0.0,0.0,0.0,0.0616268515586853,0.002394288778305
3340,1713795770.1054945,0.0,0.0,0.0,0.0079860814064224,0.0,0.6821890828544506,0.0,0.0
3341,1713795770.114,0.0,0.0,2.1922152727918536,0.0,0.0,0.0,-0.0413238108158111,-0.1628056317567825
3342,1713795770.124428,1.131872065163524,1.775362760715689,0.0,0.0,0.0,0.0,0.0,0.0
3343,1713795770.1255014,0.0,0.0,0.0,0.0087091649326826,0.0,0.7044433854933214,0.0,0.0
3344,1713795770.145493,0.0,0.0,0.0,0.0083501743654549,0.0,0.668598177634082,0.0,0.0
3345,1713795770.147,0.0,0.0,2.210470979263795,0.0,0.0,0.0,0.1071166694164276,2.430114984512329
3346,1713795770.1654897,0.0,0.0,0.0,0.0080494926688347,0.0,0.6328520435496192,0.0,0.0
3347,1713795770.17,0.0,0.0,2.2198555907796687,0.0,0.0,0.0,0.2316151559352874,1.4724340438842771
3348,1713795770.1856024,0.0,0.0,0.0,0.0076928786728142,0.0,0.5510251400216111,0.0,0.0
3349,1713795770.192,0.0,0.0,2.225397700053912,0.0,0.0,0.0,0.1310587227344513,1.1587936878204346
3350,1713795770.20549,0.0,0.0,0.0,0.0070306828906909,0.0,0.4776497093374486,0.0,0.0
3351,1713795770.214,0.0,0.0,2.227884568132505,0.0,0.0,0.0,-0.2831381857395172,2.3558945655822754
3352,1713795770.2254796,0.0,0.0,0.0,0.0060084500431933,0.0,0.3837784687172429,0.0,0.0
3353,1713795770.245473,0.0,0.0,0.0,0.0067021726152217,0.0,0.3674136245752555,0.0,0.0
