,time,pos_x,pos_y,yaw,v_x,v_y,w,a_x,a_y,alpha
2329,1713795759.62,5.494209766150911,1.145595832330779,0.563439866933324,0.011817592278650731,-0.07717393661014571,0.8641269085546788,-0.0011300483215545187,-0.0395280420634091,-0.0070814835906574825
2330,1713795759.6254654,5.49433891062669,1.1447510630572422,0.5730907419420008,0.011805239611305033,-0.07760601632272586,0.8801129710906238,-0.0011300483434113643,-0.03952804161081077,0.007654200944108033
2331,1713795759.6454723,5.494810830629708,1.1416299311085873,0.6084747909283625,0.011760022004855897,-0.07918768110985602,0.8868995945826409,-0.0011300483646064744,-0.03952804114171596,0.014853822833827812
2332,1713795759.656,5.495058316424781,1.139958234675445,0.595276476818331,0.011736231077192228,-0.08001995564060184,0.8863899239195023,-0.0011300464417049716,-0.03952804335466669,0.014125632731867191
2333,1713795759.6654592,5.495280247285872,1.1384408402191388,0.6121206660027348,0.01171485212666667,-0.0807677654431709,0.8912406694243459,-0.001130046477468335,-0.03952804286877804,0.018871296269385676
2334,1713795759.679,5.495597296554418,1.136246280817102,0.6117629858265684,0.011684250476014778,-0.08183824469119666,0.8910637688947607,-0.0011300451891891477,-0.03952804360585969,0.018207319085992345
2335,1713795759.6854146,5.49574715078136,1.1351947277830075,0.6231924572611311,0.011669752649494608,-0.0823453598435302,0.8910721096265325,-0.0011300452207930927,-0.039528043102883124,0.01798419501948707
2336,1713795759.692,5.49590080141882,1.1341084655049127,0.6171166528831582,0.011654870378955257,-0.08286597353078841,0.8909516811172661,-0.001130044283220383,-0.03952804380974818,0.01762786129259104
2337,1713795759.705433,5.496213716691638,1.1318750602342005,0.6404188109457536,0.011624510497011471,-0.08392793013804643,0.8529762742310406,-0.0011300443206235101,-0.03952804328929784,-0.019504071617720654
2338,1713795759.712,5.496366345328374,1.1307710460468945,0.6331391717765629,0.011609670509245806,-0.08444709128859244,0.8522818302278459,-0.0011300428087690582,-0.039528043082331536,-0.019905819482978433
2339,1713795759.7254877,5.496679317842247,1.1284858427248252,0.6557313507046748,0.01157918670897633,-0.08551338293728437,0.8292862802512868,-0.0011300428515796772,-0.03952804254404603,-0.04126948723076401
2340,1713795759.734,5.496876366551018,1.1270271552767182,0.6507090109121095,0.011559949294528787,-0.08618632733853247,0.8280682186406505,-0.0011300420968394136,-0.03952804148277095,-0.04172230886538808
2341,1713795759.745468,5.497141355306304,1.1250452000142326,0.6700696442807258,0.011534030640752813,-0.08709293488744657,0.8493215089877971,-0.0011300421340458518,-0.039528040926388446,-0.020820657434732447
2342,1713795759.757,5.4974072277124035,1.123031219613386,0.6694347505605208,0.01150796762988256,-0.08800461555115652,0.8482470714818086,-0.001130041815895183,-0.039528041315337235,-0.02134639378451151
2343,1713795759.7627103,5.508269627249192,1.158773975673933,0.6791216525340155,0.01974746224571025,-0.06019510288784913,0.8480032801507401,0.0006214579074766741,-0.03352990188156754,-0.02134639378451151
2344,1713795759.765503,5.508379925348246,1.1584375135307832,0.684041132593417,0.019750932886864647,-0.06038237247200298,0.8616742543815984,0.0006214578309588372,-0.03352990154599067,-0.010315608997638342
2345,1713795759.779,5.5089131993049305,1.1568014281770413,0.684485863084751,0.019767707591746123,-0.06128749008482895,0.8608486072389528,0.0006214569658556204,-0.03352990461385451,-0.01079565555649271
2346,1713795759.7855282,5.509171318307365,1.1559998134188196,0.6957845110631493,0.019775821142962564,-0.061725264380503506,0.8655529057092716,0.000621456879441682,-0.033529904265206203,-0.006685089763071855
2347,1713795759.8055012,5.509961532587935,1.1535207560319618,0.7304564914984388,0.019800645599438702,-0.06306465107321423,0.8692268093479406,0.0006214568058155507,-0.03352990390325641,-0.00252455965334907
2348,1713795759.814,5.510298136518411,1.1524464012606488,0.7151694911696564,0.0198112105016451,-0.06363457433868741,0.8684717104152142,0.0006214582237505963,-0.03352990721039396,-0.003110101463636159
2349,1713795759.8254373,5.510751395756033,1.1509863856490843,0.7350746533919115,0.019825425909307817,-0.06440156375782327,0.8707145265734799,0.0006214581418071571,-0.03352990683490408,-0.0007838982673220017
2350,1713795759.836,5.511170283860344,1.1496221400361826,0.730942170874211,0.019838555218368092,-0.06510989642869205,0.8701110794200463,0.000621458774025731,-0.03352990900162421,-0.0013130560277665082
2351,1713795759.8454974,5.5115471692783675,1.148382366466864,0.7474919775018461,0.01985035934114801,-0.06574678897696125,0.8715482779459419,0.0006214586868961717,-0.03352990861223914,0.00011579337147046018
2352,1713795759.859,5.512083344573472,1.1466007482161242,0.7488036109702354,0.019867140156051268,-0.06665227109055133,0.8709034609782206,0.0006214573003166511,-0.033529908899402404,-0.0004910229764218276
2353,1713795759.8654442,5.512339426471622,1.1457403134556576,0.7595665226627829,0.019875149414376198,-0.06708441732136952,0.8364776997969322,0.0006214572171195292,-0.03352990849593029,-0.033461876985059674
2354,1713795759.873,5.512639804221871,1.144724659172182,0.7550199426098606,0.019884540567716005,-0.06759109756514024,0.8356022011525993,0.000621457244639387,-0.03352990453510367,-0.033817784282298
2355,1713795759.8854823,5.513136314621393,1.1430320369518125,0.7755089572053285,0.01990005476786778,-0.06842816347231909,0.8121016596848912,0.000621457159250796,-0.03352990411720097,-0.05531065740995589
2356,1713795759.894,5.51347536674014,1.1418638968868369,0.7702745443754592,0.01991064151032791,-0.068999362643327,0.8106735148688456,0.0006214570977495857,-0.033529904885980885,-0.055751418119494675
2357,1713795759.9054666,5.513932059130973,1.140277126551066,0.7890814374486572,0.01992489305466016,-0.06976830232776761,0.822974896762117,0.000621457018736801,-0.033529904453410836,-0.042957033596344826
2358,1713795759.917,5.514391749958922,1.1386633221322409,0.7865090085534802,0.019939229586891153,-0.0705417344995316,0.8213594624692601,0.0006214580536279629,-0.03352990292027733,-0.04351690649393985
2359,1713795759.92546,5.5147291677899055,1.1374673509194302,0.8003526161892536,0.01994974435685046,-0.07110906156295282,0.8172222647359844,0.0006214579698648362,-0.033529902472757604,-0.04670718096217315
2360,1713795759.939,5.5152695128457285,1.1355356012822262,0.7999129158374534,0.019966573916890183,-0.07201703550240275,0.8152901092797781,0.0006214585147008443,-0.03352990113535225,-0.04731752134928165
2361,1713795759.9454844,5.515528485607517,1.1346002023710418,0.8102992880766713,0.01997463326584902,-0.072451883390041,0.8009224327320598,0.0006214584308639678,-0.03352990067258143,-0.06019134817889226
2362,1713795759.964608,5.523666964590898,1.1828112730206397,0.8409102426314115,0.02569153541508909,-0.03436531388239095,0.7986202877099399,0.0018299276223718859,-0.0251731291575985,-0.06019134817889226
2363,1713795759.9654632,5.523710908904922,1.1827524760337254,0.8418196744467593,0.02569466489624536,-0.03440836957585765,0.7773921479085036,0.0018299275140549352,-0.02517312896652366,-0.0799094041037399
2364,1713795759.972,5.5240469044524065,1.182301563912175,0.815853404684435,0.025718587349004826,-0.03473747052697436,0.775671964318857,0.0018299266991090167,-0.025173130144942504,-0.08053372789635702
2365,1713795759.9855022,5.524741761065629,1.1813588992804647,0.8363277838294758,0.025768003527040576,-0.03541726298745246,0.7468457797473631,0.0018299265853798927,-0.025173129945047425,-0.10545822604386104
2366,1713795759.994,5.525179830877243,1.1807551489798307,0.824682593396639,0.025799102446502204,-0.035845093270573856,0.7444574180482451,0.0018299254068012594,-0.025173131641445762,-0.10597480506077513
2367,1713795760.005452,5.525770971176513,1.179930854897027,0.8408510731721279,0.025841014398742354,-0.03642165576492072,0.6889788620299541,0.0018299252853059163,-0.02517313143257389,-0.15557268664932103
2368,1713795760.017,5.526368040924314,1.1790862976453667,0.8339145079454181,0.025883277288216648,-0.03700306237836127,0.6847350711674237,0.0018299243207185343,-0.025173136051298135,-0.1561423761364981
2369,1713795760.0254898,5.526807662695802,1.1784561829988258,0.844837885465291,0.02591434831924371,-0.0374304936149626,0.6355432236565367,0.001829924196321984,-0.025173135833212224,-0.19970056189668633
2370,1713795760.0454202,5.527841354020991,1.176954177607668,0.8686137241474519,0.025987289884809073,-0.03843391211264664,0.5725976827364896,0.0018299240679428073,-0.02517313560576635,-0.26155819603302266
2371,1713795760.0654366,5.528882432534098,1.1754054727673615,0.8903250247421421,0.026060546435920026,-0.039441663821409886,0.5305743320576934,0.0018299239371272382,-0.025173135368727537,-0.3018391027615096
2372,1713795760.072,5.5292246045283395,1.1748866421628117,0.8557889128401048,0.026084568151285892,-0.03977211066699515,0.5256582577270527,0.0018299243790175022,-0.025173137562782225,-0.3026355617646475
2373,1713795760.085493,5.529928858732135,1.1738087646023172,0.8697701921448057,0.026133950163763672,-0.04045143499253043,0.5096987747150453,0.0018299242482938403,-0.025173137315931682,-0.3114057499922496
2374,1713795760.095,5.530425931373156,1.1730373504076013,0.8580215883985277,0.02616874293458326,-0.040930074451525744,0.5032307058365582,0.001829923348774566,-0.025173137621074405,-0.3119327111926514
2375,1713795760.1054933,5.530975324359012,1.1721755978831863,0.8683617479999199,0.026207146149295337,-0.041458370855732486,0.4851042706300813,0.0018299232122483942,-0.025173137364238225,-0.32398443974789237
2376,1713795760.118,5.531631140820939,1.1711346426188318,0.8633332555203364,0.0262529172039905,-0.04208803971178084,0.4765117289900265,0.001829921996656943,-0.02517313879682007,-0.3244718285032592
2377,1713795760.1254673,5.532023317773144,1.1705046740998952,0.8702640713159221,0.02628024568234369,-0.0424639878260238,0.45981446478690713,0.0018299218631310822,-0.02517313852980944,-0.33619932439482
2378,1713795760.14,5.532787554659227,1.1692651173788886,0.8688521620783458,0.02633343166449075,-0.04319565740650377,0.4496086731838225,0.001829920530342934,-0.025173136306922944,-0.33663134064974876
2379,1713795760.1454754,5.533075975128416,1.168791346535296,0.873548545170827,0.02635346972098415,-0.04347131630502433,0.4287761239847965,0.0018299203868839557,-0.0251731360295167,-0.3530695165204054
2380,1713795760.1573112,5.521193780639016,1.2132281924172348,0.8836489133970803,0.01671194890992162,-0.008855787685553285,0.4204183940688807,-0.0002282426174367231,-0.0176902192037887,-0.3530695165204054
2381,1713795760.165475,5.521466627648709,1.2130824217155751,0.8900245846598988,0.016708222008324454,-0.009144622424474672,0.3939036025260553,-0.00022824268875133862,-0.017690219152863805,-0.37258304000963016
2382,1713795760.176,5.5218183177264075,1.2128879613668182,0.8744892859656672,0.016703416721741998,-0.009517014739794155,0.3855385702805752,-0.00022824323218641939,-0.017690223330202665,-0.3730911156231304
2383,1713795760.185446,5.522133855008533,1.212706589418382,0.8813392866549042,0.016699104478295142,-0.00985121486910484,0.35170896435526217,-0.00022824330765639457,-0.01769022327445372,-0.39797987861706013
2384,1713795760.198,5.522553098232287,1.2124564625196728,0.8753606033229072,0.016693374719184795,-0.010295369230802189,0.34132811828734344,-0.00022824255866444598,-0.017690215882080765,-0.3983434253713206
2385,1713795760.2054975,5.522803404050988,1.2123010881485217,0.8803153607744211,0.016689951909066338,-0.010560635499356612,0.32503258026125603,-0.0002282426280592416,-0.017690215821356103,-0.40788039560458134
2386,1713795760.219,5.52325407813283,1.2120126726634062,0.8751054789631884,0.016683788796092513,-0.011038359155880525,0.313630917358583,-0.00022824213806243304,-0.01769021261496805,-0.40824021084848816
2387,1713795760.2254896,5.523470607784443,1.2118686605991835,0.8788479723005823,0.016680826153625698,-0.011267960690742613,0.28447939638240816,-0.00022824220498243714,-0.01769021254914943,-0.43018566591635754
2388,1713795760.234,5.523754510289008,1.2116755893491857,0.8713825644438149,0.016676940562522512,-0.01156906362500783,0.2768844875976224,-0.00022824278855377786,-0.017690214959752183,-0.4304420696296062
2389,1713795760.245479,5.524137353912843,1.211407652666415,0.8774797775294765,0.01667170021316533,-0.011975200210842715,0.25395349600787803,-0.00022824285701227105,-0.017690214888705973,-0.4424338523175507
2390,1713795760.257,5.524521468263412,1.2111293716477063,0.8688498340893562,0.016666440915322295,-0.012382821171118729,0.2433545492022397,-0.00022824300214659976,-0.017690220958957423,-0.4427952812113571
2391,1713795760.2654529,5.524803211070617,1.2109187665201684,0.8728482128239718,0.01666258201549903,-0.012681887914412137,0.23013621694732206,-0.00022824306689665907,-0.01769022088255366,-0.44805875341037904
2392,1713795760.277,5.525187989329486,1.2106235274335786,0.8653713909431803,0.016657311072779082,-0.013090434360390533,0.21944263148218807,-0.00022824295799491829,-0.017690224952911126,-0.4483714542860489
2393,1713795760.2854862,5.525470689646201,1.2104000756838482,0.8683878219732185,0.01665343692536625,-0.013390682097202419,0.16508122051758362,-0.00022824302532910675,-0.017690224870998063,-0.49134280871910646
2394,1713795760.298,5.525887451241129,1.210062164625802,0.8623248208777201,0.016647723005087676,-0.013833432982866498,0.15250082998395761,-0.00022824416143415292,-0.017690228124932893,-0.49159994342512153
2395,1713795760.3054707,5.526136175570298,1.2098544892371437,0.8640268627402806,0.016644312490762654,-0.01409774612342721,0.10549207316772116,-0.000228244225047059,-0.01769022803738779,-0.5280649493064493
2396,1713795760.323,5.5267196290727885,1.2093548063142385,0.8600298775528029,0.01663630870561065,-0.014717941599698215,0.08673255354008105,-0.00022824562291324062,-0.01769022999865232,-0.5282893503436383
2397,1713795760.325488,5.526802414317292,1.209281456533154,0.8600877023541998,0.016635172630820372,-0.01480597261058603,0.05045582778502663,-0.00022824568479686987,-0.017690229905329313,-0.5592346972113892
2398,1713795760.345515,5.527468625254393,1.2086813254994249,0.861399285327252,0.016626030281437505,-0.015514533907459572,0.007836485360593361,-0.00022824573966018227,-0.017690229806087737,-0.5816543350260148
2399,1713795760.355,5.527784000018125,1.2083854210798062,0.8565107132888953,0.016621699128091687,-0.015850121563155538,-0.003317218018677833,-0.00022824670815460493,-0.017690232555528675,-0.5817611041776714
2400,1713795760.3610065,5.512987455417982,1.2431004862906465,0.8564498750296394,0.0050419341241148274,0.010884760899499614,-0.010305890035559812,-0.0026915935097007915,-0.011956394284505427,-0.5817611041776714
2401,1713795760.3654938,5.513032650356698,1.2431979312791364,0.8561160933618289,0.005017778353247388,0.01077745736448895,-0.03132613812254636,-0.002691593491661655,-0.011956394344486912,-0.5955237946663067
2402,1713795760.378,5.513157736203716,1.2434656310072862,0.8538877160301536,0.004950454133925658,0.010478395050598438,-0.04625204105698843,-0.0026915941002353056,-0.011956396827166682,-0.5955519066863812
2403,1713795760.3854952,5.513231793974361,1.2436220338075137,0.8531580068493431,0.004910106330222825,0.0102991644754681,-0.05540594606842237,-0.002691594081294038,-0.01195639688541773,-0.5957533800271723
2404,1713795760.398,5.51335417310601,1.2438777416829028,0.8525291200382398,0.00484279070105158,0.010000137514131879,-0.07028376466481233,-0.0026915939629932085,-0.01195639837727576,-0.595733690361515
2405,1713795760.4054766,5.5134264375845055,1.2440266066359575,0.8515543043820027,0.0048025429823201436,0.009821351620782263,-0.07094345092822238,-0.0026915939503617185,-0.011956398433715648,-0.5882861886425738
2406,1713795760.418,5.513546303696069,1.244270724180179,0.8516854878065879,0.0047351266381421685,0.009521879684521714,-0.08562466646129689,-0.0026915943127633116,-0.011956400096187317,-0.5882377891224515
2407,1713795760.4254391,5.513616605265401,1.2444117315140852,0.8506167252514326,0.004695080397573497,0.009343988870127861,-0.07673087067258572,-0.0026915943045768944,-0.011956400150734878,-0.5721534397733702
2408,1713795760.438,5.513734128837368,1.2446445805861501,0.851149818889594,0.0046274627611031455,0.009043621097020341,-0.09103529520351329,-0.0026915944928088847,-0.01195640233676897,-0.5720906078904815
2409,1713795760.4454632,5.513803050452756,1.244778903514358,0.8500853949111382,0.004587286894773507,0.008865154430243416,-0.07553980367844476,-0.002691594483311288,-0.011956402389334573,-0.5500162931041022
2410,1713795760.45,5.5138446188394274,1.2448590962054584,0.8514675375641764,0.004562864008467834,0.008756662505098139,-0.08049165313122723,-0.0026915945399722,-0.011956404485603865,-0.5499802794759646
2411,1713795760.4654825,5.513985262067767,1.2451273788296273,0.8493322290599787,0.004479519207151848,0.00838643400381258,-0.0700525455056333,-0.0026915945343890975,-0.011956404536104182,-0.5245858230291438
2412,1713795760.473,5.514052460026776,1.245252793245736,0.8509365452182608,0.004439050294059658,0.008206665159411312,-0.07786948326938868,-0.002691594823986934,-0.011956406430941586,-0.5245281157030889
2413,1713795760.4855154,5.514163150583602,1.2454563382273767,0.8493912114976957,0.0043716780246376135,0.0079073887731451,-0.06315423254665979,-0.002691594824264863,-0.011956406479289777,-0.4986785579389025
2414,1713795760.493,5.514228440470394,1.245574035904956,0.8510067334947015,0.004331385584779641,0.007728407165318638,-0.07055243401468951,-0.0026915955936359214,-0.011956407981692882,-0.49862311053700026
2415,1713795760.5054996,5.514336300838785,1.2457653712816883,0.8496300144318811,0.004264097967977032,0.0074295070324241754,-0.056191113919996094,-0.0026915956024000627,-0.011956408027808715,-0.4736647030861558
2416,1713795760.515,5.514417079481359,1.2459054591003025,0.8510395914108848,0.004212953816318916,0.007202321038588858,-0.06512125445051772,-0.002691596442139387,-0.01195640967079199,-0.47360573563980635
2417,1713795760.5254683,5.514504988949098,1.2460549400776182,0.850037753138157,0.004156601170440967,0.006951995611605508,-0.049560651064933285,-0.002691596457735154,-0.011956409714591224,-0.4498773722276781
2418,1713795760.536,5.514592241642779,1.2462000445245645,0.8511522444897243,0.0040999060041556415,0.006700150839717906,-0.0589753449741354,-0.0026915973347447727,-0.011956411925822582,-0.44982406329038427
2419,1713795760.5454726,5.514669673677961,1.2463259073820976,0.8503694279311276,0.004048913011044932,0.006473633843355387,-0.04316559775872479,-0.002691597357558373,-0.011956411967214446,-0.4271283411256166
2420,1713795760.56,5.51478674472158,1.2465114714459293,0.8511159642960319,0.003970708436205404,0.006126241343663167,-0.05551058251445046,-0.0026915982157653244,-0.011956414323144123,-0.4270701616605328
2421,1713795760.5614104,5.519916708516721,1.2723674542278753,0.8509585210426743,0.007885448505271129,0.02589182448811131,-0.056715334042419685,-0.0018573372433963896,-0.007745197887135645,-0.4270701616605328
2422,1713795760.5654657,5.5199806330011985,1.2725773228232327,0.8507795012994852,0.00787038434388808,0.025829006275164716,-0.03565262723280191,-0.0018573372871926864,-0.007745198030866215,-0.40749705507538203
2423,1713795760.573,5.5200991224631295,1.2729660870958455,0.8517704022314712,0.007842396429840949,0.02571229450533485,-0.041766370586731764,-0.001857337749172021,-0.007745200474993665,-0.40747334721463174
2424,1713795760.5854764,5.52029452370263,1.2736064771951985,0.8509699330124756,0.007796050301997269,0.02551902877238431,-0.03196693260349511,-0.0018573377932626348,-0.0077452006193167,-0.3904706503711917
2425,1713795760.594,5.520427291081075,1.2740409466104006,0.8517097813069474,0.007764387259961614,0.025386990652513243,-0.03859141141299864,-0.001857337995147641,-0.007745202659169701,-0.3904449245123746
2426,1713795760.6054864,5.520605413979059,1.2746231292199868,0.8510604274649612,0.007721719219643157,0.02520906272303505,-0.029696313174727918,-0.0018573380395220768,-0.007745202804038726,-0.3745749625947558
2427,1713795760.614,5.520736759928272,1.2750518110328113,0.8517422708214917,0.007690093491242933,0.025077179888841276,-0.03604319831292515,-0.0018573381435628992,-0.007745204655376197,-0.3745496939758076
2428,1713795760.6254644,5.520912839682809,1.2756257802663789,0.8511370127686458,0.007647506928628494,0.024899591684809097,-0.02818574443768761,-0.0018573381875001134,-0.007745204800743888,-0.3595507809084754
2429,1713795760.636,5.521073774224959,1.276149578751108,0.8516881910141187,0.007608371930366811,0.024736392682542917,-0.03572860205400826,-0.0018573374876956915,-0.007745204897314669,-0.35952307411759077
2430,1713795760.6455016,5.521218191319642,1.2766189545286177,0.8511965514502798,0.007573076044664874,0.0245892069046133,-0.02838106507428867,-0.0018573375288641523,-0.007745205043135022,-0.3463653770461377
2431,1713795760.66,5.521437397405835,1.2773303379848893,0.8512587681595145,0.0075192198722544065,0.024364618938573012,-0.03839468059982977,-0.0018573368038870043,-0.007745205571687138,-0.3463392116228693
2432,1713795760.6654468,5.5215192516734435,1.2775955200842353,0.8508760979834853,0.007498987095298753,0.0242802471214203,-0.03865389467040092,-0.0018573368430696666,-0.007745205717910001,-0.3430508349673366
2433,1713795760.673,5.521632433070175,1.2779618714129755,0.8508715980291682,0.007470934279008646,0.024163241418210475,-0.043823484050026104,-0.0018573327253175451,-0.007745206771086983,-0.34303915806126845
2434,1713795760.6854734,5.521818519090028,1.2785634589276282,0.8495535002909249,0.00742459981474893,0.02397002352458259,-0.06304204801664771,-0.0018573327631770822,-0.0077452069176680545,-0.3530978632037024
2435,1713795760.695,5.521959811972469,1.2790194628862093,0.849076083563038,0.0073892134507686814,0.02382246725917458,-0.069749565011923,-0.0018573317305664934,-0.007745197059483678,-0.35308016031236156
2436,1713795760.7054946,5.522114702623572,1.279518629216828,0.8473071917176473,0.007350229003655069,0.02365989945350107,-0.09388286613241661,-0.0018573317622004638,-0.007745197206374351,-0.3689316211415723
2437,1713795760.722,5.522356832838409,1.2802975519276596,0.8440284811903882,0.00728892069330961,0.023404242378657916,-0.10606414863966387,-0.001857329447295544,-0.007745185568449856,-0.3689340254960188
2438,1713795760.7254698,5.522407394692148,1.28045988113758,0.8432266228470937,0.007276030899671511,0.023350491029093503,-0.11368987312474783,-0.0018573294789376135,-0.007745185715599496,-0.3737401337097995
2439,1713795760.734,5.522531391334709,1.2808576858607206,0.8396564306656031,0.007244345622244406,0.02321836058232552,-0.12010025626171934,-0.0018573285275246695,-0.007745182313273905,-0.3737720764507391
2440,1713795760.7455132,5.522697956749987,1.2813912956365172,0.8365707659316175,0.007201577791104998,0.023040015770979857,-0.14637345989458397,-0.0018573285551312139,-0.00774518246063635,-0.3905887271881658
2441,1713795760.757,5.522863157355177,1.2819195794955947,0.8279761260709786,0.007158908299304757,0.022862072393227278,-0.15549081811203824,-0.0018573286171306963,-0.007745189150600303,-0.390719863526854
2442,1713795760.764007,5.522145359904233,1.2710112293968117,0.8257778555425761,0.006507206730323713,0.0141655146536899,-0.16096646164624762,-0.0019901036460353676,-0.009567666383486226,-0.390719863526854
2443,1713795760.7654998,5.522164782554456,1.271053498750641,0.8248719557207478,0.0065012652453700324,0.014136950268058094,-0.19547317334339925,-0.001990103663819172,-0.00956766646212592,-0.41787008308241375
2444,1713795760.777,5.5223140495093945,1.2713773830852018,0.8149588701190262,0.006455491153717237,0.013916883063142196,-0.20520051283419302,-0.0019901046609258023,-0.009567673420089327,-0.41797585261669035
2445,1713795760.7854924,5.522423552070145,1.2716130703085176,0.8109551073814502,0.006421689269302184,0.01375437637799594,-0.24907773734565936,-0.001990104679057929,-0.009567673497851878,-0.4498835779564875
2446,1713795760.799,5.522596672677231,1.2719829022435087,0.8022527789994596,0.006367927181793615,0.013495904265257817,-0.2612836222823379,-0.001990103873179194,-0.009567673026883461,-0.44992904726581306
2447,1713795760.8054829,5.5226791535137245,1.272157483548471,0.798312499338704,0.006342124079836582,0.01337185255963213,-0.30843637524975065,-0.0019901038857860834,-0.009567673103704512,-0.4872735407648706
2448,1713795760.8255002,5.522932261547281,1.2726889887176367,0.7847035483305087,0.006262450675619714,0.012988812636533939,-0.36968718435019426,-0.0019901038977928258,-0.00956767317951714,-0.5337963766385648
2449,1713795760.832,5.523013586914267,1.2728574330507711,0.7815091344718686,0.006236581354732913,0.012864437380013532,-0.37658882800815596,-0.001990103031501838,-0.009567673146482216,-0.5337649421562976
2450,1713795760.8454862,5.523181439845387,1.2732026761423922,0.7704251863227871,0.006182903668749147,0.012606374970678975,-0.4361639880740048,-0.0019901030414329786,-0.00956767322122208,-0.5812808777758672
2451,1713795760.853,5.523274240471548,1.2733915751937226,0.7675268024417292,0.006152995744226611,0.01246258927354183,-0.4448091597281365,-0.0019901042864045163,-0.009567678857638961,-0.5811994953424646
2452,1713795760.8655095,5.523427871862012,1.2737018814119163,0.7558071842772562,0.006103204954277379,0.012223213587220913,-0.4883783290016807,-0.0019901042945690817,-0.009567678931238234,-0.610666514163607
2453,1713795760.873,5.523519189784369,1.2738844530100066,0.7552687507180715,0.006073388954212816,0.012079871643151715,-0.49735689594233423,-0.0019901063345371807,-0.009567687005352639,-0.6105098671446608
2454,1713795760.8854403,5.523669993063764,1.274183530015087,0.742938448845569,0.006023873305638028,0.011841818803847395,-0.5044331624715677,-0.001990106343814396,-0.009567687077750865,-0.602468600765694
2455,1713795760.895,5.523784981895901,1.2744090533685624,0.7442996776390975,0.0059858212646453106,0.011658873103528174,-0.5156484939591222,-0.001990108370227398,-0.009567701150979218,-0.6021894815049926
2456,1713795760.9054964,5.523910421497928,1.2746527509671568,0.7337624049320596,0.005944043360865201,0.011458020384831352,-0.5064098457084604,-0.0019901083806544775,-0.00956770122210194,-0.5807963250508457
2457,1713795760.92,5.524082424744579,1.2749830986321138,0.7357085645666449,0.005886316271590673,0.011180471176675349,-0.5227230868642556,-0.0019901077460900583,-0.009567712226098682,-0.5802979137767371
2458,1713795760.925497,5.5241470785035345,1.2751057269838517,0.7301782971870645,0.005864437080547684,0.011075283856064762,-0.5114691104597301,-0.0019901077533344465,-0.00956771229588187,-0.5632345124986446
2459,1713795760.933,5.524234967865503,1.2752713852905169,0.7373472843658506,0.005834571976221183,0.01093171109556058,-0.5196012761550289,-0.0019901088058057624,-0.009567711586231577,-0.5629260871423866
2460,1713795760.9455032,5.524380557755009,1.2755432509983202,0.7248623465690474,0.005784806689738341,0.010692457790969008,-0.49676661353860657,-0.0019901088151509376,-0.009567711654608341,-0.5273937569882791
2461,1713795760.955,5.52449025002448,1.2757454739707437,0.7342702906807488,0.005747005405009239,0.010510734568197396,-0.5062813027535487,-0.0019901105734924478,-0.009567711699902335,-0.5269343024135033
2462,1713795760.9576273,5.525589029322097,1.2726654387238765,0.7316062738181667,0.006554511841170299,0.00806059399454817,-0.5090502083992037,-0.0018168888512640848,-0.010075935428101897,-0.5269343024135033
2463,1713795760.9655347,5.525692573864664,1.2727922851527278,0.7244709365509522,0.006525778089392308,0.007901245093141397,-0.4533307925823836,-0.0018168888635454968,-0.01007593547221963,-0.47431825359166585
2464,1713795760.978,5.525854981162022,1.272987695625645,0.7347893885364938,0.006480479421472407,0.007650033510149978,-0.46462639667434347,-0.0018168910979555147,-0.010075946559985326,-0.47386283907478544
2465,1713795760.9854684,5.52595167822913,1.2731014014945032,0.7287804684040248,0.006453340616781579,0.007499529681354244,-0.3991658472757442,-0.0018168911074731115,-0.010075946602541314,-0.4107157944421045
2466,1713795761.005483,5.526209271473612,1.2733975642163464,0.7144758737517065,0.006380612130993103,0.007096198948293156,-0.3445886185417213,-0.0018168911222671011,-0.01007594664345818,-0.33370136164783026
2467,1713795761.012,5.5262923613314765,1.273489632448638,0.7383809604289737,0.006356930001885746,0.006964869914943123,-0.34829092161215136,-0.0018168912377578405,-0.010075943220793596,-0.3331788517220885
2468,1713795761.0254369,5.526462866784728,1.2736749842285158,0.7304722225082135,0.006308103547768052,0.006694092995802809,-0.27476590704078646,-0.0018168912534123197,-0.010075943260005053,-0.24797984371801968
2469,1713795761.045431,5.526714389121443,1.2739386398441621,0.7215260389647161,0.006235449539892133,0.006291175605638971,-0.2115399205349308,-0.0018168912737104312,-0.010075943297435438,-0.15938099687930513
2470,1713795761.059,5.526883273336176,1.2741075169765028,0.7430116131905933,0.006186141593892819,0.006017734296329745,-0.2150738263870342,-0.0018168918327475597,-0.010075941767494205,-0.15866716052189078
2471,1713795761.0654547,5.526963057035082,1.2741847825144157,0.7414441174594253,0.006162686480637464,0.005887659657751462,-0.1358288674212574,-0.00181689185800899,-0.010075941803068096,-0.06922729238806077
2472,1713795761.079,5.527129673952408,1.27434243325876,0.7500246624648762,0.006113465275286016,0.005614695793946601,-0.13737713393057152,-0.0018168923194050728,-0.010075942612341113,-0.06889699580335255
2473,1713795761.0854695,5.52720869983256,1.2744146598760635,0.7489663818874166,0.006089956442143082,0.005484323268184362,-0.0827916242431044,-0.0018168923444249784,-0.010075942645986971,-0.01139231161901371
2474,1713795761.101,5.527397422149915,1.274582576162629,0.7529243378587194,0.006033520350130367,0.005171346793744498,-0.08295661438302221,-0.0018168933102590873,-0.010075947065225159,-0.011197581609469643
